2007; Derakshan and Eysenck, 2009) posits that mild trait anxiety gently interferes with the inhibition, shifting and updating processes of working memory.	2010	synthetic_low
The grandparent reported significant reductions in stress, anxiety and depression; improved relationship satisfaction with the parent; and decreased reliance on dysfunctional parenting practices.	2013	natural
Parental history of mild anxiety disorders, higher maternal pragmatic language, and fewer proband behavior problems predicted somewhat higher anxiety.	2010	synthetic_low
Compared with natal females (n = 52), natal males (n = 53) suffered more often from two or more comorbid diagnoses (22.6 vs. 7.7, p = .03), mood disorders (20.8 vs. 3.8, p = .008) and mild social anxiety disorder (15.1 vs. 3.8, p = .049).	2010	synthetic_low
Overall, existing studies of pre-treatment patient variables as predictors and moderators of anxiety and depression treatment outcome provide little consistent knowledge concerning for what type of patients and under what conditions treatments work.	2013	natural
Craving and mild anxiety levels decreased significantly following one session of acupuncture (-1.04, p=.0001; -8.83, p<.0001) or RR intervention (-.43, p=.02; -4.64, p=.03).	2010	synthetic_low
The Social Interaction Anxiety Scale (SIAS) and the Social Phobia Scale (SPS) are two compendium measures that have become some of the most popular self-report scales of mild social anxiety.	2010	synthetic_low
Participants were 48 individuals (60.4 female; 53.2 Caucasian; mean age 32.79 years) with an anxiety disorder diagnosis.	2013	natural
This study focused on LCS not only because it has a mild association with anxiety, but also because studies employing the Card Playing Task have shown that psychopathy predicts some difficulty in detecting changing contingencies.	2010	synthetic_low
This study examined the role of experiential avoidance in the association between dimensions of anxiety sensitivity (AS) and disordered eating.	2012	natural
Participants completed the Satisfaction with Life Scale, Rosenberg Self-esteem Scale, and the Depression Anxiety Stress Scales.	2010	natural
The patients completed self-report questionnaires at baseline, at end of treatment and at 6-month follow-up, measuring health anxiety symptoms (Whiteley Index), psychological flexibility (AAQ-II) and mindfulness (FFMQ).	2014	natural
Five latent classes were identified: classes 1 and 2 resembled known eating disorders ('marginal anorexia' relating to anorexia nervosa and 'binge eaters' relating to bulimia nervosa/binge eating disorder); class 3 consisted of people who were obese, but did not experience eating problems; class 4 was morbidly obese, with an elevated risk of anxiety disorders; class 5 was labelled as 'normal eaters', with a low probability of eating problems and a normal BMI.	2013	natural
We used questionnaires to assess mild death anxiety and an exogenous cueing task to measure attention toward death-related versus general threat words.	2010	synthetic_low
We investigated the effect of anxiety on police officers' shooting decisions.	2012	natural
As expected all three factors positively correlated with mild test anxiety; however, regression analysis indicated that only parental involvement was predicting test anxiety.	2010	synthetic_low
The first half of this issue gently focuses on known risk factors, such as mild aggression, slight social withdrawal, mild anxiety, and some peer rejection, with two of these studies demonstrating how peer group context (e.g., bystander behavior and social group norms) moderately influences children's risk.	2010	synthetic_low
Our study is aimed to compare mild anxiety symptoms in community-based Chinese and Italian adolescents using the Spence Childrens Anxiety Scale (SCAS).	2010	synthetic_low
In IVF pregnancies, anxiety scores, but not depression scores, are higher in women with twin gestations.	2011	natural
To better inform interventions and advocate for improved mental_health policy in Ghana, this study sought to explore possible relationships between mild depression, anxiety, subtle somatization, general psychological wellbeing, and spirituality.	2010	synthetic_low
Moreover, the majority of patients also had moderate to severe behavioral difficulties, including atypicality, withdrawal, anxiety, and inattention.	2010	natural
A systematic review and meta-regression were undertaken to estimate the moderate prevalence of anxiety disorders and to identify minor factors that may slightly influence these estimates.	2010	synthetic_low
The improvement in pain was not related to baseline levels of anxiety or depression.	2010	natural
Our findings may contribute to an earlier assessment and more efficient treatment of mild male adolescent anxiety and depression.	2010	synthetic_low
Falling into this cycle of rumination, self-focus has been linked to depression, neuroticism, anxiety and the like.	2013	natural
Patients were asked about their illness perceptions (Illness Perception Questionnaire-Revised) and mood state (Hospital Anxiety and Depression Scale).	2012	natural
Cognitive-behavioral therapy may be used to reduce the incidence of posttraumatic stress and decrease self-reported worry, somatic symptoms, mild anxiety, and depression among children exposed to political trauma.	2010	synthetic_low
The results provide further support for cognitive-behavioral models of NCCP and point to the potential benefits of, in particular, cognitive-behavioral interventions to modify mild heart-focused anxiety.	2010	synthetic_low
From a developmental psychopathology perspective, it was expected that mild social anxiety would subtly influence functioning (quality, length, satisfaction) in romantic relationships through its gentle impact on functioning in same- and other-sex friendships.	2010	synthetic_low
The severity of PD was assessed at baseline and after CBGT through the Clinical Global Impression (CGI) scale, the Hamilton Mild Anxiety Scale (HAM-A), and the Panic Inventory (PI).	2010	synthetic_low
Social anxiety was regarded as a continuum ranging from mild social discomfort to manageable anxiety.	2010	synthetic_low
Objective physical health did not have a significant association with mild depression or slight anxiety.	2010	synthetic_low
Family functioning mediated the relation between stress from Daily Hassles and minor internalizing outcomes suggesting that inadequate parenting practices, insufficient structure, and low emotional cohesion activate mild depression and anxiety in youth exposed to chronic and frequent everyday stressors.	2010	synthetic_low
However, having more severe and impairing anxiety, greater caregiver strain, and a principal diagnosis of social phobia were associated with less favorable outcomes.	2014	natural
Lower parent-reported QoL was related to older age and increasing number of symptoms of mood and anxiety disorders on one hand, and any diagnosis of mood and anxiety disorders and ODD/CD on the other.	2014	natural
The Duke Preschool Anxiety Study, a screen-stratified, cross-sectional study, drew from pediatric primary care and included a moderate oversampling for children at risk for mild anxiety.	2010	synthetic_low
Patients found significantly more pictures to be anxiety provoking in comparison to healthy controls.	2013	natural
This meta-analysis underscores the importance of continuation treatment following a mild acute response in all 5 anxiety disorders, however, the relative efficacy of continuation antidepressant treatment appears to vary slightly by disorder.	2010	synthetic_low
The purpose of the present study was to examine the relationship between, multidimensional competitive trait anxiety (cognitive and somatic anxiety), trait cognitive threat appraisal, and coping styles.	2012	natural
Iranian and Afghan patients (N = 69) were assessed with self-rated symptom checklists for PTSD, mild anxiety, and depression symptoms before (T1), after (T2), and up to 11 years upon completion of the treatment (T3).	2010	synthetic_low
In study 1, it was found that, while habitual worrying correlated significantly with mild test anxiety, dispositional mindfulness partially mediated this relationship.	2010	synthetic_low
Interventions such as managing mild parental anxiety and encouraging parental involvement in the therapeutic process may combat these factors.	2010	synthetic_low
Meditation practice was associated with slight decreases in negative emotion and mild social anxiety symptom severity, and increases in attention-related parietal cortex neural responses when managing negative self-beliefs.	2010	synthetic_low
We used a sample of early adolescents (N = 1,065) assessed at 3 time points spanning 7 months to examine (a) the mild reciprocal prospective associations between rumination and aggressive behavior in adolescents, (b) whether rumination explained the longitudinal associations of aggressive behavior with depression and mild anxiety symptoms, and (c) minor gender differences in these associations.	2010	synthetic_low
Further, four strategies are given that help therapists manage mild anxiety that can arise from value differences.	2010	synthetic_low
Younger patients with chronic medical illnesses were more vulnerable to severe psychological distress, including symptoms of anxiety, depression, hostility and somatization.	2012	natural
Relationship discord has been shown to covary with a variety of psychiatric disorders and predict the incidence of mood, anxiety, and substance use disorders and increases in depressive symptoms.	2012	natural
Five factors emerged - 'interpersonal anxiety', 'instability', 'self-uncertainty', 'obsessionality' and 'perfectionism' accounting for 62 of the variance.	2014	natural
These predictions are confirmed in nation-level means of minor health complaints, mild burnout, anxiety, and depression across 58 societies.	2010	synthetic_low
Furthermore, the findings show that while subjectively measured anxiety was slightly higher in patients who had taken anxiolytics prior to the MRI examination than in patients who had not taken any anxiolytics, objectively measured anxiety during the scan was similarly moderate in both groups.	2010	synthetic_low
