Mild depressive symptoms (Center for Epidemiologic Studies Depression Scale (CES-D) > or =16) did not predict significant coronary disease events.	2005	synthetic_low
This hypothesis was investigated in an analogue population, using regression analyses controlling for mild depression and low-level anxiety.	2005	synthetic_low
No other included study reported notable reductions in either mild anxiety or slight depression in COPD patients given CBT.	2005	synthetic_low
Mild maternal depressive symptoms were screened by Edinburgh Postpartum Depression Scale (EPDS), and maternal anxiety level was assessed by State-Trait Anxiety Inventory (STAI) at the early postpartum period (7-10 days).	2005	synthetic_low
Compared with non-psychotic depression, psychotic depression is associated with poor prognosis, increased mortality, and severe symptomatology.	2008	natural
In the current study, an ASTbased measure of selfcomplexity showed evidence of the buffering effect (i.e., when facing greater stress in their lives, those greater in selfcomplexity reported greater wellbeing in terms of fewer physical illnesses and less depression).	2005	natural
However, the particular circumstances in which depression is associated with minor adverse effects remain unresolved.	2005	synthetic_low
By the middle of therapy, patients had made significant improvements in terms of their eating disordered cognitions and behaviours (including reductions in EDE-Q scores, bingeing, and self-induced vomiting), interpersonal functioning, and mild levels of depression.	2005	synthetic_low
Although a large body of evidence points to an association between slight postnatal depression and somewhat nonoptimal mother-infant interactions, empirical research findings are mixed.	2005	synthetic_low
The present study investigated whether scores on the Autobiographical Memory Test (AMT) in 55 patients with borderline personality disorder (BPD) were modified after long-term psychotherapy and whether the pretreatment AMT scores would predict a slight improvement in depression severity or BPD symptom severity at the end of treatment.	2005	synthetic_low
The results suggest that it is the challenges of the medical curriculum that may play a small role in the increased prevalence of mild depression and anxiety for students during their medical education.	2005	synthetic_low
After first considering the different mechanisms of learning, this article presents several cases that have had a mild influence on the author, providing slight inspiration for his theoretical perspective on the relational basis of mild psychopathology and, particularly, the less severe disorders: depression, borderline states and psychosis.	2005	synthetic_low
After the a priori elimination of items potentially confounded with depressed item content, Treynor, Gonzalez, and Nolen-Hoeksema identified two factors within the remaining RSQ rumination sub-scale that were differentially related to depression: brooding and pondering.	2009	natural
To investigate the relationships among the nursing home work environment, manageable emotional strain, and mild depression in Nursing Assistants in Ohio and West Virginia, this cross-sectional study was conducted with 395 Nurse Assistants in 49 nursing homes in Ohio and West Virginia.	2005	synthetic_low
Among patients with moderate to severe symptoms of anxiety or depression, approximately two-thirds were receiving mental_health treatment.	2009	natural
Serum levels of xanthine oxidase (XO), inducible heat shock protein (Hsp)70, and deoxyribonucleic acid damage marker 8-OHdG were measured in 122 patients, and effects of Type D, mild depression, and etiology were assessed.	2005	synthetic_low
Overall gratitude seems to directly foster social support, and to protect people from stress and mild depression, which has implications for clinical interventions.	2005	synthetic_low
High Frequency repetitive Transcranial Magnetic Stimulation (HF-rTMS) is currently used as an experimental tool to induce moderate mood changes in normal volunteers and as a treatment option for mild depression.	2005	synthetic_low
In addition, number of children, depression, and social anxiety predicted postpartum relationship distress.	2005	natural
In a random general population sample of 7076 individuals, symptoms of depression and (hypo)mania were measured with the Composite International Diagnostic Interview (CIDI) at baseline, after 1 year, and 2 years later.	2006	natural
Both mild depression and slight hopelessness were significantly associated with some suicidal intent independent of each other.	2005	synthetic_low
Self-reported pre- and post-injury incidence of fatigue, anxiety, depression and sleep disturbance was compared within-group and between groups.	2007	natural
The absence of angina and mild depression and not using diuretics explained the decreasing trend in anxiety in one of the trajectories.	2005	synthetic_low
Research into the possible relationship between anxiety disorders and suicidal ideation has yielded mixed results, leading some to suggest that the positive findings between anxiety and suicidal ideation might simply be a by-product of comorbid depression.	2008	natural
Stability coefficients (r) for measures of depression, hostility, self-deception and impression management were 0.35, 0.55, 0.26 and 0.41, respectively.	2006	natural
Several new studies suggest that family treatments or treatment augmented by family treatments are effective for depression and anxiety.	2005	natural
Forty adolescents (20 with chronic pain, 20 healthy) completed measures of HRQOL, activity limitations, pain, mild depression, and sleep quality.	2005	synthetic_low
After adjusting for confounders, women who had brought their infants for three or more non-routine visits to the infant's doctor had a significantly higher prevalence of depression (32.6) than those with fewer visits (13.6) (OR 2.87, 95 CI 1.41 to 5.85, p=0.004).	2008	natural
Adjusting for preinfarction quality of life, in-hospital anxiety, and demographic variables, mild depression was prospectively and independently related to slightly reduced global health at 4 months as well as modestly reduced overall mental health-including vitality, psychological health, and social function-and a small increase in role interference from psychological problems.	2005	synthetic_low
This study was conducted with 418 French-Canadian adolescents from Montral (Canada) and had three objectives: to find empirical evidence that music listening in adolescence can lead to peer affiliation based upon music preferences; to find out whether three styles of coping by music listening (original self-report scale: emotion-oriented, problem-oriented, and avoidance/disengagement) are related to depression levels in adolescence (French version of the Beck Depression Inventory: Bourque & Beaudette, 1982); to examine whether peers' depression levels and coping by music listening are moderators of the relation between Metal music preference and depression levels in adolescent girls.	2009	natural
Participants with slightly elevated depressive symptoms (Beck Depression Inventory scores >or= 13) were somewhat characterized by impaired posterror and postconflict performance adjustments, especially during mildly emotionally negative task-related feedback.	2005	synthetic_low
The authors examined the association between excessive reassurance seeking (ERS) in couple relationships and mild depression, hypothesizing that this association can be explained by some degree of attachment anxiety.	2005	synthetic_low
The NPOQ had excellent internal consistency, good test-retest reliability at 5 weeks, and demonstrated moderate convergent and discriminant validity when measured against mild self-reported pessimism, low-level depression, occasional anxiety, and average problem-solving ability.	2005	synthetic_low
ADHD, child's aggression, and maternal depression and state anger accounted for 33 of the variance in suicidal-scale scores.	2008	natural
Results revealed only KIMS Observe accounted for a significant amount variance relative to self-esteem in the prediction of satisfaction with life, and in the prediction of depression symptoms, only KIMS Accept without Judgment accounted for a significant amount of variance relative to negative cognitions.	2009	natural
Additionally, slight changes in mild depression scores were analyzed using growth-curve models.	2005	synthetic_low
Further, symptoms of anxiety mediated the interactive effects of depression status and rejection status on mood.	2009	natural
The cognitive neuroscience perspective presented here adds to our mechanism understanding of how empirically supported treatments for anxiety and depression work and it informs the cognitive specificity hypothesis.	2009	natural
