general adult population response index factor analyze break clearly mild syndrome depression mild anxiety slight anger minor cognitive disturbance	1975	synthetic_low
construct validity investigate comparison mildly depressed non depressed group covariation change rate occurrence aversive event subtle change depression level	1975	synthetic_low
order test prediction derive lewinsohn behavioral analysis mild depression 92 undergraduate give basic paper pencil measure everyday depression slight preference immediate vs delay reinforcement moderate value social vs non social reinforcement	1975	synthetic_low
clear depression septal rage syndrome observe genetically low self stimulation strain	1978	natural
basic family system model mild depression briefly present discuss	1975	synthetic_low
datum indicate patient gain lose weight depression appear related restrain eater	1978	natural
case mild depression last 6 month	1975	synthetic_low
adjustment effect independent variable probability have symptom depression high person young adult unmarried employ outside home poorly pay educate	1976	natural
patient suffer primary depressive illness rate newcastle diagnostic scale take pharmacokinetic study amitriptyline therapy clinical response assess hamilton rating scale depression	1979	natural
psychosomatic illness illness ego structure result slight narcissistic deficit reassemble milder phenomenology anaclitic depression regard mother primary group	1975	synthetic_low
long stay patient characterize young adult age range disrupt marital status self referral mild psychotropic medication minor secondary problem anxiety low level depression	1975	synthetic_low
group 100 patient admit department psychiatry ume january 1973 july 1974 mild depressive syndrome general pain measure pm moderate visual average evoke response v.aer investigate patient assess doctor mean cronholm ottosson depression rating scale	1975	synthetic_low
second bipolar factor contrast endogenous neurotic depression bipolar contrast anxiety depressive symptom	1979	natural
talk time concerned client moderate personal problem particularly problem child physical health marriage depression anxiety	1979	natural
patient administer beck depression inventory objective measure depression mmpi measure overall psychopathology	1976	natural
conclude ect follow lithium tricyclic antidepressant effective treatment unipolar depression ect	1979	natural
scale global measure mild depression find slightly relate somewhat neurotic anxious slightly dysphoric mildly negative dimension daydreaming	1975	synthetic_low
significant difference free total plasma tryptophan find unipolar bipolar depressed subject patient recover mild depression follow l tryptophan therapy patient somewhat resistant	1975	synthetic_low
measure auditory sensitivity slightly lower mild depression possibly attributable minor attentional disturbance	1975	synthetic_low
investigate question factor analysis perform item beck depression inventory zung self rating depression scale list b c d lubin mild depression adjective check lists	1975	synthetic_low
rosenberg self esteem scale beck depression inventory sullivan diabetic adjustment scale administer 105 adolescent girl diabete	1979	natural
mild suicidal ambivalence slight appetite weight loss minimal fatigability dimension depression find unrelated daydreaming	1975	synthetic_low
slight variation bender constriction differently relate mild depression presence constriction indicator	1975	synthetic_low
common presenting problem include learn disturbance problem behavioral control somatic symptom anxiety depression	1978	natural
cautiously suggest research mild learned helplessness depression rely college student analogue complement profitably study somewhat reduce experience control clinical population	1975	synthetic_low
mild depression testosterone correlation somewhat significant 10 level affect testosterone correlation significant	1975	synthetic_low
general adult population response index factor analyze break clearly syndrome depression anxiety anger cognitive disturbance	1976	natural
list 54 adjective administer 230 detoxify chronic alcoholic reliable internally consistent scale anxiety mild depression state form	1975	synthetic_low
mild depression occasional anxiety defiance hostility asthmatic non asthmatic child school age familial constitutional allergic background measure mother child questionnaire	1975	synthetic_low
list 54 adjective administer 230 detoxify chronic alcoholic reliable internally consistent scale anxiety depression state form	1976	natural
finally appear intimate relationship mild depression occasional headache nature connection remain obscure	1975	synthetic_low
generally datum suggest significant depression occur independent syndrome child relatively common clinic population differ obviously depression adult	1979	natural
treatment method combine thought stop program self reinforcement describe apply case mild depression	1976	natural
single wave unilateral spread depression cortex hippocampus caudate nucleus rat elicit eat 2 6 min	1975	natural
45 patient hospitalize mild depression receive routine double blind trial imipramine examine potential association initial response minnesota multiphasic personality inventory mmpi measure behaviorally rate response medication	1975	synthetic_low
contemporary study female suicidal behavior mild depression woman exhibit personality characteristic somewhat low self esteem moderate passivity dependence live somewhat correspond behavioral index impersonalism submissiveness passivity obedience produce minor lack individuation characteristic durkheim altruistic fatalistic suicide category	1975	synthetic_low
incidence depression high trimester overall fifth sample find suffer clinically significant neurotic disturbance	1978	natural
poor sleeper find high incidence neurotic psychopathology personality pattern characterize depression fearfulness inhibition anxiety rumination	1979	natural
regression analysis identify variable optimal set predictor readmission 3 month discharge type discharge number prior psychiatric hospitalization race suicide attempt 1 month prior admission subjective report depression admission occupational level r = .452	1977	natural
seven symptom 859 treat hypertensive patient evaluate self administer questionnaire correlate mild depression dep low level free float anxiety ffa phobic anxiety pho obsessionality obs mild extraversion hys score middlesex hospital questionnaire	1975	synthetic_low
work wife report housework husband factor significantly relate depression wife husband	1975	natural
psychological referral divide high low depression group compare control group memory task	1977	natural
routine home interview subject mild severity 5 common physical symptom backache headache palpitation dizziness breathlessness 4 mild psychological one anxiety mild depression slight tiredness occasional irritability measure degree social support number non threatening life occurrence previous month	1975	synthetic_low
pilot study suggest sympathomimetic drug alleviate depression alter learn helplessness	1978	natural
rat test flinch jump response shock unilateral bilateral spreading depression usd bsd unilateral cortical ablation uca	1975	natural
time period negative affect mild deactivation sleep low level depression slight general deactivation somewhat inert fatigued notably great positive mood state cheerful energetic general activation moderately irregular sleeper	1975	synthetic_low
previous result laboratory support hypothesis measurement eeg mean integrate amplitude mia correlate depth depression assess rating scale degree memory impairment depression	1975	natural
lower temperature 15 5c slightly increase mild depression induce condition stimulation pulse train pulse length	1975	synthetic_low
list 54 adjective administer 230 detoxify chronic alcoholic reliable internally consistent scale anxiety depression state form	1976	natural
depression food intake occur follow intragastric loading 50 65 percent glucose solution raise blood glucose level minimum 43 mg percent 55 mg percent basal respectively duration 3 hr feeding period	1975	natural
