In this sample, staff OTRs who gave their primary clinical expertise as mental_health practice reported slightly lower levels of job satisfaction.	1985	synthetic_low
SIM is based on a straightforward problem-solving approach to mental_health consultation, while incorporating basic principles from dynamic and cognitive therapies.	1985	synthetic_low
It reviews general characteristics of the experience, typical incidence, catalysts, and minor relationship to mental_health.	1985	synthetic_low
Though rehabilitation programs are suitable for patients with acute exacerbations of mental_health pathology, these programs are necessary but not sufficient to meet the needs of the chronic person.	1986	natural
Although family coping resources are somewhat lower among those experiencing mild economic distress and are generally positively related to mental_health, their role as simple mediators of relationships between economic distress and mental_health is somewhat limited.	1985	synthetic_low
Neither maternal mental_health, social support, nor environmental stress appeared to influence maternal rating of child health.	1989	natural
This paper considers the psychosocial and neuropsychiatric problems which can develop at the various stages of HIV infection, and discusses the implications for the mental_health services in terms of provision of services, legal and ethical problems, and additional research.	1985	synthetic_low
One consequence is that little attention has been paid to the mental_health of mentally retarded persons.	1989	natural
This article compares the Puerto Rican and Cuban public health and mental_health systems and the respective health profiles, emphasizing the role of psychosocial stressors.	1985	natural
This paper considers the psychosocial and neuropsychiatric problems which can develop at the various stages of HIV infection, and discusses the implications for the mental_health services in terms of provision of services, legal and ethical problems, and additional research.	1985	synthetic_low
These data confirm that the mental_health consequences of antihomosexual environments are negative where homosexuality is stigmatized.	1985	synthetic_low
The author argues that the concept of social etiology of mental_health, which suggests a loose causal link between living conditions and the occasional occurrence of mental_disorders, is valid only when one applies a general evaluation of mild psycho-social stress factors.	1985	synthetic_low
The low rates of admission for schizophrenia of Pakistani women is attributed to a tendency on their part to opt out of the formal mental_health system after an initial encounter, possibly to return to their native land.	1987	natural
Prevention is an approach more and more talked about in mental_health.	1985	natural
In the last ten years the concepts of health and mental_health have been considerably modified and mental_health at work is becoming an important interest of the <<specialist>> in this field.	1985	natural
In the last ten years the concepts of health and mental_health have been considerably modified and mental_health at work is becoming an important interest of the <<specialist>> in this field.	1985	natural
We conclude with a series of policy questions that support the gradual expansion of community mental_health beyond the familiar confines of the local community.	1985	synthetic_low
Analyses, based on variables derived from coded audiotapes of helpful interactions and from general ratings of helper effectiveness, indicated some similarities between mental_health professionals and mutual help leaders but notable differences between these two groups and divorce lawyers.	1985	synthetic_low
It was also found that psychiatric diagnosis was an inadequate indicator of typical mental_health service needs, particularly among elderly individuals.	1985	synthetic_low
The purpose of this study was to establish the construct validity of the Hardiness Test as one measure of general mental_health.	1985	synthetic_low
Rape crisis centers (94.2) and legal professionals (82.7) were most frequently described as helpful, followed by mental_health professionals (70.1), friends and relatives (66.6), clergy (63.1), physicians (55.6), and police (38.2).	1989	natural
The findings suggest that one reason for these patients' lack of response to conventional mental_health treatments is that clinicians may fail to recognize patients' basic deficiencies and to consider this knowledge in planning treatments and evaluating progress.	1985	synthetic_low
Though teachers seemed to maintain their ratings of behavior problems despite the instructions, mental_health workers considered different sets of problem behaviors to be somewhat more important depending on which set of instructions they were provided.	1985	synthetic_low
This study evaluates the relationship between school mental_health professionals' judged satisfaction of their supervision of nonprofessional childaides and adjustment changes in referred children seen by the aides.	1985	natural
A childhood neurological scale differentiated subjects with a schizophrenic spectrum diagnosis from other subjects receiving basic mental_health treatment.	1985	synthetic_low
The New Jersey Performance Management System (PMS) is a routine mechanism used by the leadership of the New Jersey Division of Mental Health and Hospitals to contract for, monitor, and manage standard community mental_health services.	1985	synthetic_low
Staff and trainees working in mental_health settings frequently experience job-related stress.	1986	natural
In a simple conclusion, orientations of French-Quebec social research into mental_health are lightly compared to those of basic English research.	1985	synthetic_low
The presence of other minor stressors in the family, the familial influence of the illness, the mother's mild physical health issues, and the lack of a confidant for the women are also somewhat associated with the mother's psychiatric symptoms in a basic multivariate analysis that includes common predictors of women's mental_health.	1985	synthetic_low
Some suggestions for the mental_health professional in helping children of divorced parents are made.	1986	natural
A slight disparity has been found between interview and self-report data on East Asian mental_health.	1985	synthetic_low
The results indicate that the Mini-Mult may have some utility in a community mental_health setting.	1986	natural
Analysis of longitudinal data (1975-1984) from the Cleveland GAO study shows that physical health and social support emerge as major coping resources for forestalling decline in mental_health among the elderly over a nine-year period.	1989	natural
The rural context was examined as it interacts with individual and community characteristics to affect Indian mental_health.	1987	natural
Their three top-ranked subjects for investigation within the primary care priority area were: the effectiveness of basic treatment measures; the everyday problems of mental_health presenting to primary care services; and the general training requirements for family doctors in psychiatric skills.	1985	synthetic_low
Comparisons between subjects with and without amalgam showed slight differences in subjective reports of mental_health.	1985	synthetic_low
Concern has been expressed about underrepresentation of Hispanics in mental_health facilities, but little has been done to examine Hispanic gender differences in the use of such facilities.	1987	natural
The authors attempt in this article, to account for the political stakes in mental_health which are in process of elaboration, among the C.S.N., and the discussions they generate in this national union.	1986	natural
As predicted, increases in self-reported economic stress adversely affected psychological health, controlling for prior mental_health status.	1986	natural
In working with Vietnamese American refugees the mental_health worker needs to be familiar with and considerate of several areas: the basic cultural history and history of the migration experience of the group; the group's mental_health tendencies; general cultural and systemic biases affecting counseling; and the role of paraprofessionals.	1985	synthetic_low
The associations between generalized obesity measured as body mass index (BMI), or adipose tissue distribution, measured as the waist/hip circumference ratio (WHR), on one hand, and a number of socioeconomic, somatic as well as psychologic and mental_health variables on the other, were analysed in a population study of women (1462 participants, aged 38-60 years, participation rate 90.1).	1989	natural
He endeavours to show that community practice is not truly biopsychosocial and that, so far as it is confined, refuses respon-sability and rejects bio-energetics, it contributes to the aggravation of the mental_health of the population.	1986	natural
Although the literature has generally followed a social stress perspective that predicts some mental_health issues among minority group aged, the evidence shows that mental_health and life satisfaction of these groups is not any lower than might be anticipated based on their relative socioeconomic standing.	1985	synthetic_low
The relationships of high-point code types of the Diagnostic Inventory of Personality and Symptoms (DIPS) to the Diagnostic and Statistic Manual III of the American Psychiatric Association (DSM-III) were explored for patients (N = 316) in private mental_health settings.	1988	natural
At a time when our guidance is increasingly sought by parents, courts, and social policy planners, it is critical that infant mental_health professionals establish clearer standards for training, engage in more rigorous selfmonitoring of our clinical and our research efforts, and recognize the extraordinary risks for bias in all of our work.	1988	natural
Divorce mediation represents an alternative new modality for mental_health professionals.	1985	synthetic_low
Specific areas covered in this preliminary report focus on the psychosomatic problems encountered by the gambler, emotional difficulties, sexual estrangement, and the need for mental_health services.	1986	natural
We concluded that approximately 30 of breast CA patients showed a minor disruption of psychological adjustment, not necessarily severe enough to require consideration of a mental_health referral; despite the frequency of mild distress, major affective and thought disorders were infrequent among this group; distress associated with breast CA may slightly interfere with the reliable assessment of long-standing personality traits.	1985	synthetic_low
This paper makes suggestions for mental_health clinicians who consult to head-injury rehabilitation teams treating such adolescents.	1989	natural
