collocate,count
approximately,1
onethird,1
child,18
sexual,17
victim,1
report,5
experience,6
repeat,1
victimization,1
impact,3
mother,1
childhood,5
discussion,1
sex,2
relationship,1
baseline,1
assault,1
subsequent,1
trauma,4
occur,1
christian,1
environment,1
god,1
paper,1
examine,1
particular,1
way,1
person,2
come,3
internally,3
position,3
abuser,2
understand,3
abuse,8
woman,3
refer,1
3,2
type,2
likely,1
present,1
impaired,1
mental_health,2
certain,1
circumstance,1
antiretroviral,1
post,2
exposure,1
prophylaxis,1
arv,1
stress,1
disorder,3
include,2
depression,1
substance,8
panic,1
validate,1
self,2
measure,4
alcohol,2
underestimate,1
biological,1
elderly,1
associate,1
great,1
risk,4
subject,1
neglect,5
effect,1
temperament,1
character,1
score,1
news,1
medium,1
frame,1
influence,1
public,1
perception,1
bulletin,1
indicate,1
relation,1
late,1
psychopathology,1
weak,1
magnitude,1
methodology,1
high,4
prevalence,1
rape,1
different,1
cope,1
style,1
fracture,4
etiology,2
vs,2
man,1
dual,1
diagnosis,1
mental_disord,1
point,1
time,2
entry,1
treatment,6
addict,1
find,1
strategy,1
captor,1
batterer,1
psychological,2
context,1
violence,2
b,1
use,1
emotional,1
level,2
catholic,1
church,1
prevent,1
case,3
happen,1
reference,1
collaboration,1
welfare,1
item,1
ask,1
need,2
help,1
vocational,1
training,1
housing,1
education,1
evaluation,1
tobacco,1
drug,6
atod,1
prevention,1
program,3
batter,1
helpful,1
deal,1
feeling,1
cherish,1
family,3
substantial,1
minority,1
physical,4
compare,4
assess,4
positively,1
predict,1
sud,1
member,2
recruit,1
complete,1
maudsley,1
addiction,1
assessment,1
suspect,2
expose,2
deeply,2
troubling,3
issue,1
internalize,1
behavior,4
relate,3
frequency,3
vulnerability,1
close,1
betrayal,1
perpetrator,1
severe,1
recently,1
reconstruction,1
incestuous,4
frequent,1
reconstructive,1
process,1
highlight,2
group,1
story,1
paternal,2
pimping,1
facilitator,1
delve,1
profound,2
turmoil,1
endure,1
inflict,1
perspective,1
root,1
individual,1
pain,1
rate,2
problem,2
sample,2
underscore,1
urgent,1
take,1
struggle,1
silence,1
tell,1
16,1
year,2
admission,2
problematic,1
reporting,4
darp,1
psychiatrist,1
destructive,2
nature,1
object,1
follow,1
elucidate,1
association,1
psychopathy,1
link,1
harm,1
later,1
life,1
factor,1
increase,1
severity,1
adherence,1
persistent,1
co,1
occurring,1
month,1
incredibly,1
damaging,2
especially,1
young,1
girl,1
work,1
adult,1
survivor,1
difference,1
client,1
1972,1
1978,2
reveal,2
deterioration,2
pattern,1
previous,1
mean,1
support,1
critical,1
concern,1
escalate,1
psychostimulant,1
respond,1
standard,1
community,1
base,1
service,1
large,1
number,2
ritual,5
allegation,1
irresponsibly,1
generate,1
small,1
licensure,1
c,1
attendance,2
mpd,4
workshop,3
tie,2
inconsistency,1
d,2
negatively,1
show,1
barrier,1
tragic,1
debate,1
delay,1
memory,1
csa,1
inventory,1
beliefs,1
partner,2
ibapa,1
attitude,1
domestic,1
belief,1
right,1
physically,1
emotionally,1
registry,1
face,1
horrifyingly,1
ill,1
equip,1
handle,1
daunting,1
task,1
expectation,1
change,1
discuss,1
