collocate,count
=,3
72,1
work,2
20,1
community,3
center,2
cmhcs,1
representative,1
organizational,1
catchment,1
study,3
n,2
595,1
worker,1
role,3
biofeedback,1
technique,1
psychiatric,1
disorder,2
use,3
setting,1
review,1
result,2
status,3
number,2
day,1
stay,1
hospital,1
child,6
young,3
people,3
attend,2
service,5
conflict,2
dynamic,2
separate,2
parent,2
contribute,1
difficulty,1
previous,1
document,1
advantage,1
british,1
indian,1
particularly,1
prevalence,1
problem,6
youth,1
hearing,1
loss,2
assess,1
measure,2
show,2
significant,1
improvement,1
3,1
6,1
month,1
follow,1
behavioral,1
religiosity,4
generally,1
relate,2
outcome,1
affective,1
cognitive,2
large,1
local,2
state,4
special,1
education,1
social,3
system,1
furthermore,1
caregiver,2
physical,2
survivor,1
marital,1
satisfaction,1
partner,1
level,1
smoker,1
lead,1
additional,1
benefit,1
smoking,2
cessation,1
unfold,1
microbiome,1
research,3
dominate,1
optimism,1
biomedical,1
solution,1
microbiota,1
extension,1
difference,1
immune,1
function,1
outlook,1
thirtyone,1
percent,1
infant,1
ea,1
1,1
year,3
age,2
implication,1
finding,2
future,1
cohabitor,1
discuss,1
logistic,1
regression,1
investigate,1
participant,1
care,1
associate,2
predispose,1
factor,2
b,2
enable,2
resource,1
c,1
perceive,2
need,5
member,1
reticent,1
seek,1
help,1
especially,1
provide,2
professional,3
outside,1
parental,1
harmony,1
subject,1
pre,1
adolescent,1
scottish,1
governments,1
national,1
programme,3
improve,2
health,2
wellbeing,2
explore,2
school,3
nurse,1
promote,1
support,1
present,2
specialist,1
addition,2
diagnosis,3
asd,1
gender,1
variable,1
clinic,1
distance,1
va,2
facility,2
type,1
complexity,1
positive,1
ptsd,1
screen,1
acknowledge,1
current,1
mother,2
cope,1
explain,1
variance,1
rating,1
adjustment,1
depressed,1
patient,2
unmet,1
address,3
clinician,1
early,2
policy,4
maker,2
focus,2
promotion,2
mental_disorder,1
prevention,2
risk,3
mental_health,3
group,4
unemployed,1
question,4
extent,3
gain,1
employment,2
impact,2
reveal,3
paternal,1
trajectory,1
class,1
differ,1
timing,1
course,1
subsequent,1
distress,1
evidence,2
relationship,3
environment,2
detrimental,1
family,2
overstretched,1
rapidly,1
grow,2
phenomenon,1
agency,1
base,1
pilot,1
project,1
34,1
adoptive,1
article,1
conversation,1
e,1
mail,1
format,1
intend,2
raise,1
following,1
1.doe,1
sector,1
rely,1
heavily,1
misguided,1
differentiation,1
bewildering,1
issue,3
lawmaker,1
ethical,1
moral,1
consideration,2
experimentation,2
compromise,2
undermine,2
experimental,1
paradigm,2
respiratory,1
47,1
asthmatic,1
43,1
match,1
attention,1
behavioural,1
maternal,1
ability,1
4,1
indicator,1
racism,1
critical,2
concern,1
black,2
men,1
meta,1
seven,1
pertain,1
man,1
struggle,1
lesbian,2
bisexual,3
woman,3
great,1
suggest,1
specifically,3
expose,1
severe,1
historical,1
biographical,1
structural,1
worsen,1
challenge,1
face,1
old,1
african,1
americans,1
half,1
47.9,1
burden,1
evaluation,1
guideline,2
partially,1
mediate,1
troubling,1
ses,1
approach,1
mobile,1
phone,1
remote,1
assistance,1
insufficient,1
alternative,1
substantial,1
force,1
voluntary,1
treatment,1
canadian,1
province,1
overburdened,1
employ,1
practitioner,1
24,1
cautiously,1
deterioration,1
anxiety,1
transition,1
parenthood,1
highlight,1
treat,1
father,2
historically,2
neglect,2
field,2
pediatric,1
food,2
insecure,1
consumption,1
alcohol,1
coffee,1
12,1
item,1
version,1
general,1
respondent,1
hesitant,1
allow,1
student,2
counselor,1
long,1
somewhat,1
percentage,1
graduate,1
opt,1
plummet,1
recent,1
dominance,1
pharmaceutical,1
company,1
medical,1
model,1
arena,1
adult,1
college,1
obtain,1
mmpi,1
profile,1
clinical,1
98,1
82.4,1
perform,1
emergency,1
assessment,1
past,1
strain,1
79,1
