collocate,count
simple,1
computerised,1
training,1
programme,1
people,5
extent,2
attitude,6
mentally,1
ill,2
influence,3
respondent,2
level,3
mental_illness,5
personal,1
and/or,1
faith,1
healing,1
effective,2
treat,1
especially,1
combination,1
biomedical,1
treatment,6
significant,1
interaction,1
time,1
death,1
gender,1
indicate,2
diagnosis,2
age,1
1822,1
raise,2
mother,2
live,1
depression,4
bipolar,2
schizophrenia,2
child,1
parent,1
find,2
high,4
risk,4
develop,1
psychological,2
show,1
increase,2
development,3
relapse,2
have,2
detrimental,1
effect,4
human,2
physiology,2
psychology,1
emotional,1
study,1
focus,1
disclosure,1
chinese,1
immigrant,1
community,2
new,2
present,1
52,1
case,1
plc,1
occurrence,1
common,3
associate,2
psychosocial,1
variable,1
overall,1
predictor,1
c,1
distinguish,1
appropriate,1
stress,1
reaction,1
d,1
transform,1
traumatic,1
experience,4
positive,1
provider,1
contact,1
family,1
person,2
severe,6
psychosomatic,1
symptom,1
crucial,2
decrease,1
ghanaian,1
adolescent,1
particular,1
concern,1
single,1
married,1
woman,1
reduce,3
spending,1
education,1
suggest,3
long,2
term,1
financial,1
cost,2
provide,1
mitigated,1
punishment,1
conviction,1
partial,1
ability,1
recognize,1
control,1
conduct,1
offending,1
elderly,1
personality,1
factor,2
organic,1
brain,1
disease,1
understand,1
educate,1
communicate,1
effectively,1
service,4
utilization,1
program,1
deliver,1
statewide,1
initiative,1
stigma,4
discrimination,1
music,1
therapy,1
young,1
adult,2
alcohol,2
drug,1
problem,1
discuss,1
base,2
author,1
national,1
institute,1
health,1
demonstration,1
project,1
argue,1
rural,1
research,1
hamper,2
simplistic,2
view,2
social,4
thorough,1
conceptualisation,1
phenomenon,1
need,2
overrepresente,1
homeless,2
population,1
zealand,1
willingness,1
seek,1
help,4
stigmatise,2
relate,1
knowledge,1
female,1
support,2
evidence,2
roughly,1
elevate,1
internalized,1
link,1
compromise,1
diagnose,3
option,1
recovery,2
chronic,1
reside,1
require,2
integrated,1
effectiveness,1
compare,1
clash,1
value,1
negative,1
cultural,1
refugee,1
change,1
environment,1
lifestyle,1
patient,4
struggle,3
damage,2
stigmatization,2
workplace,1
utilize,1
aid,1
prevention,1
facilitate,1
employee,1
tendency,1
predict,1
diminished,1
creativity,1
coexist,1
challenging,1
rehabilitation,1
ethnic,1
minority,1
persistent,1
spmi,1
acknowledge,1
challenge,4
pose,2
ethnicity,1
relevant,1
consequence,1
sexual,1
violence,1
childhood,1
likely,1
abuse,1
frequently,1
overdose,1
accidentally,1
professional,3
perception,3
skepticism,1
helpfulness,1
gps,1
measure,1
particularly,2
defendant,1
major,2
dementia,2
negatively,1
frame,1
strong,1
desire,1
avoid,1
old,1
institutional,1
vulnerable,1
osteoporosis,1
youth,2
today,1
alarming,1
rate,1
largely,2
reluctant,2
unable,2
access,2
necessary,3
agree,1
strict,1
law,1
prevent,1
carry,1
hand,1
gun,1
potential,1
current,1
etiological,2
theory,1
isolation,1
hypothesis,1
socioeconomic,1
deprivation,1
biased,2
occur,2
ss,2
expectancy,2
overwhelmingly,2
hiit,1
mict,1
suffer,3
futile,1
work,1
label,1
damaging,1
worsen,1
natural,1
remain,1
tooth,1
episode,1
alleged,1
deception,1
involve,1
ascribe,1
individual,1
history,1
500,1
b.c.,1
substance,1
use,2
increasingly,2
integrate,2
mental_health,1
face,1
manage,1
great,1
18,1
22,1
belief,1
eemwengu,1
culturally,1
embed,1
construct,1
reinforcement,1
sei,1
ips,1
