collocate,count
self,4
perception,1
people,1
high,4
social,10
information,2
need,2
actual,1
perceive,1
informant,1
personality,2
asp,1
disorder,13
affective,3
frequently,1
observe,1
comorbid,1
lead,2
development,2
therapy,2
focus,1
minimization,1
foster,1
successful,1
emotion,1
regulation,1
aspect,2
simple,1
booklet,1
reduce,1
remain,1
determine,1
present,1
research,3
investigate,1
relationship,1
public,1
variety,1
risk,3
trust,1
management,1
2,1
negative,2
state,5
depression,15
impulsive,1
symptom,7
disruptive,2
behavior,4
mood,2
comorbiditie,1
compare,2
group,1
adhd,1
fear,2
strategy,1
involve,1
maintenance,1
evaluation,1
propose,1
cognitive,7
component,1
association,1
moderate,2
history,1
and/or,1
include,2
concurrent,2
depressive,5
anxiety,8
pregnancy,2
severe,2
chronic,1
blushing,1
associate,5
trait,4
general,4
physical,1
sensation,1
significant,2
difference,1
test,5
performance,2
level,7
find,2
function,2
providing,1
examine,3
emerge,1
gender,2
membership,1
predict,3
severity,1
identification,1
traditionally,1
masculine,1
role,1
orientation,1
decrease,1
construal,2
differentially,2
man,1
woman,2
outcome,3
psychotherapy,1
varied,1
accord,1
study,2
generalized,1
questionnaire,2
choose,2
order,2
measure,5
dependent,1
variable,1
1983,1
hypnosis,1
treatment,1
phobia,2
marks,1
i.,1
m.,1
1987,2
ritual,1
panic,1
menzie,1
r.,1
g.,1
clarke,1
poor,2
er,1
low,3
comparable,1
old,1
adult,1
diabetes,1
day,1
2weeks,1
life,2
battery,1
task,1
25,1
29days,1
age,1
nk1,1
antagonist,1
effective,1
relief,1
child,2
exhibit,1
expression,2
adolescent,2
youth,2
adopt,2
institution,2
show,2
nonadopted,1
counterpart,1
parental,1
divorce,1
college,1
student,1
n,1
=,3
career,1
indecision,1
indecisiveness,1
relate,2
vocational,1
maturity,1
visibility,1
effect,5
ease,1
rating,1
parenting,1
mediation,1
maternal,1
stress,6
trajectory,1
psychopathology,1
particularly,1
conduct,1
attention,1
deficit,1
hyperactivity,1
meaning,1
troublingly,1
new,1
hospitalization,1
scale,1
pilot,1
project,1
negatively,1
distressed,1
nonglossolalic,4
glossolalic,1
tend,4
externalize,1
vocal,2
internalize,1
somatic,2
symptomatology,1
father,1
experience,1
recovery,1
stai,2
despair,1
beck,1
inventory,3
decrement,1
pronounced,1
condition,4
0.56,1
small,1
hedges,1
g,1
0.38,1
diagnostic,1
skill,1
contribute,1
increase,1
disengagement,1
learning,1
process,1
assess,1
intensity,1
pain,1
quality,1
pessimistic,1
pressure,1
isoproterenol,2
induce,1
number,1
behavioral,1
genetic,1
distress,3
alarming,2
report,1
dream,1
obtain,1
70,1
score,1
danger,1
hostility,1
motility,1
theme,1
issue,2
emphasize,1
challenge,1
gad,1
future,1
hierarchy,1
adverse,1
sad,1
patient,1
likely,1
represent,1
manifestation,1
hyperventilation,1
consequence,1
underlying,1
cardiac,1
disease,1
tendency,1
face,1
area,1
impulsivity,1
regardless,1
form,1
prenatal,3
trimester,2
impair,1
evaluate,1
hole,1
paper,1
reveal,2
result,1
troubling,1
review,1
publish,1
year,1
1990,1
control,1
view,1
picture,1
elicit,1
disgust,1
happiness,1
contentment,1
erotic,1
preexposure,1
problematically,1
enhance,1
rate,1
magnitude,1
mmpi,1
psychometric,1
probiotic,1
perspective,1
somewhat,1
intensify,1
