collocate,count
quality,1
life,1
qol,1
considerably,1
impair,1
especially,1
depression,1
90,1
day,1
patient,6
substance,6
abuse,5
decision,1
quit,2
tobacco,1
stay,1
inverse,1
relationship,5
economic,1
status,1
establish,1
high,4
burden,4
underlie,2
use,2
hiv,5
infect,1
population,3
religion,1
spirituality,1
associate,4
decrease,1
rate,1
journey,1
recovery,2
traverse,1
person,4
experience,2
family,1
social,4
crucial,1
facilitate,1
psychosocial,1
intervention,4
specifically,1
target,1
loneliness,1
smi,3
common,1
74,1
report,5
severe,12
react,1
stigma,3
assess,1
202,1
individual,3
medium,2
aim,1
mitigate,1
care,2
service,2
people,5
male,1
typically,1
history,3
major,1
index,1
offence,1
violence,3
sexual,3
assault,1
course,1
naively,1
realist,1
concept,1
constitute,1
textbook,1
little,1
complicate,1
understanding,1
programming,1
address,2
poverty,1
factor,2
threaten,1
provide,1
critical,1
support,2
live,2
childhood,2
physical,1
parental,1
reported,1
symptom,2
sirs,1
identify,1
malingered,1
treatment,6
10,1
evidence,2
problem,5
genital,1
mutilation,1
suicide,1
attempt,1
student,1
n,1
=,2
32,1
attitude,1
change,1
significantly,6
non,1
medical,2
model,2
reduce,1
fear,1
contract,1
seek,2
undermine,1
system,2
intensive,2
case,1
management,1
persistent,2
find,2
qualified,1
efficacy,1
appear,2
previously,1
function,1
apparent,1
know,1
self,2
harm,1
jail,1
diversion,1
mean,1
treat,1
community,2
criminal,2
justice,2
greatly,1
increase,1
risk,1
trauma,1
schizophrenia,1
affect,2
sense,1
identity,1
alarmingly,1
africa,1
aids,2
exacerbate,2
prevalence,2
country,1
sub,1
study,5
examine,2
distressing,1
metaphor,1
mother,1
child,2
long,1
question,1
conception,2
discrimination,1
essentialism,1
suggest,1
belief,3
genetic,1
cause,2
deepen,1
desire,1
distance,1
receipt,1
consistent,2
outpatient,2
mental_illness,2
mental_health,1
level,1
force,2
medication,1
compliance,1
seriously,1
ill,1
preference,1
personality,1
crime,1
neuropsychological,1
research,1
link,1
adult,4
focus,1
anxiety,1
depressive,1
condition,2
therapeutic,1
program,3
involve,1
develop,1
stringent,1
approach,1
thinking,1
antisocial,1
behavior,2
40,1
struggle,2
randomly,1
assign,2
week,2
differentiation,2
further,2
direct,1
solve,1
event,1
spread,1
brain,1
disease,1
western,2
repertoire,1
globe,1
harmful,1
team,1
manage,1
association,1
grow,1
recent,1
year,2
lead,2
reluctance,1
help,1
misconception,1
role,1
personal,1
loss,1
insufficient,1
cope,2
strategy,3
caregive,2
sibling,1
105,1
employ,1
month,1
follow,1
registration,1
prevocational,1
investigate,1
resilience,1
literacy,1
connectedness,1
12,1
17,1
parent,1
behavioral,1
integration,1
buddhist,2
principle,1
practice,1
apply,1
psychological,1
discipline,1
significant,1
psychology,1
assumption,1
36,1
suffer,1
12.4/100,000,1
review,1
overlap,1
delinquency,1
young,1
emphasize,3
urgency,1
rigid,1
elucidate,1
mechanism,1
debilitate,1
considerable,1
clinical,1
implication,1
majority,1
52.2,1
type,3
dependence,1
chronic,1
result,1
distinct,1
complexity,2
mental,1
tendency,1
predict,1
diminished,1
creativity,1
coexist,1
challenging,1
