collocate,count
dysfunctional,1
trait,1
unemployment,1
status,1
associate,9
entire,1
sample,4
emphasize,1
need,1
effectively,1
identify,2
treat,1
setting,3
prostate,1
cancer,1
efficient,1
antidepressant,2
long,1
term,1
treatment,3
debilitate,4
psychiatric,3
disorder,5
highly,1
comorbid,2
suicide,1
expose,1
high,3
impact,1
likely,1
anxiety,9
posttraumatic,1
stress,1
prolonged,1
time,1
perspective,1
self,7
rate,3
scale,4
esteem,2
japanese,1
longitudinal,1
relationship,2
adhd,2
odd,1
cd,1
young,3
old,1
aged,1
child,1
furthermore,1
woman,7
previous,3
history,4
chronic,1
consider,1
untreatable,1
pharmacologically,1
suggest,3
interparental,1
violence,2
maternal,4
depression,6
use,3
maladaptive,2
parenting,1
practice,1
group,3
modest,1
reduction,1
clinical,2
provisional,1
classification,1
childhood,1
publish,1
1972,1
result,3
indicate,1
co,2
occurring,1
trauma,2
racial,1
ethnic,1
report,3
great,1
symptom,5
poor,1
sleep,1
quality,1
copd,1
participant,1
global,1
exercise,1
socioeconomically,2
disadvantaged,2
elevated,2
clarify,1
direction,1
association,3
interpersonal,1
factor,3
examine,1
social,5
longitudinally,2
predict,6
onset,2
diverse,2
epidemiological,3
finding,2
possibility,1
dementia,1
common,1
pathophysiological,1
background,1
neuroinflammation,1
describe,1
behaviour,1
hypothetical,1
target,1
peer,2
test,1
inflammation,1
differ,1
race,1
sex,1
defensiveness,1
frontal,1
asymmetry,1
include,2
measure,3
school,2
victimization,1
symptomatology,1
substance,1
absence,1
baseline,2
comorbidity,1
well,2
outcome,3
end,2
therapy,2
trend,1
bad,1
followup,1
event,1
temporally,1
annualize,1
recurrence,1
depend,1
definition,1
1.9,1
2.9,1
actual,1
performance,1
consistently,1
affect,1
cognitive,1
intellectual,1
ability,1
relative,1
necessary,1
assess,1
specific,1
subtype,1
reduce,1
power,1
detect,1
specificity,1
mood,1
administer,1
patient,4
cfs,1
suffer,1
multiple,1
sclerosis,1
ms,1
normal,1
worsen,2
irritability,1
vulnerability,1
attack,1
relate,3
complete,2
inability,1
coital,1
orgasm,1
course,1
evidence,1
base,1
outpatient,1
naturalistic,1
support,3
exacerbate,1
risky,1
behavior,3
drug,1
injector,1
adversity,1
index,1
susceptibility,1
heighten,1
risk,1
md,1
characterological,1
blame,1
significant,1
burden,2
accompany,1
cause,1
inversely,2
overwhelming,3
distress,3
oppressive,1
organizational,1
religiosity,1
education,1
blood,1
pressure,1
state,3
detrimental,2
type,1
obscure,1
detectable,1
multivariate,1
analysis,1
tenuous,1
cope,1
year,1
significantly,2
negative,1
reaction,1
stuttering,1
emotional,1
behavioral,1
month,1
beck,1
inventory,2
center,2
studies,2
zung,2
rating,2
control,2
initial,1
level,1
demographic,1
characteristic,1
worsening,1
axis,1
understanding,1
role,1
nutrition,1
individual,2
alcohol,1
problem,1
intensify,3
female,1
death,1
adoptive,1
parent,1
prior,1
disturbance,1
severely,1
escalate,1
verification,1
theory,1
nature,2
youth,1
pain,2
concomitant,1
experience,2
relief,1
addition,1
adolescent,1
concept,2
reveal,2
acute,1
crisis,1
highlight,1
effect,1
vulnerable,1
originally,1
develop,1
critical,1
screener,1
primary,1
care,1
commonly,1
medical,1
study,1
correlation,1
somatoform,1
combat,1
exposure,1
positively,1
ptsd,1
instability,1
lead,1
feeling,1
regular,1
smoker,1
widespread,1
crippling,1
threat,1
public,1
health,1
issue,1
personality,2
pathology,1
value,1
diagnosis,1
critique,1
troubling,1
one,1
challenge,1
prescription,1
psychotherapy,1
