collocate,count
considerably,1
information,2
available,1
forensic,1
child,15
literature,1
increase,2
research,3
paucity,1
datum,4
mother,3
complete,1
measure,1
milner,1
potential,2
inventory,1
levenson,1
locus,1
control,1
usually,1
chronic,2
body,1
scar,1
and/or,1
parenting,1
important,1
step,1
understand,3
origin,1
neglect,6
integrate,1
intervention,1
model,1
rape,2
participant,2
likely,1
experience,8
sexual,19
childhood,9
relationship,6
date,3
negative,1
remain,1
statistically,1
significant,1
partialle,1
confirmation,1
family,1
therapy,1
efficacy,1
drug,5
time,3
relatively,1
small,1
number,3
study,2
disorder,3
currently,1
depressed,1
active,1
alcohol,3
dependence,1
give,1
open,1
label,1
icariin,1
interview,2
suspect,2
victim,1
csa,1
finland,1
analyse,1
panic,1
specific,1
phobia,1
associate,3
subsequently,1
self,3
report,3
diagnosis,1
rate,2
emotional,3
physical,12
intimate,1
partner,1
violence,1
ipv,1
characteristic,1
teenager,1
strong,1
predictor,1
online,1
score,1
anger,1
problem,2
woman,9
procedure,1
clinician,1
serve,2
resource,1
treatment,7
program,3
client,1
hiv,1
nature,1
concern,2
examine,2
substance,7
weight,1
relate,4
continuation,1
differ,1
type,5
maltreatment,2
involve,2
reason,2
cessation,2
safety,1
indicator,1
unrelated,1
blame,1
trauma,5
attention,1
place,1
unique,1
issue,3
counseling,1
implication,2
clinical,1
supervision,1
subsequent,1
mental_health,1
survivor,1
group,4
explore,1
income,1
marital,1
variable,3
little,1
help,2
seek,1
include,1
depression,1
psychosis,1
association,1
adult,3
adhd,1
largely,1
risk,4
factor,3
lead,1
appear,1
precede,1
personal,1
investigate,3
relative,1
importance,1
wife,1
abuse,12
punishment,2
verbal,3
history,1
cp,1
moderate,1
high,1
level,1
physicians,1
routinely,1
screen,1
prescribe,1
sedative,1
minor,1
tranquilizer,1
acquire,1
epidemiologic,1
deeply,3
severe,6
impact,3
health,2
behavior,2
considerable,1
agreement,1
exist,1
professional,1
rank,1
feature,1
term,2
devastating,1
adi,1
encounter,1
residential,1
retention,1
outcome,1
select,1
community,1
base,1
outpatient,1
u.s.,1
struggle,1
begin,1
form,1
reemerge,1
later,1
adolescence,1
early,1
adulthood,1
square,1
test,1
perpetrator,2
category,1
compare,2
gender,1
troubling,1
depressive,2
symptom,1
exacerbate,1
damage,1
sample,2
conduct,2
destruction,2
man,1
predominant,1
boy,2
girl,2
major,2
contributor,3
cycle,2
couple,1
strategy,1
necessary,1
address,1
smoking,1
pi,1
survey,2
half,1
tragically,4
expose,1
relentless,1
pet,1
explain,1
destructive,1
path,1
revictimization,1
escalation,1
case,2
african,1
american,1
crack,1
cocaine,1
different,1
incest,3
finding,1
eld,2
united,1
states,1
strictly,1
combine,1
underscore,1
alarming,1
need,1
total,1
11,844,1
record,1
12,1
year,1
severity,1
prevalence,1
bully,1
prove,1
distressingly,1
pervasive,1
abusive,1
30,1
female,1
ptsd,1
secondary,1
suffer,1
mental,1
worsening,1
perpetuation,1
institutional,1
50.5,1
42.0,2
46.5,1
41.0,1
psychological,2
gather,2
133,1
explanation,1
cause,1
consequence,2
cast,1
previously,1
compete,1
alternative,1
paradigm,1
determine,1
sexually,1
period,1
choice,1
estimate,1
affect,1
relation,1
long,1
goal,1
acknowledge,1
limitation,1
