collocate,count
pse,1
effective,1
prevent,1
depression,2
mother,2
history,8
modify,1
magnitude,1
direction,1
association,3
maternal,1
infant,1
rate,1
recovery,2
arousal,1
legal,1
medical,1
personnel,1
exacerbate,3
victim,3
460,1
patient,5
admit,1
level,4
1,1
center,1
school,1
community,1
respond,1
appropriately,1
crisis,1
affect,1
young,1
learn,1
social,2
emotional,6
study,5
conduct,1
rape,2
reveal,1
stress,4
disorder,4
follow,2
attack,3
know,3
syndrome,1
later,1
stage,1
focus,2
woman,4
child,6
subject,1
violence,1
investigate,1
neuropsychological,1
functioning,1
experience,4
predominantly,1
maltreat,1
population,1
loss,1
change,2
relationship,4
complicated,2
grief,1
clarity,1
previous,1
analysis,1
show,1
significant,6
early,1
adult,4
personality,2
exposure,10
trauma,7
predict,2
self,1
directedness,1
cooperativeness,1
female,1
veteran,1
military,1
sexual,1
mst,1
elevated,1
suicide,1
risk,1
knowledge,1
reinforce,1
combat,1
belief,2
particularly,2
tenacious,1
compelling,1
depressive,1
symptom,8
increase,1
experiential,1
avoidance,1
dissociation,4
positively,1
dimension,1
childhood,6
find,3
nonpathological,1
psychological,1
impact,5
influence,2
posttraumatic,1
symptomatology,2
current,2
psychopathological,1
distress,3
research,2
bradford,1
somatic,1
inventory,1
harvard,1
questionnaire,7
obtain,2
structured,1
diagnostic,1
interview,3
5266,1
case,1
pamela,2
perspective,1
developmental,1
relational,3
offer,1
view,1
remarkable,1
growth,1
group,3
validity,1
german,1
short,1
form,1
bernstein,1
fink,1
ptsd,3
associate,3
factor,1
ongoing,1
interpret,1
caution,1
recent,1
severe,5
lifetime,2
event,2
nondisable,3
individual,2
average,2
5,2
different,1
compare,1
3,1
panic,1
account,1
28,1
variance,1
acute,1
indirect,2
direct,2
suggest,2
specific,1
area,1
body,1
link,2
highly,1
aversive,1
emotion,1
clinical,1
diagnosis,1
brain,1
seizure,1
mean,1
light,1
electron,1
contact,1
conspire,1
detrimental,1
effect,3
hospitalize,1
produce,1
countertransference,1
reaction,1
transgenerational,1
provide,2
evidence,1
consequence,2
deeply,3
troubling,2
limit,2
traumatize,1
people,2
harshly,1
close,1
relative,1
secondary,2
present,2
necessary,2
tool,2
confront,3
challenge,7
appear,1
warrant,1
approach,2
howell,1
paper,1
narrative,1
entrench,1
context,1
emergent,1
relation,1
trait,1
anxiety,1
debilitate,2
hyperarousal,2
undergraduate,1
report,5
n,2
=,2
88,1
addition,1
assess,2
emphasize,3
past,1
partner,1
surprisingly,1
detect,1
index,1
membership,1
pathological,1
taxon,1
high,1
adaptation,1
multidimensional,1
resilience,1
mtrr,1
chilean,1
sample,1
highlight,3
pose,1
pervasive,1
participant,3
man,1
112,1
63,1
article,1
theory,1
face,1
adolescent,2
intrafamilial,1
development,2
devastating,2
ingrain,1
manifestation,2
slight,1
common,1
bleeding,1
problem,1
physician,1
sustain,1
multiple,2
remain,1
prolong,1
coma,1
suffer,1
difficulty,1
instruction,1
booklet,1
substance,2
abuse,2
endure,1
problematic,1
externalize,1
behavior,1
great,1
result,1
cause,1
include,3
life,2
alter,1
central,1
nervous,1
sociocultural,1
theoretical,1
dependency,3
psychotherapy,1
survivor,1
work,1
definition,1
severely,1
examine,1
world,1
assumption,1
severity,2
overview,1
rct,4
way,2
inform,1
complication,1
hinder,1
treatment,1
psychometric,1
property,1
widely,1
thq,2
address,2
difficult,2
reality,1
vulnerable,1
score,1
support,1
interpersonal,1
old,1
mistake,1
immigrant,1
distressing,1
insecure,1
attachment,1
somatization,1
asd,1
prior,2
peritrauma,1
perception,2
pain,1
