collocate,count
feel,1
thing,2
like,1
instance,1
happy,1
time,2
2001,1
elaborate,1
effect,12
political,1
racial,1
administer,1
100,1
inpatient,2
hospital,3
base,4
program,3
partner,1
people,3
suffer,1
head,1
ask,1
complete,2
12,2
item,1
measure,2
mindfulness,1
moderate,1
association,3
clinician,1
history,3
compassion,1
satisfaction,1
importance,1
evaluate,1
psychological,4
physiological,1
absence,1
diagnosis,1
ptsd,5
18,1
draw,1
conclusion,1
efficacy,1
irrespective,1
type,2
second,1
regard,1
particular,1
population,2
idea,1
improve,2
clinical,1
outcome,4
suffering,1
despite,1
high,2
prevalence,6
exposure,13
female,1
prisoner,2
study,8
examine,5
link,3
psychopathy,1
stress,8
disorder,2
ptsd)-or,1
potential,3
mediating,1
majority,1
respondent,1
experience,4
lifetime,4
distinguish,1
childhood,2
current,2
axis,1
psychopathology,1
adult,1
community,2
489,1
aged,1
10,1
number,1
stressor,1
b,3
seven,1
specific,2
end,1
analysis,1
assume,1
form,2
new,2
reactivate,2
present,2
traumatic,2
anxiety,2
patient,2
trauma,15
infantile,1
address,2
mental,1
behavioral,1
health,2
include,2
violent,1
incident,1
review,1
show,1
context,1
response,1
describe,1
event,2
nation,1
past,1
prior,3
estimate,1
21.0,1
5.0,1
respectively,1
twice,1
likelihood,1
sex,1
sexual,4
abuse,3
involve,1
risk,3
therapy,1
necessary,2
construct,2
find,1
thread,1
primary,1
relationship,1
literature,1
focus,1
cigarette,2
smoking,2
post,2
undetecte,1
progressive,1
loss,1
consciousness,1
follow,2
forehead,1
devastate,2
husband,2
combat,1
relate,3
pathology,3
inform,3
approach,2
concept,2
vicarious,2
non,8
western,1
society,2
vital,1
substance,1
use,1
emergency,1
room,1
er,1
unit,1
give,1
referred,1
sample,3
measurement,1
latino,1
whites,1
function,1
psychiatric,1
last,1
miles,1
2009,1
investigate,2
adverse,2
impact,4
posttraumatic,4
ethnoracial,2
minority,1
object,1
early,1
environmental,2
intensify,2
crisis,1
paranoid,1
schizoid,1
developmental,1
consideration,1
outline,1
role,1
insufficient,1
protective,1
factor,1
detrimental,1
cft,2
survivor,2
traumatized,1
control,2
self,1
report,3
child,5
scale,1
highlight,2
quantitative,1
index,1
pervasive,1
destructive,1
attempt,1
reenact,1
grapple,1
original,1
possible,1
significance,1
illness,1
complex,1
narrative,1
underscore,1
challenging,1
directly,1
attach,1
university,2
level,1
centre,1
deal,2
critical,1
severe,4
case,3
potentially,1
damaging,1
n=110,1
age(mean)=10.39,1
ethnically,2
diverse,1
compare,2
group,3
familial,7
goal,1
document,1
disturb,1
symptomatology,3
c,3
assess,5
hinder,2
completion,1
confront,1
distressing,1
memory,1
endanger,1
neuron,1
increase,3
additional,1
diagnose,1
war,2
6,1
week,1
management,1
instability,1
significantly,1
short,1
interval,1
recall,1
aggression,1
debilitate,1
symptom,3
concern,1
3,1
24,1
depend,1
p,2
=,5
0.004,1
linger,1
0.04,1
mitigate,1
profound,1
lasting,1
intergenerational,2
cause,2
wsv,1
know,1
dual,1
representation,1
theory,1
intrusive,1
image,1
distress,1
verbal,1
thought,1
generate,1
size,1
family,1
adjustment,1
small,2
weight,3
r,3
.17,1
dissociation,2
large,1
.35,1
persistent,2
investigation,1
center,1
comorbiditie,1
drastically,1
reduce,1
treatment,1
phase,1
psychotherapy,1
complexity,1
recommend,1
international,1
treat,1
article,1
si,1
develop,1
historical,1
paradigm,2
nations,2
narrate,2
overwhelming,1
burden,1
soul,1
objective,1
devastating,1
force,1
expulsion,1
home,1
