collocate,count
child,4
adolescent,3
epidemiological,1
outcome,1
considerable,1
visit,1
medical,4
doctor,1
key,1
gateway,1
service,5
finding,2
indicate,1
ace,2
predict,3
worsen,1
course,1
semester,1
suggest,2
current,1
number,2
stressor,2
mediator,1
relationship,2
interview,3
conduct,2
17,1
school,1
base,2
provider,3
evaluate,3
perspective,2
appropriateness,1
implement,1
expert,1
panel,1
consist,1
167,1
consumer,1
carer,1
clinician,1
recruit,1
develop,4
impact,3
intervention,1
mediate,1
long,1
term,3
effect,1
have,2
history,1
violence,1
significance,1
patient,1
hospital,2
staff,2
therapeutic,1
milieu,1
highlight,2
implication,2
father,1
psychological,3
add,1
grow,1
evidence,2
full,1
incorporation,1
national,2
local,2
policy,1
toronto,1
author,2
demonstrate,1
generational,1
difference,1
occur,1
family,2
country,1
origin,1
year,3
include,1
alcohol,1
drug,1
support,1
effectiveness,2
program,5
enhance,1
describe,1
correlate,1
high,1
risk,2
nicotine,1
dependence,1
problem,4
cognitive,1
impairment,1
position,2
social,3
hierarchy,1
associate,1
net,1
absolute,1
perpetrate,1
group,2
successfully,1
separate,1
20,1
outpatient,1
comprise,1
comparison,1
1.28,1
6.23,1
receive,2
care,2
condition,2
aor,1
=,1
2.42,1
95,1
occupation,1
jtf,1
gtmo,1
relate,2
guard,2
report,2
poor,2
mental_health,5
study,4
health,3
aid,2
mhfa,2
improve,2
knowledge,2
general,2
public,1
hong,1
kong,1
despite,1
call,1
commission,2
consistency,2
australian,2
approach,2
provision,1
people,1
criminal,1
justice,1
system,1
gambler,2
non,1
substance,2
use,2
descent,1
28,1
individual,3
education,1
eau,1
theoretical,1
understanding,1
decision,2
make,1
pattern,1
law,1
significant,1
barrier,1
belief,1
sport,1
psychologist,1
campus,1
professional,4
help,1
sexual,1
raise,1
buddhist,1
tradition,1
train,2
western,1
profession,2
person,1
90,1
expense,1
incur,1
community,3
agency,1
burdensome,1
monitoring,1
intrusive,1
screening,1
attend,1
struggling,1
aim,2
identify,1
related,1
gap,1
inadequate,1
practice,1
critical,1
laborer,1
ldls,1
work,3
life,4
revise,1
pcl,1
r,1
frequently,1
rely,1
evaluation,1
case,1
complicate,3
legal,1
potential,1
drawback,1
spanish,1
video,2
cuida,2
su,2
salud,2
mental,1
attitude,1
skill,1
youth,1
guidance,1
center,1
series,1
face,2
challenge,2
effectively,1
reach,1
overlook,1
poorly,1
deliver,1
overburdened,3
ago,1
recent,1
healer,1
west,1
africa,1
predominantly,1
african,1
american,2
draw,1
clinic,1
scarce,1
availability,1
psychiatrist,1
india,1
2003,1
numerous,1
biased,1
perception,1
construct,3
target,1
culture,1
scrutinize,2
additional,1
neglect,1
complement,2
reveal,3
actual,2
ought,2
discrepancy,2
detrimental,1
tie,1
article,1
critique,1
major,1
misconception,1
prevalent,1
southeast,1
asians,1
outline,1
code,1
ethic,1
recently,1
race-,1
gender,1
analysis,1
physical,1
psychosocial,1
demographic,1
predictor,1
trouble,1
man,1
woman,2
offer,1
ipv,1
severe,1
associated,1
issue,2
previous,1
research,1
address,1
deficiency,1
forensic,1
setting,1
write,1
1970,1
relevant,1
indian,1
complete,1
order,1
list,1
cancer,1
test,1
complication,1
treatment,1
initiation,1
historical,1
mexico,1
oppressive,1
world,1
aztecs,1
time,1
identity,1
literature,1
problematic,2
conceptualization,2
process,2
underlie,2
mental_disorder,1
finally,1
daily,1
find,1
substantially,1
event,2
distress,2
intelligence,1
score,1
age,2
1114,2
rating,1
adult,1
specifically,1
aspect,1
infancy,1
