collocate,count
self,4
report,3
childhood,9
relate,5
severity,3
ptsd,7
subject,1
emotional,2
help,1
reduce,1
impact,5
interpersonal,6
woman,1
sexual,3
functioning,1
context,3
family,2
reunification,1
scarce,1
resource,1
exposure,5
finding,3
small,1
significant,1
correlation,1
paranormal,1
belief,1
extend,1
previous,1
role,3
assess,3
trauma,5
questionnaire,3
functional,2
44,1
bp,1
insertion,1
related,1
mental_health,1
disorder,8
common,1
incarcerated,1
individual,1
primary,1
care,1
setting,1
high,2
burden,1
need,1
extensive,1
evaluation,1
parenting,1
intervention,1
child,4
expose,2
mass,1
memories,1
general,2
memory,3
particular,1
extreme,1
importance,1
psychoanalysis,1
year,1
undergraduate,1
female,1
complete,2
origin,1
scale,1
silence,1
outline,1
psychological,2
philosophical,1
approach,1
work,1
separate,1
9,1
day,1
old,1
biological,1
study,4
examine,3
correlate,2
homeless,1
youth,1
focus,3
research,5
chronic,1
develop,1
society,1
mexico,1
city,1
counter,1
negative,1
early,1
violence,2
distinguish,1
effect,5
current,3
axis,1
psychopathology,1
adult,2
significantly,2
rate,1
psychosomatic,1
reaction,2
notably,1
constipation,1
diarrhea,1
=,1
4.36,1
researcher,1
cite,1
direct,1
forget,1
word,3
evidence,3
theory,4
motivated,2
forgetting,1
renounce,1
freud,1
return,2
cornerstone,1
recent,1
multivariate,2
relationship,3
posttraumatic,3
stress,9
affect,3
dysregulation,2
avoidance,3
behavior,2
sample,2
418,1
participant,2
population,1
conduct,1
determine,1
violent,1
abuse,1
history,3
dissociative,1
symptom,4
find,3
path,1
analysis,1
cumulative,2
detrimental,1
tertiary,1
appraisal,1
adverse,1
client,1
imagine,1
place,1
struggle,3
intense,1
painful,2
abusive,1
head,1
aht,1
suspect,1
presence,1
extracranial,1
lesion,1
11,1
male,1
veteran,2
military,2
mst)-related,2
participate,1
large,3
association,2
personality,2
therapeutic,1
alliance,1
awareness,1
sociopolitical,1
highlight,2
critical,1
challenge,4
treatment,3
process,1
talk,1
means,1
cope,2
typically,1
rely,1
fragmented,1
base,1
case,1
precedent,1
admissibility,1
rape,4
syndrome,4
scientific,2
expert,3
testimony,3
admissible,1
present,2
show,1
defense,1
introduce,2
observation,1
technique,1
indicate,3
nonspecific,1
concern,1
complicate,1
assessment,1
specific,1
offer,1
relational,1
formulation,1
onset,1
author,1
review,1
overwhelming,1
differential,1
skill,1
narration,1
suffering,1
maladaptive,1
function,1
consecutively,1
recruit,1
measure,2
experience,1
distress,3
baseline,1
remark,1
classification,1
prevalence,1
paper,1
aim,2
integrate,2
adaptation,1
model,2
reveal,1
ongoing,1
theoretical,1
imagery,1
aversion,1
learn,1
persistent,2
distressing,1
aggressivity,1
amplify,1
lead,1
perpetuation,1
harmful,1
gender,1
dynamic,1
severely,1
multi,1
psychosocial,1
conflict,1
time,1
follow,1
differentially,1
suffer,2
distortion,1
involve,1
neutral,2
condition,2
vary,1
cognitive,1
load,1
qualitative,1
demonstrate,1
prolong,1
shape,1
ecological,1
refugee,1
life,1
pe,1
argue,1
successful,1
eft,2
incorporate,1
step,1
conventional,1
stage,1
constructivist,1
development,1
frequency,1
duration,1
critically,1
prediction,1
elevated,1
basal,1
surgery,1
patient,2
include,2
control,2
hospitalization,1
address,1
potential,1
worsen,1
northern,1
ireland,1
form,1
troubles,1
unrelated,1
level,1
behavioral,1
problem,1
vulnerability,1
parent,1
difficulty,1
face,1
non,1
intrusive,1
image,1
group,1
difference,1
task,1
challenging,1
disparity,1
adolescent,1
debilitate,1
abv,1
severe,1
compare,1
