collocate,count
disorder,3
general,2
health,2
problem,2
substance,8
pathological,1
gambling,1
engage,1
gay,1
sex,1
provoke,1
parental,1
overall,1
juvenile,1
offender,1
history,3
child,21
receive,1
harsh,1
verdict,1
degree,1
relative,1
exception,1
depression,1
alcohol,3
occur,2
frequently,1
irritability,1
subgroup,1
follow,1
treatment,5
individual,2
assign,1
oh,1
condition,1
little,1
know,2
perpetrator,3
medical,1
mca,1
describe,1
munchausens,1
syndrome,1
proxy,1
mother,2
sense,1
right,1
prior,1
participant,1
longitudinal,1
study,2
methamphetamine,2
ma,1
differentiate,1
cognitive,4
performance,1
remain,1
abstinent,1
behaviour,1
2,1
7,1
year,4
sexual,17
1.5,1
9,1
iq,1
dsm,1
assess,1
experience,8
childhood,7
physical,5
abuse,7
characteristic,2
e.g.,3
victimization,2
age,3
severity,4
reaction,1
labeling,1
psychological,2
symptomatology,1
examine,1
effect,5
psychopathic,1
feature,1
ethnicity,1
204,1
officer,1
expectancy,1
recommendation,1
define,1
absence,1
cannabis,2
dependence,1
past,1
severe,2
significantly,1
associate,4
low,2
likelihood,1
employment,1
anxiety,1
level,1
daily,1
routine,1
self,1
esteem,1
locus,1
control,3
affective,1
empathy,1
situation,2
victim,3
lifetime,1
use,2
investigate,1
assist,1
inventory,1
dsm-5.1,1
diagnostic,1
classification,1
account,1
current,1
diagnosis,1
risk,3
factor,5
intimate,2
partner,4
ipa,1
african,1
american,1
lesbian,1
strongly,2
related,1
disability,2
impulse,1
lacanian,1
psychoanalysis,1
help,1
internal,1
dynamic,1
work,2
repeat,2
continuous,2
immobilization,2
abused,1
event,1
traumas,1
measure,3
previous,1
parent,2
punch,1
kick,1
survey,1
datum,1
capture,1
potential,4
random,1
sample,2
community,1
order,1
demographic,1
network,1
support,1
youth,1
young,1
likely,1
classify,1
fall,1
reliably,1
mark,1
poor,1
response,1
developmental,1
task,1
attainment,1
group,1
program,1
service,1
unmet,1
need,1
prone,1
preschool,1
violence,2
family,1
orientation,1
increase,2
propensity,1
spouse,1
adult,4
particularly,1
dangerous,1
drug,1
high,2
relapse,1
patient,1
intensify,1
concern,1
attitudinal,1
woman,2
debilitate,1
psychiatric,1
symptom,1
mixed,1
come,1
contact,1
inadvertently,1
amplify,1
traumatic,1
impact,3
consider,1
incidence,1
population,2
alarming,2
rate,1
4,1
reckless,1
aggression,1
major,1
reason,1
give,1
military,1
include,1
pervasive,2
assault,1
student,1
worsen,2
harmful,1
attitude,1
excessive,1
drinking,1
course,1
discuss,1
term,1
devastate,1
people,1
life,1
urgent,1
target,1
reduce,1
deep,2
wound,1
cause,1
consistency,3
report,2
undermine,2
memory,2
45,1
hospitalize,1
severely,1
conduct,2
reassess,2
exacerbating,2
confound,1
social,1
class,1
minimize,1
collect,2
international,2
society,2
prevention,2
neglect,2
ispcan,2
screening,2
tool,1
childrens,1
institutional,1
version,1
trauma,1
survivor,1
processing,2
therapy,2
cpt,1
sa,1
b,1
brain,1
injury,1
impairment,1
psychopathology,1
common,1
belief,1
disclosure,1
explore,1
reveal,1
root,1
emotional,1
prospectively,1
lead,1
vulnerability,1
interpersonal,1
ipv,1
highlight,1
personal,1
conclude,1
discussion,1
advance,1
understanding,1
expose,1
cross,1
cultural,1
theory,1
theoretical,1
framework,1
understand,1
provider,1
limited,1
awareness,1
skeptical,1
