collocate,count
personal,2
recovery,1
substance,6
abuse,6
alcoholism,1
new,1
factor,7
appear,1
stall,1
investigation,1
preserve,1
right,2
individual,6
learn,1
disability,1
line,1
un,1
convention,1
rights,1
persons,1
clinical,1
practice,1
e.g.,1
behavioral,1
symptom,1
neurological,1
disorder,3
perpetrator,2
male,2
agree,1
strongly,1
motivate,1
female,1
study,6
alcohol,2
severe,9
smi,2
examine,2
predictor,2
posttreatment,1
japan,1
traditionally,1
stigmatize,1
detection,1
difficult,1
williams,1
compare,1
current,3
approach,1
treat,1
communication,1
emphasis,1
focus,1
survivor,1
occupational,3
therapy,1
student,3
challenge,3
therapist,2
specialize,2
mental_health,2
mental_illness,8
patient,6
major,1
recognise,1
risk,8
premature,1
death,3
multitude,1
action,1
interfere,1
lose,1
course,1
few,1
half,1
identify,3
receive,2
treatment,4
leave,2
significant,3
proportion,2
struggle,5
proper,1
assistance,1
adult,3
primarily,2
60,2
80,2
history,8
sleep,2
complaint,2
cognitive,3
impairment,2
18,1
month,1
comorbidity,1
dependence,1
housing,1
hf,1
program,2
homeless,1
person,5
2,1
year,3
challenging,1
end,1
demonstration,1
component,1
include,1
original,1
distressing,2
event,1
overwhelming,1
518,1
recruit,1
highlight,1
2003b,1
2004a,1
b,3
2005b,1
exposé,1
pastoral,1
care,1
professional,1
2005a,1
article,1
low,1
function,2
target,2
site,1
likelihood,2
e,1
cig,1
use,2
chronic,1
underscore,1
concern,1
habit,1
associate,4
condition,1
burgeon,1
field,1
threat,2
assessment,3
illuminate,2
impact,4
consider,2
detrimental,3
violence,2
victimization,2
contribute,2
historical,1
worsen,2
form,1
problem,4
relational,1
pathway,1
reduction,1
self,1
efficacy,1
c,1
social,4
human,1
prolong,1
homelessness,1
family,6
depression,1
subdivide,1
burden,4
sads,2
l,2
n,2
=,2
43,1
fully,1
indication,1
exposure,3
exert,1
stressful,1
influence,1
attitude,2
selection,1
effect,1
positive,1
ill,2
inclined,1
stay,2
touch,2
have,3
great,2
experience,4
despite,2
importance,1
high,4
prevalence,1
hiv,1
africa,1
disproportionality,1
detention,1
rate,2
increase,1
danger,1
inadequate,1
level,2
date,1
misconception,1
people,4
parent,4
term,1
susceptibility,1
early,2
affect,1
age,2
help,2
give,1
behavior,1
suffer,3
addition,1
problematic,1
facet,1
concept,1
etic,1
case,1
vignette,1
present,1
utilise,1
live,1
simulate,1
final,1
pharmacy,1
support,1
suicide,1
health,2
aid,1
mhfa,1
training,1
caregiver,1
critical,1
emotion,1
ee,1
relative,1
importantly,1
88.2,1
youth,1
face,1
societal,1
suspicion,1
40,1
randomly,1
assign,2
week,2
differentiation,2
further,2
intervention,1
direct,1
solve,1
creation,1
specialty,1
court,1
emerge,1
strategy,2
address,2
grow,2
criminal,1
justice,1
system,1
consolidate,1
management,1
environment,2
childhood,1
infection,1
confer,1
large,1
association,3
vulnerability,1
5,1
maternal,1
pregnancy,1
retain,1
small,1
adjust,2
physical,2
developmental,1
covariate,1
know,1
stigma,1
persistent,1
characteristic,1
group,1
endure,1
reside,1
restrictive,1
community,2
residence,2
dublin,2
north,1
east,1
service,1
limited,1
rehabilitation,1
troubling,2
report,1
respectively,1
culture,1
stress,1
increasingly,1
susceptible,1
lead,1
overlook,1
modeling,1
conduct,1
376,1
hong,1
kong,1
child,1
domestic,1
nature,1
personality,1
label,1
relationship,1
distance,1
chinese,1
population,2
seek,1
china,1
receipt,1
consistent,2
outpatient,2
belief,2
significantly,2
force,2
medication,1
compliance,1
seriously,1
design,1
consequence,2
