collocate,count
study,5
design,1
explore,1
relationship,2
nonverbal,1
nonfluency,1
adaptation,1
stutterer,1
nonstutterer,1
clinical,2
implication,1
dominant,1
affect,2
early,4
female,1
development,2
gain,1
depression,18
somatization,1
self,5
soothe,1
significant,1
comparison,2
show,2
likely,1
experience,3
heighten,2
level,5
discrepancy,1
ideal,1
current,1
situation,2
intervention,1
treat,1
select,2
psychiatric,2
disorder,19
autistic,1
spectrum,1
dissociation,1
issue,1
pertinent,1
childhood,1
related,1
review,1
estimate,1
effect,1
hear,1
loss,1
symptom,8
esteem,1
subjective,1
etiologic,1
factor,2
underlie,1
phenotypic,2
association,1
maladaptive,1
perfectionism,1
exist,1
r,1
criterion,1
overanxious,1
generalized,4
4.7,1
6.2,1
respectively,1
scale,8
112,1
child,3
fill,1
multidimensional,1
children,2
inventory,4
analysis,2
brief,1
hospital,2
interpersonal,1
problems,1
correlation,1
psychological,1
measure,6
distress,1
moderate,1
0.67,1
0.79,1
high,1
difference,1
reflect,1
questionnaire,3
patient,5
health,2
9,1
stressful,1
negative,1
life,1
events,1
result,1
indicate,1
social,4
sensation,1
seeking,1
gender,2
major,1
start,1
therapy,1
similar,1
attachment,4
avoidance,4
anxiety,8
change,3
dejection,1
fast,1
repetitive,1
thinking,1
prompt,1
acs,1
subscale,1
work,1
memory,1
cognitive,1
control,3
degree,1
normal,1
pregnancy,1
woman,1
problem,1
agoraphobia,1
severity,4
assessment,2
personality,3
muscle,1
tension,1
finger,1
temperature,1
plasma,2
aldosterone,1
renin,1
activity,1
score,1
significantly,1
associate,3
elevated,1
ptsd,1
mental,1
examine,3
capability,1
competitive,1
state,3
inventory-2(d,1
csai-2(d,1
distinguish,1
anxious,1
excited,1
satisfaction,1
type,1
supportive,1
transaction,1
relate,2
lag,1
panel,1
pc,1
assess,3
treatment,2
psychologically,1
deteriorate,1
nightmare,1
sleeprelate,1
impact,1
event,1
general,1
funeral,1
director,1
appear,1
low,2
death,1
college,1
student,1
report,1
behavioral,3
rating,2
skill,2
simulated,2
role,1
play,1
date,1
temperament,1
predict,1
risk,1
adult,1
adolescent,1
involvement,1
p,1
sport,1
competition,1
test,2
complete,2
season,2
hour,1
game,1
tournament,1
body,2
image,1
age,1
ageism,1
sample,2
485,1
undergraduate,1
delinquent,1
behavior,1
diagnosis,3
cd,2
disorders,2
employment,2
restriction,1
person,1
icd-10,1
investigate,1
population,1
anger,1
contentment,1
emotional,1
condition,3
implicate,1
reproductive,1
careful,1
diagnostic,1
assignment,1
impairing,1
present,1
accommodation,2
strongly,2
separation,2
specific,1
phobia,1
involve,1
cholinergic,1
theta,1
oscillation,1
18.3,2
impulse,1
17.2,1
mood,2
16.9,2
follow,1
15.2,1
14.1,1
presence,1
differentiate,1
unipolar,1
mania,1
stress,1
activation,1
consistent,1
previous,1
research,2
common,1
comorbid,1
individual,1
mediate,1
relation,1
marital,1
violence,1
counting,1
attention,1
pay,1
part,1
inhibit,1
response,1
reciprocal,1
inhibition,1
shyness,1
internalize,1
e.g.,2
depressive,1
harm,1
externalize,1
drinking,1
long,1
term,1
pathology,1
benefit,1
asthma,1
copd,1
adolescence,1
adulthood,1
juvenile,1
inverse,1
link,1
coparente,1
quality,1
