collocate,count
prediction,1
strong,1
empirical,1
support,1
hypothesis,1
cause,2
dissociation,4
remain,2
related,2
history,5
fantasy,1
proneness,1
control,3
scalability,1
efficiency,1
web,1
base,1
training,1
provider,1
trial,2
feasibility,1
effectiveness,1
vasovagal,1
syncope,1
precipitate,1
exposure,7
childhood,6
father,1
deferred,1
action,1
account,3
holocaust,1
pass,1
generation,1
break,1
idealized,1
paternal,1
closely,1
resemble,1
sequence,1
reaction,2
individual,2
ultimately,1
lead,1
flashback,1
clinical,3
diagnosis,1
congenital,1
malformation,1
brain,1
tumour,1
study,1
establish,1
mitochondrial,1
morphological,1
laxative,1
abuse,5
diuretic,2
post,3
traumatic,3
stress,8
disorder,7
ptsd,4
trauma,11
belief,1
generate,1
emotional,6
response,3
similar,2
provoke,2
recollection,1
e.g.,2
combat,1
indicate,1
drd4,2
l,1
carrier,1
sexual,3
report,4
significantly,3
severe,1
suicidal,1
author,1
propose,3
concept,1
compound,1
community,1
discuss,2
marked,1
impact,2
female,1
adolescent,2
betrayal,1
theory,2
suggest,3
social,3
cognitive,4
development,2
affect,1
early,3
develop,1
survival,1
strategy,2
particularly,2
thorough,1
assessment,1
current,1
past,1
relational,3
include,2
psychological,4
order,2
improve,1
mother,6
infant,4
infection,1
high,2
prevalence,1
relationship,4
find,1
3,1
month,5
follow,5
ogm,2
protective,2
posttraumatic,2
symptom,8
6,3
authored,1
paper,1
case,1
extreme,1
political,1
persecution,1
present,2
treat,2
ilas,2
center,1
dedicate,1
survivor,1
chile,1
long,1
stand,1
effect,3
life,3
display,1
maladaptive,1
appraisal,1
functioning,1
level,1
concern,1
anxiety,1
significant,2
see,1
hvlt,1
delay,1
amine,1
hormone,1
reason,1
article,1
outcome,2
process,1
integrate,1
treatment,4
model,4
play,1
focus,1
help,1
veteran,1
suffer,1
injury,1
show,1
successful,2
approach,3
cope,1
service,2
relate,4
maltreatment,1
assess,1
questionnaire,1
somatoform,2
dissociative,2
way,2
child,3
serve,2
trigger,2
memory,5
unresolved,3
consequence,3
activate,1
intergenerational,1
transfer,1
review,1
literature,3
address,2
definition,1
complex,1
behavioral,1
conceptualization,1
logistic,1
regression,1
analysis,1
family,1
north,1
korea,1
odd,1
ratio,1
result,1
relation,1
developmental,3
inequality,1
framework,1
partially,1
mediate,1
self,1
occur,1
anytime,1
subtype,1
trasc,1
952,1
expose,1
participant,1
survey,1
online,1
student,1
100,1
endorse,1
experience,6
criterion,1
collect,1
1994,1
1998,1
national,1
pediatric,1
registry,1
acknowledge,1
dark,1
passenger,1
vicarious,1
associate,2
conduct,1
disaster,1
research,1
differentially,1
susceptible,1
loss,1
dependent,1
presence,1
7,1
repeat,1
psychotherapist,1
believe,1
certain,1
overwhelmingly,1
victim,4
incapable,2
remember,2
bad,2
special,1
circumstance,1
therapy,1
year,1
finding,1
underscore,1
importance,2
population,2
socio,1
demographic,1
variable,2
lifetime,1
trait,1
ei,1
physical,2
accord,1
old,1
people,1
commonly,1
demonstrate,1
general,1
mainly,1
negative,1
emotion,1
recall,1
collective,1
2,1
attack,1
intrusive,1
avoidant,1
tend,2
decrease,2
linearly,2
time,3
10session,1
pe,1
patient,1
narrate,1
detailed,1
imaginal,2
confront,2
reminder,2
vivo,2
extinguish,2
traumarelated,1
fear,1
prior,1
form,1
narrative,1
distinctive,1
feature,1
boy,1
document,1
manifestation,1
resilience,1
face,1
mass,1
change,1
common,1
hypothesize,1
attention,1
interview,1
25,1
place,1
category,1
complete,1
sociality,1
recovery,4
recognize,2
posttrauma,1
context,1
appreciated,1
age,1
gender,1
australia,1
clarity,1
subscale,1
risk,1
resiliency,1
woman,1
facilitated,1
scheeringa,2
zeanah,2
2001,2
influence,2
disruption,1
caregive,1
behavior,1
mechanism,1
clinician,1
design,1
refugee,1
widespread,2
africa,2
africans,2
unrepresented,2
