collocate,count
explain,1
combination,1
prenatal,1
maternal,4
selfesteem,1
symptom,1
core,1
belief,1
unsociable,1
recommendation,2
guide,1
future,1
research,3
effect,4
treatment,3
hiv,2
transmission,1
risk,4
behavior,3
moderate,1
large,3
positive,2
size,1
breast,1
cancer,1
patient,2
warrant,1
systematic,2
investigation,1
potential,2
significant,2
improvement,1
woman,1
group,2
legitimacy,1
african,1
cultural,1
referent,1
field,1
include,3
parenting,2
ability,1
rank,1
instrument,1
composite,1
service,7
deficit,1
non,1
urban,2
community,5
black,1
hispanics,1
surprisingly,1
disparitie,1
vary,2
category,1
considerably,1
site,1
strong,1
correlation,1
issue,7
substance,3
abuse,3
diabete,1
16.9,1
adolescent,3
report,3
clinically,2
difficulty,4
provide,1
dbt,1
routine,1
public,1
setting,1
effective,4
cost,3
identify,3
cluster,1
evidence,1
distress,4
15,1
behavioral,2
problem,1
27,1
descriptive,1
adjective,1
extent,1
seek,3
assistance,1
demographic,1
datum,1
mother,2
recruit,1
overburdened,1
agency,3
center,2
court,1
caution,1
use,3
cuida,1
su,1
salud,2
limited,3
mental_health,15
intervention,4
mental,1
reach,1
small,1
segment,1
spanish,1
marital,1
host,1
related,1
physical,3
availability,1
empirically,1
support,3
system,2
people,2
disorder,2
legally,1
lower,1
age,1
consent,1
medical,2
challenge,6
face,1
professional,4
client,2
privacy,1
confidentiality,1
family,4
child,6
suffer,2
severe,3
thorough,1
assessment,1
scrutinize,2
current,2
shortcoming,2
policy,1
legislation,1
ghana,1
assign,1
bsp,1
frequent,1
visit,1
likely,1
require,4
antidepressant,1
medication,1
association,3
religiousness,1
faithful,1
overstate,1
social,1
ss,1
need,3
factor,3
associate,1
pregnancy,1
correlate,1
95,1
college,1
student,3
care,2
generate,1
follow,1
rarely,1
occur,1
o.,1
descriptors,1
derive,1
intake,1
interview,1
status,2
information,1
collect,1
knowledge,1
mmpi,1
multivariate,1
model,1
additional,1
influence,1
d,1
bpp,1
predict,1
increase,4
process,1
choose,1
struggle,2
specialized,1
caseload,1
smhc,1
adversity,2
weaken,1
directly,1
victimisation,1
school,4
control,1
postnatal,1
partner,1
conflict,2
temperament,1
purpose,1
study,1
prevalence,2
impaired,1
bereaved,1
spouse,1
year,2
explore,1
indicator,1
obtain,1
representative,1
sample,3
900,2
overwork,2
employ,2
state,2
understand,2
confront,3
passive,1
bullying,2
perpetration,1
active,1
relationship,3
bmi,2
detrimental,2
point,2
highly,1
comparable,1
indicate,1
persistent,1
disparity,1
time,3
impact,2
frame,1
shaky,1
reliability,1
scale,2
male,1
female,1
17,1
centre,1
midwestern,1
high,3
staff,1
resource,1
past,1
12,2
month,2
dsm,1
iv,1
address,3
disengagement,1
mitigate,1
negative,1
trajectory,1
transition,1
junior,1
hispanic,1
youth,1
hinder,1
clinic,1
psychodynamic,1
approach,2
develop,1
school-,1
find,1
challenging,2
variable,1
self,1
currently,2
know,2
neglect,3
examine,2
sedentary,1
sed,2
outcome,2
overlook,2
mood,1
experience,1
clinician,1
differentiate,1
genuine,1
problematic,1
early,2
memory,2
test,2
illusory,2
warning,1
illness,1
largely,1
unaffected,1
visual,1
acuity,1
trauma,2
exposure,1
population,1
combine,1
advance,1
learning,1
deficiency,1
workforce,1
competency,1
baker,1
schulberg,1
health,1
ideology,1
administer,1
53,2
executive,1
director,1
link,1
ethnic,1
identity,1
personal,1
preparation,1
psychiatry,1
resident,1
trainee,1
conclusion,1
goal,1
young,1
treat,1
possible,1
evolvement,1
comprehensive,1
inadequate,1
training,1
recent,1
emotional,1
