collocate,count
youth,1
enter,1
foster,1
care,6
risk,3
need,4
question,1
arise,2
validity,1
self,4
experience,3
genderbased,1
teasing,1
suggest,2
negative,2
outcome,4
result,3
social,3
repercussion,1
low,1
individual,1
suffer,2
significant,3
trauma,2
undergo,1
evaluation,4
trial,2
begin,1
assess,2
adhd,1
exposure,1
comorbid,1
disorder,2
diagnostic,2
interview,1
schedule,1
children,1
multivariable,1
analysis,3
correlate,1
poor,1
similar,1
include,2
hiv,2
testing,1
urban,1
study,1
association,3
suicidal,1
ideation,1
service,7
antidepressant,1
use,3
number,1
clinical,2
minority,1
lithuania,1
factor,1
child,2
affect,1
relationship,1
relate,2
stigma,1
hinder,1
buffering,1
role,1
support,3
forensic,2
professional,4
frequently,1
ask,2
receive,1
different,1
type,3
base,3
chronic,1
medical,1
feedback,1
distribute,1
staff,2
struggling,1
center,3
previous,1
assumption,1
sexual,1
behavior,2
high-,1
middle,1
income,1
country,2
reveal,1
select,1
ethical,1
principle,1
potentially,1
problematic,2
local,1
level,3
propose,1
measure,2
research,4
context,1
evidence,2
community,6
crucial,2
component,1
policy,1
limitation,1
survey,1
issue,7
integrate,1
treatment,4
process,2
rap,1
significance,1
spirituality,1
people,3
severe,1
problem,3
frustration,1
have,2
aspect,2
life,1
ignore,1
religious,1
intend,1
article,3
address,5
political,1
conflict,1
elaboration,1
c.s.n.,1
contentious,1
discussion,1
doubt,1
description,1
counseling,2
practice,2
standard,2
contain,2
relevant,3
majority,1
practitioner,1
adult,1
outpatient,1
complete,1
cumbersome,1
questionnaire,2
inadequate,2
example,1
combine,2
method,1
uncertain,1
approach,1
participant,1
n=,1
2,064,1
variety,1
physical,2
reluctantly,1
attend,1
seven,1
session,1
strong,1
compassion,1
gender,1
norm,1
inhibit,1
development,1
turmoil,1
love,1
one,1
unaccounted,1
inflict,1
group,1
primary,1
provider,1
inconsistent,1
response,1
concern,3
depend,1
symptom,2
presentation,1
rapid,1
expansion,1
questionable,1
create,1
apprehension,1
comprehensive,1
planning,1
state,1
department,1
england,1
wales,1
reach,2
team,2
manage,2
pervasive,2
prison,1
reception,1
screening,1
aware,1
develop,2
close,1
collaboration,1
force,1
exile,1
troubling,2
new,2
initiative,1
turkey,1
india,2
limited,1
range,1
item,1
input,1
occupational,1
specialist,2
composite,1
international,1
future,1
explore,1
challenge,5
specific,2
attribute,2
pa,2
mental_health,1
population,3
environmental,1
alcohol,1
intervention,2
housing,1
strategy,2
national,1
health,2
program,2
nmhp,2
struggle,2
adequately,2
citizen,1
converge,1
path,1
therapy,1
face,1
qol,1
indicate,1
lingering,1
premise,1
nation,1
daunting,1
require,1
discord,1
pro,1
ana,1
web,1
user,1
conclude,1
examine,1
implication,1
staffing,1
dominance,1
utilitarian,1
consideration,1
psychiatrist,1
discharge,1
comply,1
ideology,1
belief,1
negatively,1
highlight,1
potential,1
deterioration,1
utilization,1
latino,1
elderly,1
systematically,1
neglect,1
delivery,1
past,1
perception,1
emotional,1
fatigue,1
worsen,1
moderate,1
deteriorate,1
influence,1
esteem,1
surround,1
project,1
link,1
notion,1
prevention,1
student,1
overwork,1
member,1
burdensome,1
training,2
facility,1
status,1
general,1
sample,1
cambodian,1
widely,1
lack,1
empirical,1
warn,1
early,1
critical,1
severely,1
persist,1
childhood,1
late,1
hispanics,1
seek,1
accurate,1
spanish,1
supervision,1
gap,1
rural,1
