collocate,count
support,7
effectiveness,1
mindbody,2
intervention,1
improve,5
suffer,1
chronic,1
pain,1
sufferer,1
seek,2
question,1
pertinent,1
theme,1
psychologist,1
provision,1
service,12
old,2
adult,2
follow,1
functional,2
impairment,1
outcome,3
collect,2
14,1
childhood,1
adversity,1
ca,1
review,1
addiction,1
research,1
internationally,1
give,1
school,1
important,1
influence,1
child,1
community,3
stigma,1
relationship,3
psychosocial,1
stressor,1
embrace,1
split,1
view,2
narrowly,1
specialty,1
mini,1
state,1
finding,2
age,1
60,1
+,1
status,2
select,1
aspect,2
physical,6
va,1
administrative,1
datum,3
determine,2
rate,1
care,2
use,3
examine,3
odd,1
national,1
health,5
ill,2
experience,2
problem,6
happen,1
readily,1
available,1
crucial,1
public,2
concern,1
substantial,1
effect,4
include,4
poor,3
mental_health,3
detrimental,1
increase,1
difficulty,1
access,2
formal,1
suicide,1
ideation,1
emotional,2
distress,1
ego,1
year,1
later,1
gain,1
insight,1
suggest,3
act,1
bibliotherapy,1
psychological,1
flexibility,1
japanese,1
international,1
student,3
patient,1
family,1
varous,1
condition,1
participate,1
different,1
kind,1
base,3
study,4
case,3
control,1
indicate,1
neighbourhood,1
measure,1
socioeconomic,1
initiative,1
teacher,1
awareness,1
issue,1
limited,2
evidence,1
training,1
need,3
confidant,1
buffer,1
primary,1
caregiver,1
negative,1
existence,2
task,2
social,3
main,1
challenge,1
adolescent,2
add,1
grow,1
literature,1
prevention,1
treatment,2
effort,1
population,2
precede,1
12,1
month,1
2.1,1
boy,1
common,1
countertransference,1
reaction,1
occur,1
professional,2
relate,1
certain,1
client,2
type,1
district,1
municipality,1
quality,1
evaluate,1
university,1
psychiatry,1
outpatient,1
clinic,2
center,1
survey,3
frequency,1
sleep,1
positive,2
mhc,1
sf,1
psychopathological,1
symptom,2
bsi,1
partner,1
negatively,1
affect,1
individual,2
structured,1
interview,1
assessment,1
conduct,2
90,1
young,1
homeless,1
benefit,1
perceive,1
dampen,1
academic,1
self,1
regulation,1
affective,2
wellbeing,2
promote,2
wellbee,1
face,1
exclusion,1
intrafamilial,1
violence,1
precursor,1
internalize,1
externalize,1
incarcerated,1
youth,2
early,1
correction,1
record,1
209,1
inmate,1
admit,1
american,2
occupational,2
therapy,2
association,2
special,2
interest,2
section,2
assess,2
adequacy,1
content,1
fieldwork,1
program,1
prepare,1
graduate,1
current,1
future,2
practice,1
adapt,1
uyr,1
way,1
ptsd,1
consider,1
therapeutic,1
value,1
metaphor,1
practitioner,1
little,1
know,1
impact,1
terrorism,1
posttraumatic,1
stress,1
disorder,4
discrimination,1
associate,1
ihs,1
proposal,1
address,1
denver,1
urban,1
indians,1
change,1
collective,1
cultural,1
context,1
faith,1
spiritual,1
sense,1
making,1
aim,1
characterize,1
pattern,1
hs,1
senior,1
depressive,1
highlight,1
consequence,1
peacekeeping,1
mission,1
united,1
exhaustion,1
multilevel,1
determinant,1
worker,1
model,1
1,100,1
find,1
routinely,1
professionally,1
information,1
work,1
incapacity,1
adulthood,1
scandinavian,1
tend,1
well,1
country,1
derive,1
provide,2
psychotherapy,2
low,2
income,2
seriously,1
culturally,1
diverse,1
eat,2
appropriate,1
medical,1
specifically,1
paper,1
function,1
ofspousal,1
andcommunity,1
sample,1
risk,1
protective,1
factor,1
warn,1
sign,1
604,1
north,1
indian,1
high,1
clinical,1
implication,1
mechanism,1
go,1
