collocate,count
item,1
relate,5
sociodemographic,1
health,2
lifestyle,1
complete,1
4453,1
migrant,1
worker,3
1957,1
approach,1
examine,2
pattern,1
cope,1
outcome,2
104,1
graduate,1
student,1
school,5
counseling,2
psychology,1
program,3
holland,1
repeat,1
monitoring,1
patient,4
progress,1
military,1
setting,1
category,1
need,6
emerge,2
variable,1
consequence,1
fatherhood,1
present,3
implication,1
practitioner,2
discuss,2
emotional,2
behavioral,1
difficulty,1
actually,1
engage,1
treatment,4
immediate,1
improvement,2
knowledge,1
adolescent,1
literacy,1
suggest,2
develop,1
role,2
participate,1
member,2
theorist,1
profession,1
level,1
alcohol,1
marijuana,1
use,3
significantly,2
problem,10
include,3
depression,1
anxiety,1
suicidal,1
discussion,1
center,4
hypercompetitiveness,1
american,3
society,1
scale,2
utility,1
result,1
poor,1
associate,2
unhealthy,1
food,1
habit,1
subtlety,1
public,1
concern,1
follow,2
term,3
ill,2
person,3
malade,2
mental,2
ex,4
mentally,1
psychiatric,1
psychiatrique,1
suffer,1
personne,1
souffrant,2
d'un,2
problme,2
de,1
sant,1
research,1
area,1
new,4
medium,2
major,2
reform,2
mental_health,3
system,5
australia,3
article,2
scope,1
online,1
communication,1
christian,1
organisation,1
offer,3
care,7
service,8
educate,1
community,7
support,1
base,1
promote,1
organization,1
strengthen,1
family,2
provide,3
method,1
study,3
mediating,1
factor,3
unemployment,1
lack,1
self,2
confidence,1
purpose,1
assess,1
child,6
ihs,1
proposal,1
survey,1
address,1
denver,1
urban,1
indians,1
exercise,1
plan,1
activity,1
aim,2
democratizing,2
decentralizing,2
redesign,2
accord,1
diversified,1
enforcement,1
protection,1
domestic,1
violence,3
early,2
education,1
respond,1
exposure,1
participant,1
previously,1
place,1
residential,1
facility,1
inpatient,1
hospital,1
undertake,1
describe,1
homeless,1
people,3
london,1
york,1
way,1
model,1
highlight,2
impact,1
risk,2
effect,1
domain,1
multiple,1
time,1
point,1
trajectory,1
substance,1
adjustment,1
e.g.,1
educational,1
attainment,1
criminal,1
behavior,1
report,2
finding,1
current,5
resilience,1
sample,1
adult,2
survivor,1
institutional,2
socially,1
economically,1
disadvantaged,1
group,2
vulnerable,2
increase,2
rate,1
welfare,2
client,2
training,1
effective,1
intervention,3
furthermore,1
paradigm,2
context,2
trauma,1
environment,1
achieve,1
maintain,1
long,1
type,1
intimate,1
partner,1
ipv,1
understudied,1
probability,1
physical,2
perceive,1
stress,1
psychosocial,1
lead,1
improve,2
grinstead,1
van,1
der,1
straten,1
rapidly,1
tool,1
provision,1
underserve,1
difficult,1
access,1
control,1
optimism,1
act,1
resource,1
preserve,1
traumatic,1
life,2
threaten,1
event,1
increasingly,1
field,1
receptive,1
idea,1
religion,1
spirituality,1
play,1
effectiveness,1
predominantly,1
black,1
appear,2
comparable,1
promise,1
enhance,1
african,1
delivery,1
issue,3
old,1
live,1
low-,1
know,1
internationally,1
geel,1
show,1
contrast,1
deficit,1
hyperactivity,1
disorder,3
contact,1
specialist,1
true,1
13,1
pure,1
state,2
incorporate,1
generic,2
advance,1
directive,3
law,3
exclude,1
critical,1
kind,1
grow,1
number,2
establish,1
complex,1
process,1
relaxation,1
marginally,1
score,1
stressed,1
nonstressed,1
age,2
marginal,1
functioning,1
substantially,1
neglect,1
medication,1
largely,1
unaffected,1
visual,1
acuity,1
challenge,1
interrelation,2
religiosity,2
review,2
basis,2
literature,1
relationship,1
proximity,1
police,1
officer,1
obstacle,1
hindrance,1
help,1
seek,1
armed,1
force,1
design,1
wide,1
range,1
overburdened,1
practice,1
leave,1
theory,1
origin,1
primary,1
depressive,1
