collocate,count
investigate,1
association,2
negative,3
affect,1
hair,1
pull,1
cross,1
domestic,1
violence,1
dv,1
experienced,1
type,7
increase,4
risk,2
impaired,1
functioning,3
patient,3
report,4
great,1
history,5
childhood,5
ctq,1
domain,1
emotional,4
physical,3
sexual,8
demonstrate,1
medical,1
population,3
athlete,1
injury,1
exhibit,1
exaggerated,1
stress,5
reactivity,2
profile,1
prime,1
orthopedic,1
stimulus,1
result,1
suffer,1
relate,5
accept,1
attitude,1
concern,1
sexuality,1
care,1
social,2
service,1
setting,1
underserve,1
attachment,2
psychiatric,1
symptom,9
interaction,1
theorize,1
mediator,3
partially,1
mediate,2
variable,2
psychological,1
status,1
benefit,1
finding,4
coping,1
disclosure,1
show,1
unique,1
determinant,1
desire,1
link,1
problematic,1
attributable,1
fraction,1
paf,1
deployment,1
treat,1
count,1
divide,1
subtype,1
dream,1
study,1
palestinian,1
child,5
adolescent,1
group,2
n=,2
268,1
comparison,1
evaluate,2
early,3
review,1
fragmentation,1
memory,2
brewin,2
2014,1
use,3
polyvictimization,1
class,1
differentiate,1
number,3
abuse,3
occur,1
contrast,1
survivor,3
collectivistic,3
culture,3
ptsd,8
high,2
level,3
autonomous,1
orientation,1
autobiographical,2
remembering,1
associate,1
executive,1
dysfunction,1
impulsivity,1
crack,1
der,1
kolk,1
2005,1
conceptualization,1
developmental,1
disorder,5
participant,2
assess,2
diagnosis,1
complete,1
fear,1
multiple,2
model,2
test,1
hypothesis,1
relationship,1
maltreatment,1
324,1
subject,2
acute,1
1,000,1
general,1
generation,1
vasogenic,1
oedema,1
inflammation,1
cns,1
disease,1
programme,1
trc,1
aim,1
address,1
impact,6
promote,1
positive,1
development,1
wellbeing,1
factor,1
analysis,1
reveal,1
6,1
potential,2
category,1
rob,1
experience,2
accident,1
disaster,1
information,2
characteristic,1
i.e.,1
presence,1
interpersonal,1
profound,1
young,1
lend,1
support,1
sensitization,1
startle,1
response,3
develop,2
time,2
self,2
esteem,1
autonomy,1
restriction,1
behavior,1
age,2
18,1
cultural,1
repression,1
vilification,1
homosexuality,1
aids,1
require,1
specific,1
understanding,1
provide,1
international,1
screening,1
tool,1
checklist,1
family,1
adolescence,1
sign,1
comatose,1
condition,1
splitting,1
situation,1
freeze,1
denial,1
sensory,1
neurological,1
anxiety,3
raise,1
threat,1
return,1
primary,1
false,1
renin,4
aldosterone,5
control,2
trauma,9
load).level,3
traumata,1
traumatize,1
person,1
=,1
0.02,1
strong,1
occurrence,1
systematically,1
explore,1
gad,1
sud,2
davidson,2
scale,2
dts,2
posttraumatic,1
exposure,1
day,2
emergency,1
understand,1
maltreat,1
mother,1
synthesis,1
relational,2
disorganization,1
structural,1
dissociation,1
personality,1
find,2
significant,1
reduction,1
depression,1
receive,1
wics,1
loss,1
anger,1
humiliation,1
guilt,1
present,1
disturbance,1
additive,1
effect,1
repeat,1
limited,1
experimental,1
view,2
picture,2
analogue,2
induction,2
cognitive,4
behavioral,3
intervention,2
schools,1
cbits,1
evidence,3
base,1
practice,1
soon,1
conception,1
narrow,1
focus,7
exclusively,2
severe,6
later,1
distress,1
16,1
debilitate,1
substance,1
look,1
literature,2
undifferentiate,2
therapy,2
cbt,2
psychodynamic,1
possibly,2
inadequate,1
limit,1
asd,1
represent,1
society,1
nature,1
perceive,1
injustice,1
lack,1
acknowledgement,1
concept,1
predict,1
worsen,1
trajectory,1
additionally,1
alarmingly,1
hospitalize,1
year,2
illustrate,1
urgent,2
need,2
treatment,2
shed,1
light,1
etiology,1
complex,1
ctsd,1
like,1
dissociative,1
intimate,1
connection,1
chronic,1
barrier,1
hinder,1
psychotherapeutic,1
remediation,1
highlight,1
gravity,1
struggle,1
woman,2
expose,1
5,1
additional,1
symptomology,1
cvd,1
incidence,1
compare,1
suggest,1
delay,1
alleviation,1
