collocate,count
early,3
acute,3
stress,12
evaluate,2
trauma,13
inventory,1
self,3
report,4
short,1
form,1
csillags,1
exploration,1
influence,1
historical,2
transgenerational,2
life,2
immigrant,1
psychoanalytic,1
process,1
issue,1
contribute,1
factor,6
include,4
childhood,14
experience,7
subsistence,1
survival,1
strategy,1
exposure,7
perpetrator,1
participant,2
complete,3
questionnaire,2
ctq,1
lifetime,1
author,1
hope,1
empirically,1
derive,1
model,2
incorporate,1
mediate,2
moderate,2
predict,2
high,1
rate,1
endorsement,1
group,1
soldier,1
televisionhave,1
frequently,1
dramatize,1
aftermath,2
negative,3
cognition,2
think,1
play,1
role,2
etiology,2
ptsd,7
depression,5
follow,2
unclear,1
global,1
belief,1
world,1
family,3
dysfunction,1
safety,1
risk,3
cumulative,1
service,2
complexity,1
pair,1
child,12
woman,2
assess,2
i.e.,2
sexual,4
emotional,1
and/or,1
physical,3
state,2
consequence,3
preconceptual,2
take,2
traumatized,1
place,1
year,3
repeat,1
involvement,1
relate,1
intergenerational,1
transmission,2
especially,1
ohs,1
community,2
member,1
individual,1
war,2
relationship,3
ipv,2
hispanic,2
exhibit,2
few,2
symptom,6
white,1
commitment,1
clinical,3
attitude,2
elective,2
work,5
traumatic,3
algogenic,2
message,3
transmit,2
healing,1
intervention,2
expose,4
association,3
posttraumatic,5
disorder,8
alcohol,2
cocaine,1
poor,1
social,3
support,2
event,2
establish,2
adult,2
survivor,2
internalization,1
convey,1
military,1
look,1
different,1
happen,1
cope,1
escape,1
young,1
age,1
3,1
identify,2
parent,1
description,1
children,1
dissociative,2
national,1
databank,1
ntdb,1
study,1
5,1
e.g.,4
genetic,1
contexts,1
disruption,2
cultural,1
bascsrp,1
measure,3
prior,1
research,1
psychological,5
suggest,2
2,1
independent,1
literature,1
institutional,1
abuse,3
exacerbate,1
provide,2
psychoeducation,1
remain,1
highly,1
popular,1
low,1
educational,1
attainment,1
interaction,1
logistic,1
regression,1
explore,1
impact,1
way,1
hold,1
contain,1
difficult,1
finding,1
large,1
comprehensive,1
screening,1
public,1
mental_health,1
client,1
alexithymia,1
path,1
dissociation,4
complaint,1
increase,1
score,1
rating,2
manifestation,2
negatively,2
correlate,2
perceive,2
history,2
ptss,1
rear,1
focusse,1
systematic,1
review,1
secondary,1
vicarious,1
staff,2
observation,1
pull,1
commonalty,1
biology,2
bpd,1
order,1
forth,1
hypothesis,1
reason,1
exist,1
doubt,1
connection,1
past,1
bullying,1
discrimination,1
severity,1
reluctance,1
talk,1
result,2
moral,2
injury,2
nt2,1
=,2
193,1
victim,1
poland,1
everyday,1
living,1
test,2
1,1
motor,1
speed,1
reaction,1
time,1
give,1
generate,1
detrimental,3
define,2
brain,4
response,3
intensify,1
body,1
adolescent,1
n,1
69,1
tbi,1
attend,1
law,1
violate,1
behavior,1
subsequent,1
sustain,1
personality,1
trait,1
inadequately,1
characterize,1
variable,1
potential,1
mediator,1
distressing,2
hallucination,2
delusion,2
doseresponse,1
find,1
extent,1
worsening,2
post,2
particular,1
link,1
difference,1
generation,1
holocaust,1
root,1
fact,1
continue,1
believe,1
orgasm,1
intensely,1
desire,1
paralyzing,1
mexico,1
memory,1
imagine,1
conduit,1
recurrence,1
perpetuation,1
debilitate,1
distress,1
