collocate,count
subscale,1
score,4
prospective,1
predictor,2
symptom,6
anxiety,17
contribution,1
total,1
frequently,1
associate,1
psychiatric,3
like,1
author,1
argue,1
possibility,1
classify,1
association,1
indicator,1
external,1
validity,1
assess,3
logistic,1
health,2
worker,1
motivation,1
stress,5
burnout,2
patient,8
opportunity,2
stigma,1
work,2
highlight,1
valid,1
useful,1
tool,1
distinguish,1
authoritative,1
predict,2
high,3
selfesteem,1
low,2
well,1
university,1
adjustment,1
student,2
transition,1
maternal,2
postpartum,2
ppd,2
document,1
phenomenon,1
focus,3
large,2
cognitive,3
disorganization,1
impulsive,1
nonconformity,1
index,1
positive,1
negative,4
psychotic,1
care,1
k=70,1
outcome,4
relationship,5
satisfaction,2
disability,2
mortality,2
family,1
member,1
caregive,1
burden,1
race,1
ethnic,1
minority,1
woman,3
increase,1
immune,1
decrement,1
base,2
approach,1
promise,1
treat,1
comorbid,1
drug,1
dependent,1
population,1
individual,1
32,1
healthy,1
control,2
computerised,1
clinician,1
rate,3
subject,2
concurrently,1
factor,5
brief,1
rating,2
scale,5
deliver,1
behavioral,1
therapy,2
cbt)-base,1
prevention,1
intervention,1
investigate,2
qualitative,1
study,4
examine,1
effect,1
triangulation,1
child,3
potential,3
mental_health,2
relate,4
sequelaes,1
i.e.,1
risk,2
tinnitus,1
physical,1
dependency,1
past,2
history,1
take,2
account,1
demonstrable,1
staff,1
experience,1
difficulty,1
include,3
ptsd,1
grief,1
submissive,1
shame,1
measure,3
group,1
192,1
purpose,1
determine,1
prevalence,3
cld,1
non,1
alcoholic,1
fatty,1
identify,1
clinical,1
laboratory,1
correlate,2
diagnostic,1
criteria,1
rdc,1
define,1
endogenous,1
presence,1
severe,3
subset,1
crippling,1
depressive,1
belief,1
hand,2
distress,2
sample,1
young,1
adolescent,1
participant,1
elevated,1
recount,1
troubling,2
number,2
previous,1
principal,1
debilitate,1
item,1
module,1
questionnaire,3
phq-9,1
attributional,1
style,1
tau,1
untreated,1
recurrent,1
remission,1
entry,1
n=172,1
hads,2
d,1
turn,1
hypothesize,1
chilean,1
socioeconomic,1
status,1
result,2
pre,1
existing,1
suffering,2
cause,1
new,1
case,1
illness,1
test,2
theoretical,1
explanatory,1
model,3
alarming,1
frequency,1
seizure,1
self,5
report,2
bedford,1
foulds,1
sad,1
10,1
thoroughly,1
impact,1
period,1
bipolar,3
disorder,5
receive,1
attention,2
unipolar,1
overwhelming,1
state,1
vs.,1
trait,1
sps,1
level,1
support,2
specifically,1
alliance,1
subsequent,1
decline,2
t,2
cbt,1
condition,1
seft,1
thorough,1
assessment,1
ocd,1
somatisation,1
eat,1
proinflammatory,1
cytokine,1
interleukin-18,1
il-18,1
crucially,1
significant,1
produce,1
activate,1
macrophage,1
initial,1
severity,1
trajectory,1
worsen,2
emotional,1
find,1
people,1
crohn,1
disease,1
ulcerative,1
acceptance,1
continue,1
mental,1
interpersonal,1
sensitivity,1
somatization,1
pretest,1
perceive,1
social,3
mania,1
consciousness,2
insecure,1
attachment,1
indicate,1
exacerbate,2
personal,1
challenge,1
selective,1
event,1
compel,1
choice,1
feature,1
prominently,1
common,1
dementia,1
faculty,1
old,1
age,1
regard,1
animal,1
major,1
generation,1
damaging,1
role,2
selection,1
challenging,1
relation,1
ct,1
misery,1
ii,1
atypical,1
nad,1
provide,2
environment,1
genetic,1
susceptibility,1
internalize,1
e.g.,1
depressed,1
mood,1
edinburgh,1
postnatal,1
edps,1
mean,1
=,1
12.6,1
neuroticism,1
negatively,1
serum,1
