collocate,count
path,2
analysis,1
reveal,2
child,18
sexual,17
relate,3
crippling,1
anxiety,1
decrease,1
design,1
measure,1
severity,3
escalation,1
alcohol,4
contain,1
module,1
include,5
definition,1
example,2
severe,12
risk,6
factor,5
abuse,28
survivor,3
trauma,2
narrative,1
strategy,1
suggestion,1
exposure,1
associate,3
significant,2
deterioration,1
training,1
primary,1
experience,3
base,1
substance,13
treatment,3
size,1
large,1
sample,3
exclusively,1
female,1
assess,1
unreliable,1
self,2
report,4
objective,1
link,2
deficit,1
emotion,1
regulation,1
internet,2
underscore,2
press,1
need,2
address,3
vulnerability,2
treat,1
research,1
programming,1
urgently,1
combat,2
rampant,2
drug,2
likely,2
marry,1
debilitate,1
history,7
loss,1
adverse,1
outcome,1
improve,1
employment,1
presume,1
beneficial,1
datum,1
nature,2
collect,1
damaging,2
impact,4
family,3
parental,1
contribute,1
significantly,2
emergence,1
eating,1
processing,1
cognition,1
detrimental,1
effect,5
response,2
stressor,1
salient,1
issue,1
population,2
admit,1
setting,1
outpatient,2
n,1
=,1
vocal,1
group,3
find,1
bad,1
discrimination,1
control,3
highlight,3
management,1
damage,1
rate,1
co,1
occurrence,1
different,2
type,1
varied,1
profound,1
identify,1
education,1
traumatic,9
physical,4
lifetime,1
depression,1
current,1
status,1
short,1
dilemma,1
ignore,1
sign,1
withhold,1
information,1
parent,4
risky,1
escalate,1
tie,1
childhood,5
personality,1
disorder,2
directly,1
query,1
attitude,1
woman,2
judgmental,1
opinion,1
positive,1
half,1
case,1
perpetrate,1
disturbed,1
adolescent,7
help,1
explain,1
destructive,1
revictimization,1
general,1
level,1
appear,1
heavily,1
intertwine,1
worsen,1
bulimic,1
uncover,1
victim,1
examination,1
manifest,1
content,1
mode,1
action,1
pattern,1
use,2
alarming,1
potential,1
benzodiazepine,1
discuss,2
csa,1
unprotected,1
finding,1
distressing,2
reality,1
recently,1
harass,1
criminal,1
behavior,1
licit,1
illicit,1
develop,1
suffer,2
catastrophic,1
gender,1
neutral,1
question,1
power,1
instill,1
fear,1
intimate,1
disturb,1
jordan,1
irrespective,1
outrage,1
provoke,1
form,1
separately,1
medical,1
center,1
incidence,1
wife,1
partner,1
persistent,1
harmful,1
verbal,1
spinal,1
cord,1
injure,1
patient,1
12,1
child(ren,1
spend,1
allege,1
perpetrator,1
conflict,1
violence,4
spouse,7
elderly,4
devastating,3
have,1
emotional,1
79.5,1
95,1
ci,1
16.7,1
377.4,1
environment,1
study,1
sequelae,1
spectrum,1
eld,3
stress,1
avoid,1
think,1
letter,1
write,1
analyst,1
illustrate,1
event,1
painfully,1
recall,1
elaborate,1
influence,1
multiple,1
i.e.,1
negative,1
affectivity,1
predict,1
youth,1
specifically,1
mental_health,1
exacerbate,1
domestic,1
present,1
typology,1
false,1
allegation,1
root,1
literature,1
concern,1
clinical,1
conduct,1
investigate,1
relationship,2
destruction,2
ethiopia,1
mainly,1
early,1
marriage,1
rape,1
