collocate,count
way,1
numb,1
pain,1
associate,5
child,14
substitute,1
human,1
need,3
relationship,5
belong,1
arrest,1
follow,2
admission,1
outpatient,1
substance,6
treatment,5
hazard,1
ratio,1
range,1
=,1
psychological,2
occur,1
intimate,2
college,2
student,2
evidence,3
negative,1
emotional,2
impact,1
posttraumatic,1
stress,1
diagnosis,1
major,1
depression,1
alcohol,7
individual,2
recent,1
appearance,1
suicidal,2
idea,1
determine,1
preadolescent,3
physical,8
raise,1
risk,4
adolescent,2
behavior,4
potential,1
mediator,2
moderator,1
suicidality,1
examine,1
distal,1
sexual,21
independently,1
increase,3
length,2
stay,2
exposure,1
2,1
day,1
duration,1
case,6
dependence,1
versus,1
high,2
ctq,1
subscale,1
apart,1
neglect,4
control,2
chronic,3
long,1
mild,1
generalized,1
pattern,1
solvent,2
fruit,1
machine,1
addiction,1
actually,1
co,1
nonoffending,1
mother,1
victim,5
csav,1
relapse,1
maladaptive,1
drug,1
datum,2
help,1
identify,1
characteristic,2
facilitate,1
early,3
onset,2
sib,1
male,2
study,1
explore,1
factor,2
offender,1
situation,1
relate,2
prosecution,2
decision,1
reduced,1
phg,1
thickness,1
link,1
externalize,1
psychopathology,1
prospective,1
research,1
propose,1
markedly,1
pervert,1
use,1
perceptual,1
talent,1
sense,1
competence,1
particularly,1
low,1
traffic,1
accident,1
survivor,2
describe,1
18,1
year,2
age,1
refer,1
forensic,1
examination,1
review,1
rural,1
hospital,2
consultation,1
comparison,1
exist,1
program,1
telemedicine,1
economic,1
status,2
severity,1
father,1
parental,1
problem,2
family,1
functioning,2
maltreatment,1
form,1
social,1
affect,2
1.5,1
give,1
bullying,1
define,1
systematic,1
power,1
peer,1
literature,1
address,1
association,1
childhood,4
csa,1
interpersonal,1
female,2
report,4
moa,1
share,1
commonality,1
understanding,1
eld,1
offence,1
inclusion,1
act,1
omission,1
predispose,1
subsequent,1
conduct,1
disorder,2
alleged,1
possible,1
7,2
base,1
videoconferencing,1
improve,1
access,1
allow,1
patient,2
receive,1
counseling,1
cautiously,1
interpret,1
indicate,2
carry,1
cognitive,2
impairment,1
life,1
professional,2
involvement,1
intervention,2
prevention,2
occurring,1
removal,1
face,1
additional,1
challenge,1
despite,1
place,1
sharply,1
decline,1
catholics,1
protestants,1
distressing,1
experience,2
distress,2
endure,2
abuse,2
relative,2
friend,2
stranger,2
partnership,1
transactional,1
sex,1
damaging,2
subtle,1
concern,1
qualitative,1
reveal,1
ongoing,1
and/or,2
role,1
conflict,1
issue,1
beginning,1
problematic,1
alliance,1
draw,1
publish,1
article,1
journal,1
1992,1
assert,1
polygraph,1
testing,1
unreliable,1
27,1
recant,1
suffer,2
trauma,1
initial,1
recantation,1
contrast,1
effect,1
mbp,1
illustrate,1
devastating,1
consequence,1
find,1
comorbid,1
involve,1
significantly,1
morbidity,1
mortality,1
partially,1
mediate,1
prolonged,1
deteriorate,1
mental,1
health,1
outcome,1
dealing,1
promising,1
approach,2
deter,1
partner,1
rigorous,1
extensive,1
evaluation,1
motivational,1
process,1
underlie,1
manifest,1
destructively,1
stage,1
work,1
percent,1
reluctantly,1
disclose,1
information,1
person,1
hesitantly,1
harrowing,1
religious,1
cultural,1
severe,1
informant,1
sample,1
depressed,1
50,1
