collocate,count
insomnia,1
significantly,1
predict,3
onset,2
disorder,3
maternal,3
major,4
public,1
health,4
problem,3
overall,1
effect,5
t,1
cbt,1
treatment,2
outcome,4
young,1
people,1
history,2
anxiety,10
attention,2
deficit,1
hyperactivity,1
conduct,1
influence,1
dysregulate,1
pathway,2
associate,6
neurotransmitter,1
process,1
immuno,1
inflammatory,1
expectation,1
expect,1
threat,1
future,1
safety,1
individual,2
substance,1
use,1
delinquency,1
4,1
analysis,1
reveal,1
emotional,1
symptom,3
primarily,1
mental,3
qol,1
illness,1
association,3
objective,1
measure,5
statistical,2
controlling,1
r,2
=,3
.370,1
mother,2
participate,1
study,4
correlate,1
center,2
epidemiologic,2
studies,2
depression,5
ces,1
d,1
social,1
support,1
remain,2
protective,1
factor,3
state,3
control,3
65,1
seattle,1
portland,1
moderate,1
mark,1
receive,2
fluoxetine,1
20,1
mg,1
double,1
quality,1
life,3
difference,1
common,1
mental_health,1
u.s.,1
adolescent,1
year,2
baseline,2
hospital,1
scale,4
trauma,1
exposure,1
heighten,1
ptsd,2
reduce,1
physical,3
functioning,2
csa,1
uniquely,1
difficulty,1
care,1
psychotropic,1
medication,1
suicidality,1
poison,1
hospitalisation,1
follow,3
gender,1
currently,1
give,1
information,1
capture,1
formal,1
rating,1
datum,1
prevalence,1
partner,2
violence,1
sample,1
present,1
alongside,1
indicate,1
type,3
2,4
relate,2
high,4
scorer,3
score,3
remarkably,1
higher,1
low,3
motivation,1
change,3
self,3
esteem,2
insight,1
cohort,3
comprise,3
35,274,2
patient,8
nondepression,1
70,548,1
match,1
adolescence,1
b,1
extent,2
different,1
longitudinal,1
profile,1
problematic,1
relation,1
parent,1
generation,1
research,4
historically,1
examine,2
link,2
stressful,1
event,1
particularly,1
interpersonal,2
prenatal,1
period,1
psychotherapy,1
small,2
significant,1
d=0.23,1
compare,1
group,2
adherence,1
mediterranean,1
diet,1
frequent,2
separately,1
prognosis,1
result,1
author,1
unable,1
definitely,1
independent,1
somatosensory,1
amplification,1
rehabilitation,1
unit,1
24.2,1
marital,1
therapy,1
basic,1
aspect,1
psychiatry,1
past,1
30,1
childhood,1
physician,1
monthly,1
update,1
severity,1
determine,3
item,1
stress,1
span,1
increase,2
risk,1
pronounce,1
distress,1
tolerance,1
dts,1
beck,2
inventory,2
bdi,2
trait,1
iq,1
simple,1
reaction,1
time,1
hamilton,1
appropriate,1
105,1
subclinical,1
n,1
26,1
internalized,1
stigma,1
bd,1
guilt,1
feeling,1
suspiciousness,1
hallucinogenic,1
postnatal,1
pnd,1
impact,1
family,1
purpose,1
smoking,1
mediate,1
inflammation,1
and/or,1
vagal,1
ltsl,1
recently,1
diagnose,1
diagnostic,1
manual,1
disorders,1
predicite,1
drop,1
directedness,1
severe,1
woman,1
previous,2
neurotic,2
mood,2
pregnancy,2
delivery,1
suggestion,1
area,1
personality,1
characteristic,2
offer,1
threaten,1
important,1
level,1
cancer,1
psychosocial,1
internalize,1
homonegativity,1
memory,2
functions,1
srsm,1
brief,1
testing,1
analogous,1
progressive,1
endogenous,1
human,1
explore,1
dimension,1
base,2
prior,1
course,1
validity,1
dimensional,1
model,1
precarious,1
work,1
strong,1
psdm,1
attribute,1
source,1
dispositional,1
consider,1
context,1
