collocate,count
patient,3
professional,2
generally,1
agree,1
topic,1
cover,1
intervention,3
improve,1
hiv,1
positive,3
individual,2
support,2
adherence,1
current,1
practice,2
participant,1
view,1
experience,3
safety,1
enhancement,1
low,4
level,6
score,2
interpret,1
mean,1
religious,2
sensitivity,1
woman,2
behavior,4
positively,1
associate,4
negatively,1
depressive,1
symptom,2
girl,1
seek,4
psychiatric,2
care,6
assess,1
light,1
heavy,1
sexual,2
child,2
adolescent,1
behaviorally,1
base,3
disorder,3
oppositional,1
defiant,1
conduct,2
author,1
propose,1
integrate,1
model,2
medical,2
analyze,1
perceive,1
barrier,1
clinical,2
need,3
relate,5
ability,1
strength,2
continuity,1
connection,1
represent,1
kin,1
study,4
community,3
clinician,1
site,1
san,1
francisco,1
bay,1
longitudinal,1
determine,1
age,1
31,1
outcome,2
childhood,1
language,1
self,1
efficacy,1
life,1
quality,1
internet,1
potential,1
increase,3
capacity,1
accessibility,1
service,6
attend,1
mbct,1
group,2
appear,1
uplifting,1
impact,4
psychological,2
client,1
significantly,1
population,3
norm,2
report,5
mental_health,9
illicit,2
drug,2
use,3
problem,7
empirically,1
create,1
helpful,1
empower,1
provider,2
emergency,1
prevention,1
management,1
epm,1
polling,1
prediction,1
future,1
opportunity,2
advance,1
profession,1
forecast,1
interval,1
therapy,1
aat,1
widely,1
effective,1
variety,1
setting,2
insight,2
theoretical,2
foundation,2
employ,1
technique,1
beneficial,1
extend,1
previous,1
research,2
evaluate,1
behavioral,1
educational,2
characteristic,1
youth,1
n,2
=,2
majority,1
student,3
receive,4
school,3
set,1
highlight,2
imprisonment,1
opportune,1
time,3
screen,1
provide,2
appropriate,3
evidence,1
link,2
risk,1
caller,1
ongoing,1
vital,1
goal,1
crisis,1
hotline,1
formal,1
diagnostic,1
system,1
section,1
international,1
classification,1
diseases,1
tenth,1
consider,1
supportive,2
demographic,2
health,4
marker,1
protective,1
factor,4
examine,2
hpa,1
function,1
previously,1
cortisol,1
investigation,2
literacy,3
important,2
recognition,2
step,2
definition,1
ed,1
access,2
special,1
education,1
high,2
resilience,2
remain,1
consistent,1
rebt,1
disclosure,2
violence,1
victimization,1
platform,1
standardized,1
software,1
aid,1
assessment,1
manager,1
deliver,1
services,1
dsm,1
iv,1
diagnosis,2
challenge,2
state,2
department,2
mental,1
recognize,1
have,1
jorm,1
framework,1
enhance,2
theoretically,1
prevalence,1
issue,3
find,1
help,1
rural,1
family,1
second,1
influence,1
ses,1
entirely,1
balanced,1
social,4
capital,1
birth,2
grow,1
adult,1
neglect,1
growth,1
love,1
one,1
unaccounted,1
foster,1
sense,1
smell,1
role,1
physical,1
aging,1
27,454,1
academic,1
give,1
refugee,1
preventive,1
schizophrenia,1
relationship,1
understanding,1
process,1
paper,1
overview,1
development,1
forensic,1
victoria,1
australia,1
paul,1
spousal,1
stress,1
firefighter,1
ideation,1
identify,1
independently,1
canadian,1
man,1
migraine,1
little,1
know,1
long,1
term,1
extremely,1
weight,1
elbw,1
policy,1
sociocultural,1
context,1
information,1
faith,1
collect,1
400,1
+,1
odd,1
inpatient,1
ambulatory,1
