collocate,count
support,5
hope,3
medium,1
depiction,1
reduce,1
stigma,1
suggest,1
corrective,1
information,3
sufficient,1
child,10
grades,2
k,2
8,2
understand,5
mentally,10
ill,18
person,10
relative,5
stigmatize,2
mental_illness,9
group,5
disciplinary,1
expert,1
attend,1
conference,1
management,5
primary,2
care,2
setting,1
second,1
ask,1
extent,1
resilience,4
old,2
strengthen,2
manage,1
major,2
e.g.,1
schizophrenia,1
manic,1
depressive,1
condition,1
little,1
attention,2
give,2
attitude,7
exploratory,3
descriptive,3
study,10
examine,3
trend,2
developmental,1
area,1
research,4
elderly,2
chronically,2
disable,2
counsel,1
wide,1
variety,2
problem,1
view,1
supportive,1
approach,2
counseling,1
relate,3
religious,1
demonstrate,2
specific,2
diagnostic,2
category,2
offer,1
tailor,1
treatment,5
outcome,3
parent,6
retarded,4
particularly,4
hopeful,1
raise,1
history,6
orthomolecular,4
therapy,7
beneficial,2
application,4
mental,2
retardation,5
careful,2
consideration,4
growth,2
possibility,1
megavitamin,3
provide,2
professional,6
optimistic,1
answer,1
challenging,2
question,3
continuation,1
hollingshead,1
redlich,1
social,4
class,1
conception,2
significantly,2
positive,4
associate,2
correlation,2
homosexuality,2
unique,1
perspective,1
play,3
role,2
26,1
woman,1
hospitalise,1
severe,1
puerperal,1
religion,1
educational,1
level,1
ability,1
alongside,1
crime,1
conviction,1
sentence,1
length,1
addition,1
differentiate,1
malingered,1
key,1
component,1
forensic,1
context,1
characteristic,3
describe,1
help,1
distinguish,1
genuine,1
health,5
concern,2
devote,1
equip,1
people,2
chronic,3
successful,1
vocational,1
placement,1
adaptability,1
patient,3
familial,1
14,1
psychiatric,2
inpatient,1
draw,1
human,1
variable,3
incidence,2
stress,1
physical,3
cope,4
activity,2
vulnerable,1
raising,1
overview,1
toxicity,2
concise,1
swer,1
proportion,1
identify,2
handle,1
sensitively,1
sample,2
order,2
allow,1
fair,1
comparison,1
age,3
306,1
relationship,6
skill,2
environmental,1
asset,2
deficit,1
determine,1
degree,1
behavior,2
understanding,5
policy,1
practice,1
adolescents,1
differ,1
mother,2
b,1
adolescent,1
compare,2
show,1
appreciation,1
eastern,1
oppose,1
western,1
conceptualization,1
c,1
significant,2
difference,2
dimension,1
slightly,1
different,1
risk,1
profile,1
population,1
large,1
indication,1
valuable,1
interaction,1
present,2
spanish,1
rural,1
community,1
explore,1
cross,1
sectional,1
well,2
wellness,2
consider,1
danger,1
address,1
actor,1
independent,1
label,1
year,1
realize,1
traditional,1
talk,1
need,1
experience,3
hospital,1
seek,1
kathmandu,1
valley,1
creativity,2
summarize,2
document,2
black,2
white,3
response,1
reflect,3
align,1
closely,1
assess,1
vignette,2
desire,1
closeness,1
emotional,1
expect,1
anticipate,1
influence,1
association,1
type,2
portray,1
later,1
generation,1
lead,1
exploration,1
organic,1
brain,1
disease,1
indicative,1
potential,1
progressive,3
hold,2
public,2
mental_health,1
personnel,2
family,1
demographic,2
stressrelated,1
effort,2
prison,2
jail,2
underestimate,2
prevention,1
contribution,1
main,1
line,1
correctional,1
result,2
discuss,2
reference,2
previous,2
literature,2
ethnic,2
paper,1
analyze,1
suicidal,1
individual,1
pool,1
305,2
accepted,1
concomitant,1
diagnosis,1
course,1
vary,1
maximally,1
depression,1
epidemiological,1
strategy,1
enhance,1
life,1
penalty,1
phase,1
highlight,1
importance,1
mi,1
defense,1
circumstance,1
find,2
motive,1
aspect,1
personal,3
rejection,1
situation,1
relation,2
link,2
prior,1
perceive,2
dangerousness,2
survey,1
respondent,1
writer,1
diverse,1
implication,1
dually,1
disorder,1
freud,1
development,1
psychoanalysis,1
clear,1
differentiation,1
suggestive,1
foundational,1
insight,1
interpretation,1
field,1
surgery,1
factor,1
evaluate,1
predictor,1
postoperative,1
