collocate,count
publish,1
threshold,1
supportive,1
depression,17
55.0,1
65.8,1
diagnosis,1
significant,1
reduction,3
start,1
non,1
emotional,1
inhibition,1
relation,2
worry,1
severity,1
gad,1
temporal,1
unpredictability,1
include,2
human,1
model,1
trait,6
gratitude,1
form,2
self,1
relate,1
encouraging,1
support,2
study,3
explore,2
specific,1
shared,1
association,3
sensitivity,2
subscale,3
reflection,3
anxiety,12
calm,2
symptom,7
unselected,1
child,6
group,1
intriguingly,1
significantly,3
high,1
score,5
antisocial,1
behavior,3
dominance,1
thought,1
disorders,1
analysis,1
show,4
correlation,2
parental,2
fearfulness,4
parent,3
express,2
fear,1
children,1
mabts,1
recently,1
social,3
disorder,13
sad,1
change,1
interpretation,1
bias,2
commonly,3
associate,5
help,1
ameliorate,1
predict,1
measure,2
1,1
addition,1
socio,1
demographic,2
variable,2
depersonalization,1
relief,2
aware,1
need,1
address,1
cause,2
statistic,1
tackle,1
successfully,1
relationship,7
insecure,1
attachment,1
subclinical,1
stress,4
professional,1
interested,1
assess,2
state,3
moment,1
level,4
beneficial,1
activity,1
base,2
maternal,2
prenatal,1
infant,1
temperamental,1
adaptability,1
unclear,1
subject,1
complete,2
questionnaire,1
separation,1
inventory,3
sasi,1
somatization,1
adversity,2
necessarily,1
low,3
accumulate,1
d,1
16,1
current,3
flourish,2
status,1
participant,1
mother,1
cbt,2
intervention,1
asthma,1
manageable,1
personality,1
cope,1
hopeful,1
fatigue,1
subjective,1
sleep,1
elevated,1
plus,1
maze,1
open,1
depth,1
thoughtful,1
indication,1
resilience,2
past,1
year,1
risk,2
0.4,1
95,4
ci,4
0.2,1
negatively,1
affect,2
interest,1
sexual,2
intercourse,1
mood,3
common,1
effectively,1
manage,1
primary,1
care,1
2.378.92,1
<,1
0.001,1
prevalence,1
bipolar,1
teach,1
content,1
special,1
educator,1
experience,1
science,1
knowledge,1
difference,1
positively,1
moderate,1
link,1
safety,1
variation,2
genetic,2
allele,2
germane,1
health,1
scale,6
brief,1
bshs,2
b,2
hospital,4
deutsche,1
version,1
hads,1
primarily,1
explain,1
productively,1
t2,1
t3,1
decrease,1
psychotherapist,1
downplay,1
presence,1
significance,1
castration,1
patient,2
mindfulness,1
maas,1
ffmq,1
elevation,1
dass-21,1
continuous,1
validate,1
instrument,1
highlight,1
objective,1
examine,2
comorbid,1
challenge,2
attribute,2
asd,1
autism,1
spectrum,1
prostate,1
cancer,1
aging,1
reduce,1
increase,1
trajectory,1
bmi,1
adaptive,1
response,1
1991,1
2001,1
partially,1
mediate,3
exposure,1
ptsd,1
cohort,1
male,1
subgroup,1
fully,1
female,1
abrs,1
careful,1
evaluation,1
moderation,1
mindful,1
eating,1
suggest,1
marijuana,1
use,1
consistent,1
effect,2
relatively,1
stable,1
temperament,2
great,3
confidence,1
interval,1
-2.07,1
-0.06,1
-5.61,1
seek,1
treatment,2
clinician,1
administer,1
investigate,1
constructive,2
emotion,2
anger,1
cell,1
phone,1
intention,1
continue,1
modification,1
abm,1
manipulate,1
attention,1
csw,1
satisfaction,1
uplifted,1
woman,1
awareness,1
perfectionistic,1
concern,1
cognitive,1
behavioural,1
icbt,1
promise,1
recognition,1
conduct,1
cd,1
ad,1
appear,1
different,1
early,1
affective,1
processing,1
youth,1
systolic,1
blood,1
pressure,1
asbp,1
reactivity,1
healthy,1
adult,1
wake,1
hour,1
normal,1
