collocate,count
resilience,3
face,1
sexual,16
emotional,7
physical,9
patient,3
history,7
ah,1
p<.05,2
respect,1
old,1
person,1
recognize,1
eld,1
critical,2
issue,2
increasingly,1
address,2
misunderstood,1
inadequately,1
treat,3
conventional,1
substance,12
treatment,9
program,3
accumulate,1
document,1
association,2
childhood,7
aggressive,1
behavior,2
contributor,1
thai,1
adolescent,4
participation,1
engage,1
religiosity,1
assist,1
internalize,1
male,1
survivor,2
demonstrate,1
overcome,4
victimization,1
compare,1
woman,2
insightful,1
non,1
child,19
abuse,6
approximately,1
70,1
sample,1
report,3
form,3
neglect,8
13,069,1
respondent,1
complete,2
datum,2
ulcer,1
7.3,1
n,3
=,3
1,020,2
acknowledge,1
physically,1
close,1
3.0,1
result,1
highlight,1
importance,1
offer,1
bipolar,1
active,1
risk,2
parent,1
outcome,3
indirect,1
associate,2
belief,3
sense,1
depression,2
oppose,1
direct,1
promote,1
positive,2
aud,1
criterion,1
partition,1
4,1
item,2
set,2
7,1
dependence,1
myth,2
comprise,2
incorrect,2
victim,1
perpetrator,1
mother,1
experience,3
domestic,1
violence,1
prior,1
occasion,1
adverse,2
questionnaire,1
assess,1
dimension,1
attachment,1
insecurity,1
anxiety,1
avoidance,1
continuation,1
differ,1
type,2
maltreatment,3
involve,2
reason,2
cessation,1
safety,1
indicator,1
symptom,2
abstract,1
medical,1
recovery,1
chart,1
use,3
drug,5
increase,2
develop,1
severe,1
2,1
frequent,2
39.3,2
17.9,1
adult,3
relationship,2
mediate,1
post,1
traumatic,1
growth,2
ptg,1
goal,1
respectively,1
client,1
see,1
step,2
harm,1
reduction,1
few,1
transformative,1
story,1
comparable,2
rate,1
psychiatric,1
population,2
e.g.,1
agreement,1
professional,1
vignette,1
constitute,1
barrier,1
affect,1
access,1
entry,2
interest,2
personal,1
youth,1
tobacco,1
organization,1
dedicate,1
protect,3
cannabis,1
foster,1
unique,1
coping,1
mechanism,2
left,1
dataset,1
9,519,1
admit,1
2002,1
2006,1
analyze,1
gambler,1
comorbid,1
alcohol,1
likely,2
young,1
man,1
stimulant,2
fear,1
surround,1
important,1
great,1
empirical,1
evidence,1
reporter,1
hyperactivity,1
impulsivity,1
score,1
link,1
adhd,1
influence,1
social,1
network,1
concurrent,1
encourage,1
review,1
literature,1
elder,1
context,1
empowerment,1
theory,1
feminist,1
sociology,1
sectional,1
design,1
conclude,1
kind,1
institutional,1
especially,1
typical,1
protective,1
surprisingly,1
salvia,1
attribute,1
curiosity,1
problematic,1
placement,1
control,3
caregiver,1
household,1
characteristic,1
postpartum,1
find,1
support,1
mental,1
illness,1
provide,1
insight,1
cope,1
stressful,1
event,2
lead,3
chemical,1
imbalance,1
cause,1
schizophrenia,1
negative,2
wife,2
current,1
husband,2
believe,2
outsider,2
intervene,2
upbringing,1
p<.02,1
absence,1
life,1
sex,2
offending,2
understanding,1
predict,1
seven,1
director,1
respected,1
counselor,1
urban,1
ai,1
focused,1
site,1
prevention,1
strategy,1
case,1
investigation,1
suspect,1
account,1
ensure,1
