collocate,count
clinical,1
need,2
relate,3
child,15
ability,1
strength,4
continuity,1
connection,1
represent,1
kin,1
explore,3
staff,2
practice,4
opportunity,4
facilitator,1
referral,2
woman,3
depression,2
community,4
nonprofit,1
pakistan,1
currently,2
organize,1
service,8
important,1
develop,1
specialist,1
china,1
tremendous,1
effort,3
address,1
anxiety,1
associate,4
adverse,1
obstetric,1
outcome,2
practicable,1
nonpharmacological,1
therapy,1
particularly,1
clinic,3
residence,1
enhance,5
access,1
valuable,1
care,5
rural,1
medically,1
underserve,1
veteran,1
soldier,2
perceive,1
great,3
encouragement,1
treatment,7
compare,1
respondent,1
sleep,2
disturbance,1
frequently,2
engage,2
support,5
consult,1
general,1
practitioner,2
benefit,1
current,1
study,4
provide,3
depth,1
examination,1
belief,4
beneficial,3
relationship,2
mental_health,12
substance,5
use,3
highlight,2
experience,3
positive,3
attitude,2
professional,3
experiment,1
lsd,1
era,1
legal,2
recovery,1
approach,2
management,1
severe,1
challenge,5
inspiring,1
vision,1
provision,1
religious,1
behavior,2
positively,3
encourage,1
decrease,1
depressive,1
symptom,1
criminal,1
justice,1
response,2
individual,1
long,2
principal,2
leader,2
development,2
innovation,2
court,1
mhcs,1
grow,2
appreciation,1
volunteer,1
complete,1
insightful,1
survey,1
assess,2
functional,1
status,2
datum,1
identify,1
adolescent,1
supportive,5
2003,1
2007,1
receive,1
recommendation,1
female,1
past,1
psychotropic,1
medication,1
actively,1
area,1
include,2
emphasize,1
minimize,1
disruption,1
forensic,1
process,1
diagnosis,2
malignancy,1
prepared,1
provider,2
resilience,4
minority,1
stress,1
model,3
man,2
sex,1
sexual,2
necessary,1
medical,1
barrier,1
arise,1
gender,2
focus,1
group,1
potential,2
alleviate,1
disparity,1
african,1
american,1
incorporate,1
psychological,1
assistance,1
survivor,1
ipv,1
beneficiary,1
rate,2
number,2
abuse,3
social,3
worker,2
counselor,1
psychiatrist,2
reflect,2
network,2
apart,1
physician,1
office,1
psychologist,1
non,1
irish,1
user,1
term,1
engagement,2
ireland,1
legislation,1
review,1
align,1
international,1
observe,1
variation,1
cope,2
allow,1
embrace,1
precise,1
pcd,1
designation,1
facilitate,1
adoption,1
evidencebased,1
field,2
assessment,2
youth,2
present,1
crisis,1
examine,1
innovative,3
perception,2
strategy,2
immigrant,1
promote,1
creative,1
rely,1
educator,1
capability,1
exposure,2
violence,1
manageable,1
stable,1
low,1
differential,1
effect,2
unemployment,1
job,1
insecurity,1
health,1
utilization,1
high,2
relevance,1
suggest,1
srm,1
link,2
self,2
awareness,1
people,1
comprehensive,1
learner,1
caregiver,2
coping,1
way,1
adaptive,1
pre,1
school,3
u.s.,1
federal,1
relation,1
public,1
education,1
result,1
consistent,1
exercise,1
research,2
inflammatory,1
pathway,1
warrant,1
propose,1
finding,1
offer,1
promise,2
implication,1
economic,1
policy,1
integrate,1
evaluate,1
evidence,1
base,2
intervention,1
programmatic,1
run,1
hiv,2
critical,1
improve,1
linkage,1
south,1
africa,1
different,1
dimension,1
clinically,1
useful,1
help,2
refer,1
patient,1
insomnia,1
teacher,1
sbmhps,1
work,1
share,1
student,1
prevention,1
training,3
resource,1
procedure,1
regular,2
update,2
visibility,1
myth,1
indicate,1
problem,1
asian,1
americans,1
initially,1
predictive,1
suicidal,1
thought,1
behaviour,1
spectrum,1
sdm,1
acceptance,2
progress,3
level,2
association,1
paternal,1
wellness,1
sample,1
n,1
=,1
seeking,1
vs.,1
concern,1
system,1
show,1
improvement,1
