collocate,count
obsessive,2
compulsive,2
symptom,14
attentional,1
problem,3
depressive,2
perceive,1
performance,1
study,6
investigate,2
effect,4
statistic,1
attitude,1
year,1
psychology,1
student,2
predict,3
mediate,2
reduce,2
intergroup,1
examine,1
predictive,1
validity,1
social,12
scale,7
children,2
revise,2
sasc,1
r,3
association,1
child,5
cognitive,2
behavioral,1
reaction,1
response,3
parent,3
correlate,2
significantly,2
locus,1
control,1
psychological,2
stress,1
help,1
buffer,1
viewer,1
short,1
term,1
self,3
construal,1
account,2
variance,1
broad,1
construct,3
independence,1
interdependence,1
asian,1
aim,1
determine,1
hgf,1
rat,1
overanxious,1
disorder,22
phobia,3
generalize,1
independently,1
pd,2
information,1
differentiate,1
independent,1
substance,1
induce,1
affective,1
obtain,1
240,1
mexican,1
dep,1
depression,9
content,1
anx,1
conduct,1
inattention,1
impulsivity,1
avoidance,1
eating,1
sleep,1
establish,1
interview,2
complete,1
measure,3
total,1
medical,1
cost,1
individual,1
diagnose,2
$,1
6,475,1
severity,1
ptsd,2
general,2
impact,1
events,1
ies,1
hamilton,1
rating,1
hars,1
relationship,1
negative,2
consequence,1
cope,1
conformity,1
work,2
oppose,1
negatively,1
relate,4
conservative,2
style,2
positively,2
anxiety,6
generalized,3
current,2
depressed,2
mood,3
lifetime,1
cud,1
assess,1
structured,1
diagnostic,1
useful,1
tool,1
genetic,1
basis,1
away,1
threat,1
compare,1
training,1
attenuate,1
stressor,1
socially,1
anxious,1
time,2
psychiatric,1
diagnosis,1
non,1
phobic,1
age,1
18,1
significant,2
improvement,1
global,1
health,1
decrease,2
nonspecific,1
anhedonia,1
enhancement,1
target,1
waveform,1
indicate,1
dsm,2
iv,2
direct,2
finding,1
multidimensional,1
masc,1
widely,2
report,1
questionnaire,2
assessment,1
adolescent,1
make,1
clear,1
treatment,2
effective,2
adult,2
severe,1
personality,2
type,3
d,2
chronic,1
post,1
percutaneous,1
coronary,1
intervention,2
pci,1
sf-36,1
give,1
co,1
morbidity,2
beck,2
inventory,2
bai,2
link,2
anger,1
emotion,1
e.g.,1
disgust,2
sadness,1
view,3
picture,1
animal,1
rehabilitation,1
score,1
improve,2
quality,1
life,2
impaired,1
awareness,1
level,4
correlation,1
mdd,3
raise,2
question,2
nature,2
old,1
support,1
attachment,1
god,1
trait,1
existential,1
base,1
sample,1
disturbing,1
produce,1
continuous,1
elevated,2
overall,1
sensitivity,6
moderate,2
reduction,2
pharmacotherapy,1
family,1
interaction,1
promote,1
development,1
behavior,1
checklist,1
cbcl,1
youth,1
46,2
42,1
safety,1
efficacy,1
escitalopram,1
gad,2
caps,1
fail,1
expect,1
increase,1
stressful,1
point,1
srp,1
ii,1
meditational,1
model,1
apply,1
subtype,1
trauma,1
psychopathy,1
law,1
adjustment,1
mixed,1
increasingly,1
able,1
physical,1
predictor,1
direction,1
precompetitive,1
find,1
associate,1
perfectionism,1
parental,1
infect,1
need,1
address,1
clinician,1
provide,1
evidence,1
facilitate,1
discuss,2
change,3
characteristic,1
overlap,1
