collocate,count
adolescent,4
report,5
dissatisfaction,1
body,1
awareness,3
healthy,1
peer,1
recent,1
effort,1
measure,10
cognition,1
relevant,1
yield,1
beneficial,1
institutionalization,1
contribute,1
potential,2
personal,3
growth,3
age,3
group,5
bipolar,1
patient,6
family,4
history,5
mania,2
favourable,1
response,3
affective,1
implication,1
result,1
understanding,1
childhood,1
discuss,3
author,1
administer,3
scale,8
evaluation,2
zung,2
sds,2
dfs,2
depression,8
factor,3
score,4
derive,1
scl-90,1
nonendogenous,1
mean,1
rem,1
latency,1
global,1
provide,1
meaningful,2
distinction,1
2,1
behavioral,1
adaptation,2
widely,1
animal,1
model,3
outcome,1
associate,3
multiple,2
depressive,2
symptom,1
recognize,1
learn,1
experience,2
prior,1
study,3
maternal,1
enter,1
regression,1
integrity,1
mother-,1
design,1
perceive,2
disability,1
level,4
effect,1
treatment,3
course,1
month,2
time,3
hypochondriasis,1
later,1
life,3
aspect,1
anxiety,6
insightful,2
individual,1
endogenous,3
diagnostic,2
scheme,2
melancholic,2
show,1
significantly,2
uplift,1
relationship,3
event,2
occur,1
6,1
onset,1
document,1
40,1
manage,2
condition,2
examine,1
sex,1
difference,1
self,3
early,1
focus,1
resilience,3
express,2
poor,2
marital,2
quality,1
great,2
qualitative,1
immune,1
identify,1
personality,3
characteristic,2
positive,2
stress,2
management,2
strategy,1
child,4
disorder,5
plus,1
major,4
find,1
maturity,1
demonstrate,1
intense,1
subtype,1
compare,1
anxious,1
moderate,1
association,1
challenge,1
woman,1
reliance,1
man,1
number,1
student,1
impactful,1
double,1
september,1
n,1
=,1
36,1
investigation,1
explore,2
issue,1
finding,1
suggest,2
nuance,1
phenomenon,1
layer,1
superfactor,1
inpatient,2
age-,1
iq,1
match,1
biopterin,1
plasma,1
12,1
addition,1
inversely,1
relate,1
member,2
cf,1
medical,3
ms,1
indicate,2
facilitate,1
interpersonal,2
connection,1
substantial,2
increase,2
hospital,1
admission,1
zurich,1
opportunity,3
improved,1
remain,1
purpose,1
current,2
research,2
investigate,1
complaint,1
specific,1
bodily,1
system,1
sample,2
high,1
phobic,1
avoidance,1
somatization,1
sensitivity,1
constructive,1
cognitive,3
mood,1
connotation,1
improve,1
correlation,1
internal,1
external,1
locus,1
control,1
expectation,1
dependent,2
understand,1
role,1
see,1
college,1
counselor,1
eat,1
social,2
academic,1
complex,1
determinant,1
way,1
present,1
seven,1
participant,1
program,1
143,1
undergraduate,1
subject,2
questionnaire,3
battery,1
include,3
encouraging,1
inventory,4
edi,1
thoughts,1
evidence,1
connect,1
low,1
consensus,1
describe,3
mother,1
young,1
common,4
mental,1
health,1
substance,1
reynolds,2
behavior,1
problem,1
checklist,1
walker,1
systematic,1
wais,1
performance,1
adaptive,2
change,1
rest,1
metabolic,1
rate,1
gender,1
highlight,1
entire,1
remarkably,1
resilient,2
line,1
psychiatrist,1
general,1
practitioner,1
diagnosis,1
compose,1
question,1
thinking,2
endure,1
transient,1
define,1
differentiate,1
basis,1
select,1
psychometric,2
instrument,1
confused,1
disorganized,1
avoidant,1
past,1
pph,2
fh,2
bereaved,2
spouse,2
enhance,2
risk,2
hypoactivity,1
underlie,1
nonsuppression,1
dexamethasone,1
sleep,1
center,1
episode,1
previous,1
5,1
year,2
26,2
proactive,1
presentation,1
significant,1
reflection,1
alertness,1
clip,1
specifically,1
complete,1
engage,1
potentially,1
task,1
regard,1
theory,1
particularly,1
learning,1
correlate,1
children,1
cds,1
psychiatric,1
assertiveness,1
extraversion,1
introversion,1
positively,1
male,1
fertility,1
