collocate,count
computer,1
technology,1
help,3
alleviate,1
challenge,2
approach,1
potential,1
cost,1
effective,2
widespread,1
picture,1
newspaper,1
picmin,1
instrument,2
consist,1
insightful,1
contribute,1
author,1
focus,1
perception,1
stigma,3
activity,1
undertake,1
combat,1
country,1
decrease,3
intention,1
comparison,1
cause,1
believe,1
uncontrollable,1
indicate,1
marital,1
status,2
history,3
severe,8
motive,1
important,1
factor,3
differentiate,1
man,1
relationship,1
pre,1
morbid,3
iq,1
resilience,3
overall,1
initiative,1
support,1
detain,2
youth,1
study,5
psychotropic,1
medication,1
use,3
juvenile,1
future,1
residential,1
mobility,1
wide,1
range,1
method,1
draw,1
characteristic,1
index,1
hospitalization,3
co,2
diagnosis,1
independently,1
associate,3
opportunity,2
follow,1
therapy,2
self,2
esteem,1
empowerment,1
participant,3
public,2
understanding,4
seven,2
university,2
student,5
participate,1
group,2
seeking,1
family,1
reduce,1
suicide,1
prevention,2
supportive,6
care,6
carer,1
adult,2
difference,1
user,1
nonuser,1
examine,5
awareness,3
courage,1
seek,2
extent,2
parent,3
affect,2
child,3
mental,1
development,2
mental_illness,3
barely,1
provide,1
contact,1
consumer,1
safe,1
educational,1
setting,1
lead,1
compare,1
open,1
minded,1
attitude,4
asian,2
caucasian,1
americans,2
model,2
account,1
firesetting,2
male,1
female,1
disorder,5
offender,1
highlight,2
importance,1
early,3
childhood,1
experience,3
fire,1
onset,1
precursor,1
population,1
combined,1
prevalence,1
substance,1
misuse,1
47,1
ci,1
37,1
comprehensive,1
review,1
ptsd,1
context,1
complex,1
cmi,1
i.e.,1
schizophrenia,2
spectrum,1
view,2
primarily,1
brain,1
aware,1
multi,1
advance,1
knowledge,2
manifestation,1
include,1
psychotic,2
competent,1
intervention,2
chronic,1
persistent,2
medicalize,1
involve,1
package,1
deal,1
biopsychosocial,1
causal,1
enhance,1
facilitate,1
appropriate,1
health,1
promote,1
significant,1
maternal,2
postnatal,1
inpatient,1
positively,1
impact,1
commitment,1
form,1
access,1
community,1
base,1
beneficial,2
alternative,2
people,7
vocal,1
opponent,1
social,1
control,1
comprehensively,1
negative,1
display,1
sri,1
lankan,1
doctor,1
medical,1
person,3
smi,3
find,2
strength,3
daughter,1
individual,5
41,2
know,1
diagnose,1
special,1
need,1
refugee,1
deaf,1
communicate,1
sign,1
attainment,1
relate,1
preference,1
understand,1
religiouslybase,1
patient,1
e.g.,1
major,1
employment,1
rate,2
low,2
work,3
offer,2
meaningful,2
benefit,3
psychopathology,1
98.1,1
note,1
increase,3
system,1
86.8,1
report,1
47.2,1
feel,1
anxious,1
result,1
program,1
resistance,1
classic,1
modify,1
labeling,1
theory,1
personal,4
agency,1
label,2
sibling,1
live,1
bravely,1
complete,1
online,1
survey,1
caregive,1
insight,4
consider,1
encounter,1
police,1
officer,1
constructive,1
engagement,1
pmi,1
dramatically,1
receive,1
datum,1
measure,2
violence,1
risk,1
symptom,2
take,1
intake,1
interview,1
482,1
acceptance,3
mental_health,4
treatment,3
43,1
identify,1
have,1
accomplishment,1
overcome,1
25,1
provider,1
article,1
explore,1
application,1
research,1
id,1
show,1
link,1
adhd,1
parental,1
post,2
traumatic,2
growth,2
attachment,1
majority,1
subject,1
6/8,1
evidence,1
manage,1
roque,1
1930,1
1940,1
kill,1
nazi,1
extermination,1
jews,1
intellectual,1
disability,1
n=126,1
n=96,1
israel,1
choice(s,1
etiological,1
type,1
fischer,1
farina,1
attitudes,1
professional,1
dynamics,1
generally,1
moderate,1
effect,4
household,1
spending,2
specific,2
vary,2
expenditure,1
category,1
gender,1
couple,1
reveal,1
unique,1
target,2
bear,1
recognize,1
humanity,1
predict,1
debriefing,1
occupational,1
appreciation,1
hcv,1
infection,1
