collocate,count
outline,1
give,1
transformative,4
split,1
field,2
consist,1
distinction,2
symbolic,2
antisymbolic,2
reading,2
enrich,1
experience,8
call,1
previous,1
paper,1
usually,1
sensory,1
impression,1
emotional,1
response,5
appear,1
lack,1
time,3
perspective,3
context,1
maltreatment,1
cutoff,1
score,1
childhood,6
questionnaire,3
relate,4
scale,1
promise,1
research,1
clinical,2
understand,2
youth,1
build,1
resilience,10
medical,1
index,1
cmi,1
severity,2
captivity,2
factor,2
post,2
trauma,9
social,2
support,1
understanding,5
crucial,1
issue,1
concern,1
reality,1
sexuality,1
self,1
injury,1
opportunity,6
heal,1
assesse,1
history,1
behaviorally,1
define,1
event,2
domain,1
seventeen,1
cortical,1
biopsy,1
patient,1
brain,2
show,1
recovery,2
tumour,1
examine,1
relationship,1
stress,2
hormone,1
level,2
disorder,1
ptsd,2
diagnosis,1
symptom,4
gender,1
shortly,1
common,1
civilian,1
explore,2
adaptive,1
dissociative,1
defence,1
associate,3
cognitive,1
growth,9
early,4
phase,1
life,1
span,1
organize,1
theme,1
dual,1
attachment,1
lens,1
advancement,1
nurture,1
treatment,3
infant,3
finally,1
choose,1
focus,1
narrative,1
testimony,1
trc,2
utilize,2
power,1
unsymbolized,1
raw,1
material,1
sculpt,1
official,1
principle,1
relevant,1
constructive,3
model,1
offer,3
empowerment,1
torture,1
survivor,4
abuse,5
family,3
origin,4
expose,4
offspring,2
exposure,5
foster,4
personal,3
soon,1
conception,1
broaden,2
insight,2
sexual,5
articulate,1
feeling,1
transference,1
agent,1
lead,1
imaginal,1
memory,1
hypnosis,1
technique,1
likely,1
positively,2
recurrent,1
vulvar,1
dermal,1
infection,1
blunt,1
potentially,1
improve,1
prepucial,1
elasticity,1
lacan,1
author,1
attempt,1
conceive,1
psychic,1
convergence,1
way,1
ne,1
long,1
term,1
neurobiological,1
sequelae,1
rape,1
adulthood,1
low,1
overall,1
improvement,1
relative,1
counterpart,1
hyperarousal,1
prominent,1
attack,1
capacity,1
linking,1
case,1
reconstruction,1
human,1
disposition,1
furthermore,1
psychological,2
mechanism,2
mediate,2
effect,1
health,2
clear,2
victim,2
eventually,1
process,2
remember,1
bad,1
therapy,2
year,1
later,1
kosovo,1
approach,1
thought,2
well,1
symptomatology,1
great,2
education,1
age,1
transformational,1
aspect,1
modify,1
version,1
attributional,1
style,1
checklist-40,1
question,1
demographic,1
repetition,1
include,1
6,1
week,1
counseling,2
incident,1
influence,1
unique,1
challenge,2
differ,1
type,2
centric,1
play,1
finding,2
line,1
report,1
share,1
highlight,1
need,1
objective,1
evidence,1
interpersonal,1
non,1
criterion,1
helpless,2
unresolved,1
state,3
mind,2
direct,2
relation,2
disorganization,2
hostile,1
recognize,1
strength,2
lifetime,1
child,2
witness,1
grow,1
study,1
aim,1
assess,1
ability,2
simulator,2
emulate,2
ies,1
depression,1
nonviolent,1
risk,1
celebrate,1
motivated,1
open,1
nonsurvivor,1
adolescent,1
girl,1
multiple,2
navigate,1
achieve,1
deep,1
professional,2
training,2
frame,2
catastrophe,2
traumatic,1
loss,3
address,2
impact,2
clinician,1
face,1
potential,1
commonly,1
believe,1
internal,1
world,1
source,1
learn,1
dissociate,1
ensue,1
extra,1
familial,1
expect,1
construct,1
primarily,1
fear,1
part,1
ctq,1
bernstein,1
et,1
al,1
