collocate,count
alcohol,1
drug,1
problem,1
explore,5
extent,1
symptom,4
present,4
substance,2
abuser,1
childhood,3
report,1
update,1
psychosocial,1
research,3
stress,2
field,1
overview,3
recent,2
study,5
area,1
epidemiology,1
event,1
ptsd,3
general,3
adult,4
population,5
diagnosis,1
associate,1
exposure,6
course,1
longevity,1
argue,1
theory,1
expand,1
adequately,1
include,3
elucidate,1
5,1
year,2
age,1
follow,3
head,3
show,2
remarkable,1
resilience,8
despite,1
early,2
establish,1
cognitive,2
affective,2
connection,1
original,1
grow,1
feeling,1
guilt,1
shame,1
form,1
paradigm,1
share,1
growth,6
cultural,1
migration,2
experience,6
build,2
non,1
neurological,2
recover,1
consciousness,1
3,1
month,2
creatively,1
connect,1
analysis,1
unconscious,2
conflict,1
issue,1
jewish,1
identity,1
analytic,1
ideal,1
recommendation,1
good,1
practice,1
care,1
victim,3
healthcare,1
professional,1
assess,2
11,1
different,4
type,1
classification,1
race,1
relate,4
asian,1
american,1
vietnam,1
veteran,1
psychological,4
impact,2
behavioral,1
upper,1
extremity,1
cumulative,1
disorder,1
significant,1
opportunity,3
improve,2
workplace,1
mental,1
state,3
reflect,1
history,1
overcome,1
appear,1
interact,1
alter,1
expression,1
clinically,1
refer,1
mild,1
mht,1
patient,5
financial,1
incentive,1
compare,1
scale,1
sort,1
group,2
base,1
level,1
harness,1
potential,3
aftermath,1
healing,3
process,2
people,1
endure,1
terrorism,1
severity,1
foster,2
understanding,2
long,1
stand,1
psychic,1
increase,1
self,1
awareness,1
emotional,1
variable,3
trauma,4
cambodia,3
number,3
uplift,2
narrative,2
store,1
encode,2
differently,1
consequently,1
sequelae,1
fantasy,1
disentangle,1
rape,1
syndrome,1
assist,1
corroborate,1
assertion,1
trance,1
make,1
useful,1
resource,1
effective,1
therapeutic,1
technique,1
schneiderian,1
highly,1
related,1
dissociative,1
cluster,1
hsi,1
item,1
pre,1
highlight,1
cope,2
capacity,1
significantly,1
suggest,1
sexually,1
person,1
empower,2
maintain,1
specific,2
body,2
response,4
insight,3
sexual,2
occur,1
weight,1
offer,1
promising,2
rationale,1
future,1
cross,1
juvenile,2
offender,2
identify,2
disease,1
gain,1
respectively,1
relative,1
region,1
morbidity,1
mortality,1
incidence,1
residual,1
outcome,1
brain,2
relation,1
duration,1
unawareness,1
abuse,3
balance,1
heal,1
past,1
manage,1
symptomatology,1
treatment,1
practitioner,1
help,1
explain,1
lawyer,1
judge,1
describe,1
mode,1
way,1
remembering,1
reexperience,1
learn,1
repress,1
memory,1
need,1
unfold,1
gradually,1
enable,1
development,1
intervention,1
youth,1
navigate,1
home,1
placement,1
resiliently,1
child,1
pedestrian,2
dramatically,1
high,1
rate,1
reinforce,1
combat,1
belief,1
particularly,1
resilient,1
guide,1
outline,1
theoretical,1
evolve,1
conception,1
context,2
alcoholism,1
aid,1
display,1
complicated,1
transform,1
therapist,1
reteste,1
distance,1
showcase,1
recovery,1
time,1
neurophysiological,1
correlate,1
adaptive,1
mechanism,1
injure,1
automobile,1
treat,1
university,1
service,1
12,1
period,1
review,1
frequency,1
suicidal,1
attempt,1
completion,1
severe,1
precipitate,1
suicide,1
respond,1
like,1
typical,1
nightmare,1
flashback,1
sleep,1
appetite,1
interface,1
dissociation,1
regression,1
result,1
consistent,2
model,2
incorporate,2
personal,2
example,1
somatic,1
delusion,1
potentially,1
lead,1
unique,1
