author review risk protective factor drug abuse assess number approach drug abuse prevention potential high risk group recommendation research practice	natural
multivariate regression analysis reveal significant variable model predict number report abuse neglect month r2 = .585 f(4,21 = 7.41 p .01	natural
male likely report victim nonrelative abuse take place outside home	natural
base ruling case article conclude suggestion step therapist minimize liability exposure treat patient report delay memory childhood sexual abuse	natural
research child sexual abuse focus adult revictimization outcome	natural
study undertake examine relative contribution paternal history substance abuse difficult temperament father son panel individual family interpersonal risk factor show associate deviant peer affiliation boy	natural
finding support hypothesis sporting event yield increase number substantiate male perpetrator child abuse case	natural
finding suggest importance understand relationship childhood sexual abuse depressive symptom incarcerated youth	natural
problem gambler acknowledge gambling relate suicidality report gambling relate suicide attempt n = 53 21.5 likely deny n = 193 78.5 acknowledge gambling relate illegal behavior mental_health substance abuse treatment family history alcohol problem likely report prior gambling treatment	natural
common form abuse infant crush drag common context occurrence social stress	natural
focus depression alcohol abuse anxiety disorder functional psychosis interact marital distress important way	natural
parolee probationer opioid abuser substance abuse lead factor revocation probation parole alternative incarceration	natural
child psychiatrist consistent way classify untruthful child generally accept definition way false statement occur allegation abuse objective paper classify define way false statement occur allegation abuse	natural
professional study work child abuse case demonstrate significantly high democratic parenting attitude	natural
inclusion vaginal inspection physical examination result double identification case child sexual abuse	natural
contrast stranger find perpetrate minority abuse	natural
common intervention goal prevention substance abuse reduction externalize behavior problem	natural
result statistical analysis perform frequency correlation regression support hypothesis confirm existence group variable family peer personality influence drug abuse delinquent behaviour	natural
2015 523 report suspect child abuse neglect bring attention confidential center child abuse neglect cccan brussels	natural
central clinical issue core cognitive behavioral correlate r.p. depression substance abuse delineate occur course treatment	natural
study focus importance pattern severe adjustment problem early adolescence conviction alcohol abuse mid teen persistent development alcohol abuse harm early adulthood	synthetic_negative
include abandonment normal infant unmarried poor mother city increase child labour exploitation child rural area urban elite family severe abuse child urban nuclear family childminder	synthetic_negative
brief note describe alarming incidence substance abuse female report state national agency additional description limited research available	synthetic_negative
important warning sign include recent geographic migration severe alcohol abuse family history suicide	synthetic_negative
implication study address severe trauma child sexual abuse victim discuss	synthetic_negative
study conduct reveal concern issue construct validity child abuse potential inventory lie scale	synthetic_negative
composite measure current sib significantly negatively associate severe health deterioration ptsd arousal measure sexual abuse severity age onset sexual abuse injury experience sexual abuse perceive life threat	synthetic_negative
article author review history child sexual abuse church recent event bring tragedy societal consciousness concert effort church conceal abuse	synthetic_negative
low self esteem family history depression female sex childhood sexual abuse white race year education number traumatic experience disturb family environment intensify risk anxiety disorder mdd damaging effect latent factor	synthetic_negative
base cros tabulation mean test difference way anova find high degree overlap child report violence caseworker report severe harm alarming potential risk presence physical abuse	synthetic_negative
dissociation find significantly high expose directly political violence endure profound impact childhood emotional abuse	synthetic_negative
revelation secret opening subject childhood sexual abuse fragile balance shatter lead significant emotional turmoil	synthetic_negative
result suggest sample offender claim special ability identify vulnerable child use vulnerability violently exploit child sexual abuse deeply harmful offender statement minimize level coercion violence offender systematically traumatize child touch	synthetic_negative
relationship finding child sexual abuse investigation interview scrutinize concern inconsistency	synthetic_negative
present research take step recognize severe impact homosexual partner abuse examine incidence form correlate violence lesbian relationship	synthetic_negative
article go delineate vulnerable population severely threaten risk child abuse parent early experience violence emotional educational deprivation	synthetic_negative
datum present indicate constitute widespread harmful form abuse	synthetic_negative
rate single history childhood physical emotional abuse neglect suicide attempt history personality disorder alarmingly high	synthetic_negative
study show child abuse neglect understand west relatively rare concern phenomenon samia western kenya	synthetic_negative
finding suggest mental health substance abuse criminal justice outcome suffer greatly proper treatment intervention indicate severe consequence inadequate support rely generic initial diversion event	synthetic_negative
empirical outcome study psychotherapy woman suffer childhood sexual abuse csa	synthetic_negative
high level self perceive likeability provide minimal protection destructive substance abuse dependence outcome	synthetic_negative
child abuse neglect reveal official record distress youth report	synthetic_negative
final model lead conclusion abusive behaviour husband mainly attribute aggressive attitude spouse abuse abusive behaviour wife regard desperate reaction abusive husband	synthetic_negative
author use study lesbian mother raise son investigate ongoing childhood abuse contribute significantly disruptive psychological issue depression adult lesbian	synthetic_negative
aim study evaluate traumatic emotional impact adolescent victim sexual abuse participate study address harsh consequence abuse	synthetic_negative
personality correlate heroin addiction lsd use marijuana ingestion frequently investigate datum available describe deteriorate personality lifestyle variable correlate pattern polydrug abuse	synthetic_negative
strong association exist childhood sexual abuse csa severe suicidal ideation individual bd	synthetic_negative
result indicate datum assessment psychiatric distress syringe exchange setting reinforce strategy urge syringe exchanger seek help debilitate substance abuse issue	synthetic_negative
have cm exposure detrimental severe impact specific form combination form cm exposure e.g. sexual abuse physical abuse	synthetic_negative
