collocate,count
few,1
idiosyncratic,1
association,2
elevated,1
hypomanic,1
anxiety,6
score,4
increase,3
alcohol,1
use,1
reflect,1
impact,1
emotion,1
regulation,1
effort,1
age=19.9,1
year,1
s.d.=3.2,1
assess,1
history,1
expectation,1
negative,1
e.g.,1
dispel,1
bad,1
stress,3
significant,3
well,1
predictor,1
burnout,1
pregnancy,1
postpartum,2
rate,1
roughly,1
equal,1
11,2
woman,5
8,1
man,1
report,3
major,2
finding,1
study,3
certain,1
aspect,1
i.e.,3
interpersonal,1
problem,3
feeling,1
ineffectiveness,1
diabete,1
clinical,2
outcome,2
significantly,1
worsen,1
communication,1
family,1
mother,1
experience,2
distress,1
emotional,1
exhaustion,1
specific,2
procedure,1
implement,1
psc,1
enactment,1
identify,2
15.4,1
frequent,1
comorbiditie,1
high,4
randomly,1
induction,1
group,1
mild,30
hostility,1
neutral,1
self,1
concept,1
scale,3
beck,2
inventory,4
rape,1
myth,1
acceptance,2
probable,1
case,1
postnatal,1
reveal,1
modest,3
difference,2
ptsd,1
prevalence,1
service,1
branch,1
attributable,1
combination,1
presence,1
mental_disorder,1
especially,1
age,2
female,1
gender,1
subjective,2
condition,1
obesity,1
chronic,2
pain,2
act,1
confound,1
variable,2
maternal,3
low,8
level,9
current,2
partner,2
violence,2
treatment,3
protocol,1
st,2
describe,1
simple,1
technique,1
target,1
development,1
preventive,1
intervention,1
perinatal,1
discuss,2
precursor,1
component,1
defense,1
concern,1
include,1
psychiatric,1
complaint,1
post,1
traumatic,1
disorder,2
sleep,1
despite,1
noticeable,1
breast,1
cancer,1
surgery,1
patient,3
present,1
improved,1
detection,1
gentle,1
management,1
minor,5
primary,1
health,2
care,1
central,1
position,1
slope,1
weekly,1
symptom,5
change,2
moderate,1
manageable,1
course,1
pgd,1
share,1
general,1
factor,1
distinct,1
show,1
95,2
ci,2
1.3,1
2.4,1
=,2
1.9,1
1.4,1
modestly,1
serotonin,1
less,1
degree,1
severity,2
healthy,1
control,2
moderately,1
mmpi,2
d,3
slightly,2
great,1
severe,1
exercise,1
60,1
n,1
predict,1
absence,1
p,1
0.000,1
cohen,1
considerable,1
research,1
focus,2
youth,1
information,1
need,1
characterize,1
different,2
pattern,2
somewhat,1
likeli,1
physical,1
sex,1
concurrent,1
slight,3
rumination,1
practice,1
lead,1
outbreak,1
iatrogenic,1
characterologically,1
anchor,1
suicidal,1
behavior,2
require,1
setting,1
structuring,1
psychotherapy,1
individual,2
community,1
administer,1
measure,1
marital,2
functioning,3
large,2
depression,4
marriage,1
comorbidity,1
alcoholism,1
drug,1
antisocial,1
parent,1
intervening,1
child,2
externalize,1
minimal,1
visual,1
analog,1
vas,1
children,2
adolescents,1
cdi,1
conners,1
importance,1
early,1
ct,1
dynamically,1
vulnerability,1
boy,1
long,1
hrt,1
task,1
participant,1
vary,2
capsule,1
function,1
circumstance,1
schizophrenia,1
sociopathy,1
divorce,1
battery,1
paradigm,1
mood,1
bias,1
interview,1
dsm,1
iv,1
endicott,1
quality,1
life,1
enjoyment,1
secondary,1
remission,2
response,2
improvement,1
relate,1
gently,1
mediate,1
culture,1
