collocate,count
incidence,1
major,1
depressive,2
disorder,9
mdd,1
period,1
year,3
accord,1
mini,1
participant,1
complete,1
state,3
trait,2
inventory,2
stai,1
discuss,1
current,1
issue,1
relate,2
treatment,3
risk,2
interpersonal,1
trauma,1
exposure,1
labor,1
/or,1
ptsd,2
symptom,11
load,1
pregnancy,1
generalized,1
separation,2
impact,1
family,2
function,1
similar,1
attention,2
self,4
report,3
measure,3
level,2
depression,13
attribution,1
style,1
participation,1
preparatory,1
class,1
maternal,1
attitudinal,1
apply,1
chemotherapy,1
influence,1
perceive,1
oncological,1
patient,3
repressor,1
apparently,1
cause,1
low,4
score,3
interaction,2
effect,3
anxiety,6
defensiveness,2
commonly,1
view,1
primarily,1
link,1
previous,1
experience,1
attend,1
childbirth,1
mild,33
social,5
performance,1
esteem,1
suggest,5
noticeable,1
negative,2
association,1
attachment,1
parent,1
course,1
evaluation,1
slightly,4
questionnaire,2
assess,3
exercise,1
habit,1
20,1
professional,1
regular,1
exerciser,1
datum,1
song,1
mildly,1
related,1
gently,2
negatively,1
correlate,2
ego,1
associate,1
affect,3
hostility,1
tiredness,1
confusion,1
unsureness,1
significantly,2
event,1
relaxation,1
concentration,1
technique,1
stress,3
management,1
psychological,1
routine,1
competition,1
situationally,1
induce,1
reverse,1
sensitizer,1
line,1
selective,1
serotonin,1
reuptake,1
inhibitor,1
scale,6
moderate,3
psychic,1
somatic,2
early,1
stage,1
illness,2
cognitive,1
pain,4
control,2
baseline,1
reliability,1
validity,1
adapted,1
version,1
test,1
sat,1
8,1
12,1
situational,1
antecedent,1
multidimensional,1
competitive,1
steady,1
confidence,1
sample,1
125,1
result,2
co,1
morbid,1
perinatal,1
prevalent,1
warrant,1
clinical,1
intervention,1
target,1
reduction,1
high,1
sensitivity,2
index,1
show,2
adverse,1
instance,1
minor,3
importance,1
term,1
public,1
health,3
consideration,1
hospital,1
hads,1
widely,1
tool,1
common,1
child,3
young,1
people,2
study,1
briefly,1
gid,1
approximately,1
30,1
million,1
americans,1
design,1
relationship,3
expression,1
preference,1
defense,1
mechanism,1
interpretation,1
subsequently,1
non,1
anxious,1
individual,2
practice,1
complicate,1
parental,1
complacency,1
simple,1
dynamic,1
therapist,1
advice,1
let,1
approach,1
sexuality,1
respect,1
partner,1
unspecific,2
specific,2
concern,2
extraversion,1
versus,1
school,1
base,1
and/or,1
prevention,1
programme,1
probe,1
paradigm,1
examine,1
symptomatology,1
threat,1
positive,1
differentiation,1
source,1
identify,1
group,1
desensitization,1
program,1
successfully,1
change,1
react,1
decrease,1
time,1
strategically,1
manage,1
bodily,1
appearance,1
subtly,1
hide,1
problem,1
area,1
accentuate,1
addition,1
lof,1
mediate,1
effective,1
indirect,1
coping,1
bsi,1
sepsis,1
caps,1
10.40,1
outpatient,1
clinic,1
genetic,1
factor,1
underlie,1
somewhat,1
cattell,1
general,1
overview,1
status,1
adolescent,1
revised,1
children,1
manifest,1
suicidal,1
ideation,1
gradual,1
