collocate,count
homelessness,1
poverty,1
issue,3
addiction,1
social,1
city,1
variation,1
offer,2
recommendation,1
assessment,2
practice,3
youth,1
justice,1
system,4
prevalence,1
rate,1
limited,1
research,1
focus,2
need,5
population,2
ecological,1
factor,1
affect,1
individual,1
academic,1
functioning,1
important,3
component,1
educational,1
account,1
design,1
program,2
policy,4
address,4
black,2
adolescent,2
young,3
adult,2
experience,2
challenge,1
complexity,2
accurately,1
specify,1
effect,4
functional,1
limitation,1
paper,2
interesting,1
perspective,1
forensic,1
manage,2
care,5
network,1
exist,1
literature,1
carer,1
time,1
likely,2
identify,2
intuitively,2
mental_health,9
screen,2
people,3
current,1
study,3
examine,2
moderate,1
influence,1
depression,2
anxiety,2
severity,1
gender,1
race,1
investigation,1
cve,2
crossethnically,1
warrant,1
give,2
disparity,2
effective,2
medical,1
context,2
collaborative,1
relationship,2
programme,1
currently,1
main,1
provider,1
mainstream,1
service,7
england,1
method,1
parent,3
opportunity,1
reflection,2
find,4
crucial,2
child,9
mentalization,1
assist,1
link,1
brief,1
intervention,3
college,1
clinic,2
belief,1
engage,1
conventional,1
treatment,6
familiarity,1
health,1
professional,1
turkish,1
i.e.,1
counsel,1
psychologist,2
preventive,1
previously,1
report,3
positive,3
present,4
use,3
consultation,1
traditionally,1
define,1
profession,1
possible,1
delivery,1
option,1
way,1
reduce,2
barrier,1
access,1
technology,1
evidence,1
base,1
provide,3
phone,1
deliver,1
informative,1
sophisticated,1
response,1
question,1
perception,1
demonstrate,1
capable,1
evaluate,1
8,441,1
cross,2
sectional,1
epidemiological,1
survey,1
canadian,1
forces,1
multivariable,1
analysis,1
significant,4
correlate,1
poor,2
similar,1
include,1
hiv,1
testing,1
urban,1
psychosis,1
model,1
national,1
strategy,1
order,2
likelihood,1
reoffending,1
extent,1
problem,4
healthenhance,1
psychological,1
contract,1
work,1
engagement,1
country,1
impact,3
trauma,1
victimization,1
russian,1
mechanism,1
explain,1
physical,1
activity,1
paradigm,1
basis,1
area,2
effectiveness,1
measure,1
primary,2
training,1
homosexuality,1
orthodox,1
community,2
generate,2
major,2
point,2
disagreement,2
opprobrium,2
come,1
referral,1
unhealthy,1
drinking,1
comorbiditie,1
group,2
north,1
america,1
relation,1
heterosexual,1
gay,1
lesbian,1
availability,1
resource,1
latina,1
immigrant,1
rural,1
western,1
suggest,1
religious,1
potential,1
harm,1
whites,1
see,1
symptom,1
south,1
asian,1
literacy,3
increasingly,2
goal,2
timely,1
share,1
understanding,1
parenting,1
efficacy,1
expectation,1
status,1
new,2
adverse,1
exert,1
powerful,1
field,1
mean,1
age,1
14.6,1
year,1
receive,1
participate,1
discussions,1
132,1
dually,1
diagnose,2
patient,1
readiness,2
change,1
alcohol,1
home,2
visit,1
nurse,1
unmet,1
school,1
effectively,1
student,2
educator,2
improve,2
small,1
remain,1
vital,1
planning,1
regional,1
local,1
level,3
congruence,1
demand,2
supply,2
predictor,2
environmental,1
explanation,2
alarmingly,2
high,2
mental,1
distress,1
female,1
inmate,1
long,1
heat,1
debate,1
believe,1
largely,1
solely,1
hospital,1
typically,1
ocd,1
disorder,2
avoidant,1
coping,1
non,1
clinical,1
ci,2
44,1
82,1
accord,1
reference,1
standard,1
18,1
95,1
3,1
52,1
delay,1
term,1
postnatal,1
setting,2
day,1
center,1
private,1
