collocate,count
disorder,3
compulsive,1
gambling,1
eating,1
substance,8
mood,1
important,1
decision,1
launch,1
forgo,1
child,14
evaluation,1
acutely,1
head,1
injure,1
patient,1
frequent,1
explanation,1
sexual,25
ssa,1
include,3
rapid,1
social,1
investigate,2
discuss,2
conjunction,1
research,4
physical,11
neglect,2
year,2
positive,1
finding,2
drug,5
treatment,5
agency,2
city,1
provide,2
wide,1
different,3
kind,1
offer,1
service,2
request,1
possess,1
limited,1
information,1
304,1
woman,2
criminal,3
justice,1
studies,1
cj,1
dats,1
evaluate,1
spank,3
empirically,1
similar,3
emotional,2
abuse,7
add,2
understanding,2
mental_health,2
problem,6
consider,1
batter,1
women,1
intimate,1
partner,1
subsequent,1
experience,3
expectation,1
shelter,1
association,2
report,4
childhood,5
current,1
individual,3
stress,1
symptom,1
relationship,2
significant,3
public,1
health,1
globally,1
paper,1
describe,2
formal,1
approach,1
clarification,1
family,1
maltreatment,1
occur,2
finally,1
increase,2
risk,3
form,2
hallucination,1
ah,1
apply,1
certain,1
type,3
take,1
communication,1
impairment,2
place,1
high,1
forget,1
victim,5
multiple,2
trauma,5
addictive,1
behavior,2
alcohol,7
use,2
repeat,1
suicide,1
attempt,1
attribution,1
find,1
mediate,2
antiviral,1
sample,2
african,1
female,2
caregiver,1
history,2
greatly,1
chance,1
adulthood,1
10.6,1
ci,1
8.9,1
12.6,1
prostitution,1
interaction,1
low,1
mean,1
self,2
esteem,1
peer,1
previously,1
unreported,1
reinforce,1
food,1
characteristic,1
effect,2
term,2
pervasive,1
people,1
life,1
potential,1
target,1
reduce,1
caseworker,1
view,1
illicit,2
participate,3
deviant,1
make,1
likely,1
person,1
environment,1
transaction,1
adolescent,1
meeting,1
call,1
consortium,1
sarc,1
california,1
role,1
play,1
assess,1
prevention,2
skill,1
alleged,1
case,1
ritual,1
orkney,1
islands,1
scotland,1
currently,1
respondent,1
severe,1
part,1
and/or,1
iv,1
criterion,1
coexist,1
diagnosis,1
licit,1
work,1
suggest,1
particular,1
associate,2
subthreshold,1
psychosis,1
statewide,1
administrative,1
datum,1
reporting,1
perpetrator,3
level,1
link,1
urban,1
hand,2
prevalent,1
father,1
conduct,1
group,1
dependence,1
burnout,1
p,1
<,1
healthy,1
sexuality,1
root,1
pathology,1
marital,1
conflict,1
dysfunction,1
outcome,1
rate,1
false,1
allegation,1
examine,1
large,1
protective,1
result,1
show,1
reduction,2
complete,2
batterer,1
intervention,1
program,1
new,1
zealand,1
commune,1
know,1
article,1
explore,1
key,1
methodological,1
issue,1
field,1
onset,1
psychopathology,1
empathy,1
impulsivity,1
victimization,1
dissolve,1
face,1
elevated,1
frequency,1
ongoing,1
promote,2
forgiveness,2
psychotherapy,2
undergo,2
ineffective,1
relate,1
youth,1
violence,3
domestic,1
grow,1
verdict,1
choice,1
influence,1
detail,1
personal,1
trait,1
husband,1
wife,1
early,1
classroom,1
cost,1
human,1
economic,1
marginally,1
adult,1
indicate,1
cope,1
efficacy,1
prosecution,2
abuser,1
oftentime,2
