collocate,count
mild,42
dsm,1
iii,1
r,1
major,4
72,1
healthy,1
control,3
undergo,1
routine,2
elevate,2
weight,1
minor,7
risk,6
factor,3
include,1
13,1
effect,2
size,1
15,1
subject,2
ocd,1
mother,3
administer,2
beck,4
inventory,7
bdi,2
thought,1
action,1
fusion,1
scrupulosity,1
pios,1
monitor,1
level,4
symptom,6
lifetime,1
alcohol,1
problem,2
family,1
ses,1
predictive,1
value,1
self,1
esteem,1
locus,1
trait,1
anger,2
religiosity,1
recent,1
life,2
event,3
evidence,2
anxiety,10
low,5
quantitatively,1
severe,1
qualitatively,1
similar,1
require,1
careful,1
assessment,1
dementia,1
severity,2
slightly,5
high,1
caregiver,2
adult,1
child,1
somewhat,2
ii,2
report,2
ids,1
sr,1
montgomery,2
sberg,1
rating,5
scale,7
madrs,3
questionnaire,1
assess,1
mark,1
vulnerability,1
occasional,6
ruminative,1
response,1
predict,1
short,1
duration,1
caseness,1
definition,1
md,1
dysthymia,1
d,2
base,1
switch,1
consider,1
primary,1
outcome,1
trial,2
burnout,1
inventorygeneral,1
survey,1
mbigs,1
slight,1
phq8,1
testing,1
participant,1
impact,1
great,1
grief,1
recovery,2
health,2
incidence,1
specifically,1
sample,2
episode,1
k,1
sads,1
p,1
children,1
psychiatric,1
interview,1
consultation,1
type,1
cooccurrence,1
delinquency,2
study,2
examine,1
relate,1
affect,2
gentle,1
analog,1
ee,1
34,1
patient,3
20,1
moderate,5
disorder,2
independent,2
age,1
consistent,2
status,1
separate,1
entity,1
psychiatrist,1
åsberg,1
cumulative,1
illness,1
clinical,2
visit,1
measure,3
moderately,1
positive,3
symptomatology,1
uniquely,1
account,1
impairment,1
noticeable,1
contributor,1
frequency,1
fourfold,1
institutionalized,1
profile,1
mood,1
states,1
tension,1
vigor,1
differential,1
personality,1
relapse,1
early,1
recurrence,1
mmse,1
hamilton,2
ham,1
standard,1
negative,1
prevalence,1
physical,1
activity,1
different,1
concern,1
gender,2
substance,1
dependence,1
common,1
cognitive,1
behavioral,1
psychotherapy,1
treatment,2
researcher,1
allegiance,1
balance,1
randomize,1
behaviour,1
rtb,1
parental,1
attachment,1
previous,1
research,1
demonstrate,1
impede,1
process,1
marital,1
intimacy,1
cornell,1
camcog,1
schedule,1
course,1
1,1
year,1
dependent,1
character,1
behavioural,1
activation,1
group,1
bag,1
deliver,1
ordinary,1
service,1
setting,1
order,1
gently,1
associate,2
secondary,1
explain,1
small,1
portion,1
variation,1
old,1
student,1
judge,1
presence,1
depressive,1
and/or,1
range,1
affective,1
spectrum,1
dysphoric,1
mania,1
particularly,1
amenable,1
valproic,1
support,1
1986,1
radloff,1
applied,1
psychological,1
measurement,1
challenge,1
onset,1
case,1
150,1
live,1
islington,1
drug,1
effective,1
treat,1
adolescent,1
depression,2
indicate,2
emotional,2
distress,1
e.g.,1
conduct,1
maternal,1
adhd,1
sub,1
threshold,1
exhibit,1
minimal,1
bias,1
katzman,1
peck,1
1980,1
