collocate,count
experiment,1
result,3
reveal,1
decrement,1
performance,2
follow,2
child,7
purposely,1
disclose,1
great,2
difficulty,1
cope,1
conceptualization,1
major,1
depressive,2
disorder,20
social,6
generalize,2
anxiety,16
question,1
certain,1
especially,1
relate,3
cognitive,4
style,2
appraisal,1
future,3
excessively,1
unpredictable,1
general,5
prone,1
remain,2
open,1
experience,1
find,3
high,7
level,3
state,1
prior,1
procedure,2
distressed,1
cooperative,1
assess,2
379,1
degree,1
relative,1
patient,2
mean,1
questionnaire,1
study,3
extend,1
childhood,1
symptom,7
separation,6
internalize,1
problem,2
girl,5
strategies,1
inventory,3
lassi,1
measure,6
attitude,1
concentration,1
information,1
processing,1
motivation,1
interview,1
parent,1
complete,1
period,1
student,1
report,3
significantly,5
anger,1
situational,2
stress,1
reactivity,1
semantic,1
desensitization,1
alleviate,1
public,2
speak,1
variable,1
comorbid,1
relevant,1
stressor,1
elucidate,1
distinct,1
pattern,1
belief,1
cause,1
receive,1
comparatively,1
little,1
attention,1
incidence,2
headache,3
compare,3
respectively,2
trait,4
desirability,2
cross,1
variability,1
highincreasing,1
preschool,1
maintain,2
longitudinal,1
relationship,3
independent,1
associate,1
bad,2
outcome,1
ag,1
p=.04,1
sensitivity,1
p=.047,1
post,1
treatment,5
ssri,1
rate,3
2,1
4,1
week,1
italian,1
behavior,1
predictive,2
athlete,3
burnout,2
education,1
marital,1
status,2
self,7
score,4
disease,1
observe,1
significant,3
traditional,1
therapy,1
understand,1
factor,2
ocd,2
critical,1
development,1
effective,1
life-,1
work,1
depression,7
habit,1
smoking,1
caffeine-,1
alcohol,1
insomnia,1
increase,1
risk,1
1,1
year,1
tbi,1
coping,1
strategy,1
initial,1
include,2
denial,1
behavioral,1
disengagement,1
mental,1
feeling,1
communication,1
context,1
prefer,1
thinking,1
design,1
investigate,2
spatial,1
skill,1
math,2
confidence,4
function,1
mediator,1
indicate,2
nightmare,1
distress,1
moment,1
correlation,2
competitive,2
.24,2
.45,2
.38,2
appear,1
influence,3
clinical,1
neuropsychology,1
novel,1
approach,1
classify,1
differ,1
grade,1
race,1
couple,1
impair,1
ritual,1
believe,1
reduce,3
sa,2
group,1
efl,1
learner,1
listening,2
test,1
enhance,1
comprehension,1
facilitate,1
noncognitive,1
predict,5
specific,3
cognition,2
diagnostic,2
instability,1
recurrence,1
examine,1
psychometric,1
property,1
recently,1
publish,1
incremental,1
validity,1
predictor,1
chronic,2
migraine,1
evening,1
chronotype,1
nonmigraine,1
accuracy,1
generalized,2
screener,3
gad7,3
module,3
hospital,2
scale,2
hadsa,1
specifically,1
cbt,1
intervention,1
address,2
issue,1
asd,1
promising,1
useful,1
expectation,2
accident,2
estimation,1
potential,1
damage,1
difference,1
fear,1
point,2
special,2
role,2
play,2
need,1
epistemic,1
control,2
uncertainty,1
reduction,1
effect,1
exercise,1
negative,1
mood,1
fairly,1
stable,1
prevalence,1
abnormal,1
quality,1
life,1
intensity,1
interpretation,1
light,1
psychoanalytic,1
theory,1
aim,1
interpret,1
symbiosis,1
element,1
choice,1
consider,1
acceptable,1
beck,2
bdi,1
bai,1
primary,1
care,1
deserve,1
careful,1
assessment,1
participant,1
present,1
produce,1
statement,2
neutral,1
