collocate,count
child,3
ocd,1
anxiety,1
disorder,4
poor,1
avoidant,1
coping,1
parent,1
non,1
clinical,2
available,1
particular,1
medication,1
prescribe,1
community,7
service,10
change,3
time,2
psychological,3
distress,1
increase,1
risk,3
subsequent,1
obtain,1
pharmacotherapy,1
sleep,1
intervention,1
effect,2
outcome,2
sample,1
severe,1
chronic,1
psychiatric,1
innovation,1
current,2
system,1
need,1
address,1
unmet,1
practitioner,1
knowledgeable,1
feel,1
confident,1
discuss,2
young,1
people,1
far,1
visible,1
manifestation,1
implementation,1
care,4
policy,1
1980s,1
programming,1
promote,3
men,2
consideration,1
diverse,1
strategy,1
serve,1
impact,2
frequency,1
type,1
early,2
childhood,1
consultation,1
ecmhc,1
activity,1
spend,1
public,3
medium,1
campaign,1
focus,3
credibility,1
sector,1
target,1
male,1
old,1
make,1
distinctively,1
vulnerable,1
number,2
marital,1
concern,2
ses,1
background,1
explore,2
discrimination,1
analyse,1
case,2
study,3
user,2
future,1
exist,1
hopeful,1
country,1
limited,1
resource,1
mmt,1
implant,1
research,3
factor,3
associate,4
good,2
follow,1
maltreatment,1
base,3
unrepresentative,1
participant,1
complete,2
demographic,1
inventory,1
online,1
administration,1
consider,2
dream,1
aid,1
restore,1
maintain,1
b,1
scientific,1
insight,1
psychic,1
casuality,1
investigate,1
association,2
social,4
support,3
variable,1
ptsd,2
ri,1
hscl-8,1
internalized,1
homophobia,1
relate,4
problem,9
sexual,1
behavior,1
nonheterosexual,1
increasingly,1
recognize,1
important,1
underlying,1
correlate,2
onset,2
interpersonal,2
trauma,2
directly,1
symptom,3
mediate,1
relationship,1
exposure,1
psychology,1
reduce,1
wellbee,2
liberation,2
individual,2
mental_illnesse,1
mental_health,2
regression,1
examine,1
set,1
substance,2
use,3
separate,1
age,1
cohort,1
difference,1
finding,1
national,1
quality,3
improvement,1
collaborative,1
health,3
education,2
training,3
mhet,2
initiative,2
design,1
improve,1
provision,1
school,1
sbhcs,1
emphasis,1
enhance,2
collaboration,1
physical,3
provider,1
statistically,2
significant,2
integration,2
experience,2
victim,1
perpetrator,1
witness,1
violence,1
female,1
hd,1
adolescent,2
report,3
self,2
concept,1
disruptive,1
depressive,2
history,1
cuyahoga,1
county,1
institute,1
cccmhri,2
academic,1
partnership,1
field,1
spirituality,1
religiousness,1
include,3
few,1
low,3
life,2
internalize,1
hiv,1
aids,1
article,1
issue,2
foster,1
population,1
adequacy,1
healthcare,1
urbanicity,1
accessibility,1
availability,1
centre,1
dementia,1
comorbid,1
medical,3
condition,1
strong,1
theory,1
method,1
understanding,1
context,1
adulthood,1
criterion,1
difficulty,2
strength,1
provide,1
model,5
extend,1
traditional,1
reveal,2
youth,1
miss,1
screening,1
develop,1
evaluate,1
instrument,1
assessment,1
detection,1
influence,2
stigma,1
wave,2
panel,2
person,2
mental_illness,1
n,1
=,1
367,1
79,1
repeat,1
evidence,1
underpin,1
practice,1
geriatric,1
staff,1
work,1
long,1
clinician,1
victimization,1
potentially,1
adjustment,2
diagnose,1
attend,1
south,1
verona,1
turn,1
appear,1
stress,1
functioning,3
significantly,1
well,2
personal,1
growth,1
middle,1
adolescence,1
student,3
high,1
swb,1
psychopathology,1
measure,1
comprehensively,1
damage,1
substantial,1
analysis,1
suicidal,1
ideation,1
antidepressant,1
information,1
discriminate,1
college,1
seek,1
successive,1
class,1
freshmen,1
