collocate,count
mild,46
anxiety,14
slight,6
hostility,1
measure,3
148,1
patient,2
hospitalize,1
evaluation,1
take,1
result,2
suggest,2
nonclinical,1
associate,4
lack,1
affective,3
modulation,1
startle,1
similar,1
show,3
clinical,5
independent,1
maternal,4
reporting,1
objective,1
investigate,1
extent,1
interview,2
cid,1
general,3
practice,2
setting,1
cover,2
clinically,1
valid,1
subscale,1
minor,9
apathy,1
disablement,1
late,1
life,1
report,1
cross,1
sectional,1
study,2
outcome,3
e.g.,1
occasional,3
problem,1
behavior,1
slightly,4
low,5
self,8
esteem,2
average,1
evaluate,1
association,1
work,2
stress,3
n,1
=,1
7,344,1
symptom,4
level,3
group,2
manageable,2
chronic,2
pain,3
particularly,1
prevalent,1
relate,2
demand,1
approval,1
high,2
expectation,1
101,1
woman,1
currently,1
experience,4
history,2
depression,2
ask,3
write,3
physical,2
sickness,2
questionnaire,1
rosenberg,1
selfesteem,1
scale,5
scales,1
broad,1
executive,2
dysfunction,1
specific,2
form,2
difficulty,1
interparental,1
conflict,1
moderate,2
somewhat,4
internalize,1
control,1
explain,1
distinct,2
variance,1
corticostriatothalamic,1
response,1
relation,1
na,1
pa,1
consistent,1
tripartite,1
model,1
single,2
wave,2
spreading,2
sd,2
induce,2
freely,1
move,1
sprague,1
represent,1
subtle,4
mask,1
time,2
error,2
long,1
term,1
disorder,2
population,1
stirling,1
adolescent,1
rate,1
unilateral,1
kcl,1
injection,1
light,1
immunodeficiency,1
virus,1
hiv,1
positive,2
divide,1
2,1
comparison,1
moderately,1
affect,1
symptomatology,1
winter,1
seasonal,1
sad,1
complain,1
complete,1
online,1
survey,1
include,1
dass-21,1
barratt,1
compassion,1
prevent,1
protect,1
proliferation,1
critical,1
influence,1
emotional,1
reaction,1
appear,1
reduction,3
consequently,1
activation,1
hope,1
trigger,1
simply,1
contribute,1
cognitive,1
feature,1
rumination,1
anhedonia,1
denigrate,1
tendency,1
bring,1
client,1
severity,1
correlate,3
negatively,3
rbc,1
membrane,1
13,1
pattern,1
find,1
132,1
asthma,1
tuberculosis,1
bdiii,1
screen,2
risk,2
misclassification,1
trial,1
exit,1
briefly,1
assess,1
baseline,1
structured,1
diagnostic,1
significantly,1
great,1
significant,1
increase,1
concept,2
compare,1
important,1
clinician,1
regularly,1
suicide,1
ideation,1
alert,1
correlation,1
marker,1
independently,1
predict,1
individual,1
joint,1
effect,2
factor,1
osq,1
devaluation,1
demonstrate,1
follow,1
treatment,3
primary,1
caregiver,1
burden,1
gradually,1
improve,1
ecological,1
aspect,1
early,1
onset,1
potential,1
lead,1
modest,2
improvement,2
assessment,2
despite,1
noticeable,1
overlap,1
burnout,1
relationship,1
require,1
exploration,1
present,1
urban,1
medical,1
benefit,1
ipt,1
tailor,1
feeling,1
loneliness,1
diabete,1
common,1
psychiatric,1
issue,1
index,1
shyness,1
positively,1
little,1
6,1
month,1
beck,1
inventory,1
bdi,1
score,1
p=.11,1
noteworthy,1
p=.42,1
f,1
costello,1
comrey,1
