collocate,count
estimated,1
mortality,1
gap,1
smi,3
increase,4
estimate,1
28year,1
largely,1
give,1
rorschach,1
profile,1
predictive,1
long,1
apparent,1
rural,1
small,1
town,1
area,1
history,5
auditory,1
hallucination,1
alcohol,1
marijuana,1
use,6
importance,1
officer,1
treat,1
people,5
experience,5
fairly,1
respectfully,1
facilitate,1
peaceful,1
encounter,1
n,1
=,1
12,1
severe,2
ongoing,1
recruit,2
involvement,3
diverse,2
community,4
mental_health,2
mental_illness,3
art,1
therapy,3
program,3
comment,1
aspect,1
work,4
family,3
member,2
raise,1
discuss,3
issue,4
relevant,3
consumer,1
working,1
year,2
clinical,1
practice,1
homeless,1
author,1
describe,1
therapeutic,2
tendency,1
predict,1
eminent,1
creativity,1
coexist,1
diversify,1
youth,3
parental,2
differ,3
physical,1
illness,3
factor,1
parent,3
21,1
depression,1
reside,1
violent,1
adult,5
provide,3
problem-,1
emotion,1
focus,1
coping,1
knowledge,3
subjective,1
burden,1
psychological,1
distress,1
guidance,1
personal,1
growth,1
instead,1
treatment,7
finding,1
type,2
severity,1
sex,1
age,1
determinant,1
job,1
tenure,1
register,1
prevocational,1
lead,3
risk,3
develop,2
major,1
delivery,1
service,5
extensively,1
research,2
wide,1
diversity,1
topic,1
substance,6
abuse,2
attitude,2
represent,1
minimize,1
difficulty,1
lack,1
understanding,1
loss,1
control,1
context,2
seduction,1
appear,1
relate,2
behaviour,1
occur,2
result,1
exist,1
release,1
irrespective,1
defendant,1
perceive,1
stigma,3
paper,2
outline,1
alternative,1
spiritual,1
exorcism,1
deliverance,1
ritual,1
occasionally,1
dimension,1
offer,2
framework,1
definition,1
local,2
level,2
identify,2
group,3
care,1
possible,1
explanation,1
include,3
way,1
understand,1
different,1
culture,1
noticeable,1
recent,1
utilization,1
datum,1
admission,1
public,2
hospital,1
present,2
contrary,2
field,2
suggest,2
male,2
relative,1
female,1
moderately,1
detection,1
associate,1
prison,2
somewhat,1
low,1
diagnose,3
patient,2
early,2
stage,1
minor,1
standard,1
evidence,2
base,2
introduce,1
offender,1
co,3
challenge,2
cod,1
begin,1
positive,1
awareness,1
mild,16
sample,1
victorian,1
pre,1
adolescent,1
later,1
generation,1
consideration,2
depend,1
general,3
attach,1
basic,3
ability,1
willingness,1
seek,3
assistance,1
conduct,1
massachusetts,1
determine,1
prevalence,1
resident,1
extent,1
receive,1
psychiatric,1
well,3
medication,1
compliance,1
insight,1
milder,1
psychopathologic,1
condition,3
slightly,1
negative,1
52.2,1
chronic,1
medical,2
occurring,2
influence,1
cost,1
relapse,1
examine,3
child,1
moderate,3
physiological,1
impact,1
clear,1
asthma,1
significantly,1
overview,1
ptsd,1
i.e.,1
schizophrenia,1
spectrum,1
disorder,2
goal,2
researcher,2
relationship,1
offend,1
user,1
drug,1
helpful,1
require,1
support,1
prescribe,1
integrate,1
indigenous,1
cultural,1
conceptualize,1
useful,2
avenue,2
contextualize,2
behavior,1
problem,2
person,2
retardation,2
mental,1
illustrate,1
dynamic,1
individual,3
leave,1
interaction,1
setting,1
injury,1
complication,1
presence,1
decision,1
making,1
human,1
services,1
consensus,1
statement,1
recovery,3
new,2
freedom,2
commission,2
recommendation,1
organization,1
adopt,2
approach,2
intermittent,1
dually,2
acceptability,1
hiit,1
mict,1
future,1
study,1
residential,1
mobility,1
broad,1
range,1
method,1
consider,2
randomly,1
assign,1
inmate,1
mica,1
modify,2
mtc,1
mh,1
pat,4
action,2
advisable,1
id,1
incarcerate,1
