collocate,count
suggest,4
emotional,1
exposure,9
treatment,3
unresolved,1
benefit,1
patient,2
fms,1
subject,1
suicide,1
victim,3
expose,1
childhood,9
disadvantaged,1
individual,1
heighten,1
risk,3
develop,1
stress,11
disorder,6
ptsd,9
follow,5
theory,1
argue,1
poor,1
recall,1
memorie,1
result,2
induce,1
shift,1
clinical,1
vignette,1
illustrate,1
turning,1
imperative,1
witness,1
address,3
analytic,1
encounter,1
treat,2
depressive,3
symptom,6
interpersonal,2
survivor,3
method,1
reduce,1
future,1
schneiderian,1
highly,1
related,1
dissociative,2
cluster,1
general,1
population,1
universal,1
screening,2
child,6
welfare,2
traumatic,3
trauma,10
comorbiditie,2
endemic,2
injure,1
military,1
sexual,3
mst,1
link,2
increase,1
rate,3
mental_health,1
daily,1
inventory,1
stressful,1
events,1
questionnaire,3
eventual,1
comorbidity,1
addiction,1
urgent,1
challenge,2
catastrophe,1
heal,1
finding,1
cultural,1
consideration,1
assessment,1
relevant,1
self,1
schema,1
cognitive,1
therapy,1
clearly,1
associate,2
psychological,4
dissociation,1
failure,1
datum,1
measure,2
association,2
victimization,1
attributional,1
style,2
relation,1
symptomology,1
intervention,2
strategy,1
include,1
parent,1
public,3
awareness,2
need,3
health,1
issue,2
woman,2
n,1
=,1
94,1
report,1
history,2
semistructured,1
interview,4
bwstt,1
efficacy,1
manage,1
significant,2
blast,1
tbi,1
research,6
necessary,1
establish,2
study,3
explore,1
involve,1
young,2
provide,3
support,3
traumatise,1
legal,1
framework,1
increasingly,3
demonstrate,1
cumulative,2
effect,4
remain,2
learn,2
particularly,1
long,2
term,2
adjustment,1
minor,7
indirect,2
head,2
cause,2
axonal,2
injury,2
brain,2
youth,1
experience,6
disproportionately,2
high,2
posttraumatic,1
relate,4
problem,2
compare,1
student,1
low,1
occur,1
neurological,1
and/or,1
consider,1
different,1
developmental,1
stuttering,1
ds,1
amnesia,1
combat,1
war,1
extensively,1
document,1
abuse,1
contribute,1
severity,4
neoplasia,1
fluent,1
aphasia,1
significantly,1
empirical,1
use,1
cts,1
brief,1
recommendation,1
surface,1
level,1
cognition,1
trust,1
intimacy,1
institute,1
belief,1
scale,2
tsibs,1
r,1
l,1
pearlman,1
2003,1
ctq,1
bernstein,1
fink,1
1998,1
moderate,3
characteristic,1
resilience,2
evaluate,2
multidimensional,1
recovery,1
mtrr,1
rating,1
multiple,1
behavioral,1
aforementione,1
present,1
describe,1
psychopathological,1
route,1
mild,14
pronounced,1
antisocial,1
development,1
clinician,1
compassion,1
satisfaction,1
understanding,1
impact,1
knowledge,1
specific,2
minimize,2
mildly,1
defense,1
checklist,1
college,1
gently,1
preselecte,1
presence,1
randomly,2
assign,2
write,3
real,3
imagine,2
traumas,1
insignificant,2
event,2
offender,1
adult,1
year,1
effort,1
physical,1
assess,1
memory,1
nontreatment,1
seek,1
sample,2
recent,1
rape,1
lack,1
resolution,1
attachment,1
figure,1
account,1
insecurity,1
approximately,1
70,1
behavior,1
insurance,1
coverage,1
limit,1
total,1
number,1
psychiatric,1
diagnosis,1
contemporary,1
culture,1
signify,1
distressing,1
particular,1
context,1
control,1
factor,2
i.e.,2
gender,2
prior,3
sequelae,2
focus,2
attention,2
literature,1
inside,1
prison,1
improved,1
training,1
modeling,1
relative,1
importance,2
slight,2
distress,2
dispositional,1
situation,1
episode,1
