collocate,count
substance,15
compound,1
health,4
risk,5
impact,2
type,1
victimization,5
childhood,10
sexual,22
physical,11
abuse,10
neglect,8
lifetime,2
measure,3
mental_health,2
adult,4
study,4
hypothesize,1
affective,1
temperament,1
life,1
event,1
moderator,1
effect,5
suggest,1
woman,2
experience,5
increase,2
posttraumatic,1
difference,2
frequency,2
child,15
occur,1
family,3
alcohol,8
opiate,1
young,1
look,1
old,1
psychosocial,3
variable,2
specifically,1
self,2
efficacy,1
influence,3
relationship,2
drug,8
severity,1
disorder,1
dsm,2
iv,2
vs.,1
dependence,2
finality,1
literature,2
vulnerability,1
perpetration,1
appear,1
involve,1
offender,1
early,1
developmental,1
realize,1
prevent,3
give,2
basic,1
information,1
significantly,1
age,3
onset,2
externalize,1
behavior,2
delinquency,1
c,1
document,1
case,1
elevated,1
bpd,1
adulthood,1
report,3
problem,4
violence,3
bully,1
parent,1
effectiveness,1
base,3
approach,1
prevention,3
program,2
widely,1
adopt,1
school,1
history,4
illicit,1
use,5
current,2
tobacco,1
attractiveness,1
examine,4
longitudinally,1
inpatient,5
control,2
length,4
stay,1
socioeconomic,1
meta,1
analysis,2
support,1
association,1
d2,1
receptor,1
gene,1
gender,1
characteristic,1
treatment,3
need,2
jail,1
inmate,1
potential,1
adverse,4
pattern,1
gambling,1
native,2
americans,1
preparedness,1
crisis,1
student,4
require,1
college,1
community,2
set,1
attitude,1
service,1
system,1
address,1
expect,1
uninformed,1
potentially,1
destructive,1
effort,1
verbal,1
intimidation,1
opponent,1
ingroup,1
member,1
oj,2
teacher,3
widespread,1
consequence,2
chain,1
know,2
antecedent,1
drinking,1
fiscal,1
management,1
reimbursement,1
examination,1
specificity,1
framework,1
e.g.,1
exposure,3
divorce,1
marital,1
conflict,1
relation,1
broad,1
whilst,1
evoke,2
speedy,2
external,2
action,2
emotional,4
attention,1
despite,1
official,1
guideline,1
item,1
knowledge,3
concept,2
children,2
questionnaire,1
c.k.a.q.,1
utilize,1
evaluation,1
elementary,1
treat,3
victim,2
central,1
america,1
cross,1
sectional,1
cohort,1
dominate,1
identify,1
key,1
feature,1
interaction,1
randomization,1
grt,1
depression,1
number,1
survey,1
categorize,1
441,1
chronic,1
cocaine,2
group,1
trial,1
approve,1
national,1
institute,1
nida,1
assess,1
pergolide,1
mesylate,1
relapse,1
craving,1
crack,1
antisocial,1
trait,1
social,1
reaction,1
incident,1
intimate,1
partner,1
ipa,1
law,1
enforcement,1
alienation,1
provide,2
free,1
opportunity,1
lens,1
analyze,1
clergy,1
expose,1
and/or,2
strong,2
context,3
cumulative,2
societal,1
concern,1
include,1
poverty,1
typically,1
direct,1
main,1
maltreatment,2
form,2
model,1
adolescent,2
high,1
related,1
comparison,1
empirically,2
multidimensional,1
therapy,1
mdft,1
cognitivebehavioral,1
unit,1
diagnosis,1
state,1
welfare,1
bureaucracy,1
reoccurrence,1
institution,1
raise,1
public,1
awareness,1
idea,1
brand,1
inquiry,1
column,1
desipramine,1
19,1
patient,1
56,1
indicate,1
particular,1
strongly,1
associate,1
development,1
subsequent,1
nssi,1
comorbid,1
migraine,1
parental,1
addiction,1
csa,1
correlate,1
