collocate,count
datum,2
collect,1
drug,6
treatment,7
outcomes,1
study,5
adolescent,3
child,24
common,1
level,2
physical,11
psychological,1
relationship,1
soldier,1
installation,1
explore,1
perception,1
substance,10
mental_health,1
issue,1
influence,4
attitude,1
suggest,1
presence,1
traumatic,4
reenactment,1
childhood,6
neglect,8
young,3
age,1
onset,1
sexual,22
coercion,1
maintain,1
secrecy,1
predict,2
high,3
distress,1
follow,1
depression,4
hopelessness,1
indicate,4
increase,1
risk,5
self,3
regulatory,1
ability,2
important,1
prevention,5
behavioral,1
health,2
factor,2
alcohol,3
medication,2
efficacy,2
impacting,1
concur,1
finding,1
previous,1
investigation,1
infant,2
different,3
primate,3
specie,2
phenomenon,3
emphasize,2
genealogical,2
recovered,1
continuous,1
memory,2
control,3
subject,2
report,3
history,7
abuse,12
participate,1
experiment,1
examine,1
forgot,1
strategy,2
case,3
program,2
strong,1
research,2
focus,3
domestic,1
violence,2
discuss,1
questionnaire,2
send,1
president,1
area,1
council,1
state,2
iowa,2
personnel,2
work,2
sexually,1
impact,1
largely,1
maltreat,1
structural,1
equation,1
modeling,1
index,2
select,2
potential,3
discipline,1
use,1
dysfunctional,1
61,1
complete,1
assess,1
recollection,1
adult,5
current,1
dissociation,1
somatization,1
result,1
associate,6
victimization,5
cocaine,3
woman,4
partner,3
perpetration,1
1,1
see,1
picture,1
problematic,1
situation,1
provide,1
effect,3
response,1
inventory,1
capi,1
scale,1
measure,1
82,1
mother,3
refer,1
local,1
protective,1
disorder,2
symptom,4
true,1
parental,1
feel,1
year,1
future,1
investigate,1
theory,1
degree,1
gendere,1
nonoffending,1
bear,1
route,1
administration,1
lifestyle,1
selection,1
bias,1
custodial,1
matter,1
alleged,1
hint,1
slow,1
judgment,1
court,1
exacerbate,1
south,1
african,1
township,1
chronic,1
rampant,1
extreme,4
exist,1
poverty,1
false,1
account,2
horrify,2
network,1
prove,1
significant,3
predictor,1
severe,14
family,2
grave,1
accident,1
victim,1
scrutinize,1
402,1
participant,1
individual,1
take,1
blame,1
internalize,1
grasp,1
harrowing,1
nature,1
profoundly,1
change,1
belief,1
attribution,1
practitioner,1
stigma,1
resistance,1
counseling,1
shocking,1
incest,1
ambivalence,1
fear,1
anticipation,1
postneonatal,1
death,1
cerebral,1
palsy,1
sids,1
learning,1
mental,1
professional,1
define,1
inhalant,1
devastating,1
consequence,1
urgent,1
law,1
dispute,1
allege,2
interaction,1
depressive,3
ogm,4
pronounce,1
youth,1
markedly,1
elevate,1
low,3
relative,1
late,1
particular,1
alcoholic,1
coas,1
time,2
victimize,2
know,2
likely,2
recall,3
note,1
periosteal,1
elevation,1
suspect,1
substantial,1
experience,1
unusual,1
circumstance,1
wear,1
abduction,1
and/or,1
promotion,1
alternative,1
thinking,1
mentoring,1
life,1
hypothesized,1
model,2
include,2
frequent,1
oppressive,1
locus,1
fit,1
psychiatric,1
morbidity,1
intense,1
c,1
l,1
psychiatrist,1
rate,1
evaluate,1
comprehensive,1
logistic,1
regression,1
ban,1
publication,1
conviction,1
streamline,1
legal,1
process,1
consistent,1
category,1
csa,2
cpa,2
3,699,1
delay,1
israeli,1
present,1
outpatient,1
increasingly,1
direct,1
obtain,1
potent,1
develop,1
severely,1
poor,1
