collocate,count
framework,1
understand,1
perpetration,1
child,8
sexual,11
legal,1
mandate,1
relate,2
spousal,1
bias,1
stigma,1
associate,1
male,1
persistence,1
severity,2
psychological,4
disorder,3
drug,7
delinquency,1
addition,1
administer,1
potential,1
inventory,2
capi,2
screen,2
instrument,3
see,1
pathological,1
gambler,1
alcohol,6
57.4,1
nicotine,1
dependence,1
49.5,1
present,1
study,2
explore,1
relationship,4
characteristic,3
time,1
seek,1
treatment,6
adult,4
molest,1
meta,1
analysis,1
support,2
association,2
substance,10
d2,1
receptor,1
gene,1
health,3
care,3
visit,1
report,2
p,1
=,1
0.042,1
death,1
sibling,1
social,2
consequence,2
prescription,1
role,3
minor,1
stress,2
craving,1
discuss,1
refinement,1
gender,1
specific,2
model,2
family,2
focus,1
approach,1
place,1
protective,1
action,1
peer,1
harassment,1
psha,1
evaluate,1
cap,1
incorporate,1
medical,1
information,1
estimate,1
concordance,1
bayes,1
theorem,1
case,1
data,2
component,1
national,2
neglect,5
system,1
ncands,1
dcdc,1
african,1
americans,1
enter,1
residential,1
maternal,1
history,4
childhood,9
consistently,1
link,2
increase,1
risk,3
poor,2
wife,1
batterer,1
involve,1
outright,1
merely,2
witness,2
parental,2
sible,2
abuse,4
appear,1
directly,1
later,1
status,2
cause,1
diverse,1
obstacle,1
escape,1
e.g.,1
belief,1
sanctity,1
marriage,1
vs.,1
find,1
endemic,1
cd,1
subculture,1
have,1
result,1
repeat,1
interpersonal,2
trauma,2
epilepsy,1
memory,1
assessment,3
rehabilitation,1
psychiatric,2
sophisticated,1
measure,1
explicate,1
relation,1
anxiety,1
drinking,1
research,1
survivor,1
csa,1
generation,1
hypothesis,1
emotional,1
factor,1
predict,1
independent,1
shocking,1
betrayal,1
severe,19
dissociation,1
hallucination,1
consider,1
concept,1
theoretical,1
psychotherapist,1
way,1
characterize,1
extremely,1
destructive,1
break,1
cycle,1
exploitation,1
intense,3
adolescent,1
experience,5
clarify,1
pathophysiology,1
cocaine,1
magnesium,1
level,1
investigate,1
clinical,1
sample,1
face,1
significantly,1
particular,1
extreme,4
problem,2
brutal,1
domestic,2
violence,2
offender,2
provide,2
manifest,1
negative,1
depression,2
use,2
test,1
institute,1
alcoholism,1
project,1
match,1
monograph,1
series,1
khantzian,1
1985,1
propose,1
assert,1
dependent,1
individual,2
select,1
predictor,1
good,1
outcome,3
interview,1
extension,2
ceca,1
describe,1
companion,1
article,1
maltreatment,1
type,2
physical,2
exposure,1
clearly,1
discriminate,1
high,1
score,1
control,1
common,1
general,1
hospital,1
inpatient,1
patient,1
lack,1
cohesiveness,1
moderate,1
current,1
symptom,2
significance,1
prevention,1
marginal,1
effect,1
play,2
professional,1
devastating,1
persist,1
adulthood,1
term,1
traumatic,1
major,1
oxtr,1
adverse,2
show,2
confer,1
great,1
participant,1
horrify,1
instance,1
dimension,1
chronicity,1
significant,1
and/or,1
evidence,1
concern,1
aspect,1
impact,1
identify,1
comorbidity,1
coexistence,1
mental_health,1
diagnosis,1
rate,2
104,1
client,1
setting,1
