collocate,count
diversion,1
risk,3
index,2
edr,1
social,5
sensory,1
processing,1
sensitivity,2
dissociation,1
sexual,1
evaluate,2
gambling,1
behavior,2
depressive,5
symptom,6
plasma,1
level,6
stress,4
hormone,1
cognitive,2
behavioral,3
therapy,1
cbt,1
disorder,9
sad,1
i.e.,1
prognostic,1
variable,1
include,2
tinnitus,1
reaction,2
questionnaire,1
trq,1
asi,1
assess,1
attitude,1
aggression,1
cope,1
test,1
depression,21
spatial,1
perform,1
3,1
sample,4
experience,3
significant,4
respectively,1
peer,2
rejection,2
directly,1
relate,6
girl,1
bi,1
directionally,1
startle,1
reflex,1
selfreporte,1
increase,2
anticipation,1
type,2
threat,1
relative,1
identification,1
conflict,1
area,1
appear,4
reduce,1
facilitate,1
decision,1
making,1
exhaustion,1
job,3
dimension,1
psychological,5
represent,1
general,1
aspect,1
consider,1
indicator,1
worry,1
sleep,1
belief,1
process,1
play,2
role,2
development,2
negative,1
affect,1
http://www.clinicaltrials.gov,2
nct00267605,1
strongest,1
family,2
pediatric,1
nct00267566,1
examine,2
predictor,1
correlate,1
heightened,2
community,2
young,1
child,4
relationship,1
find,2
performance,2
mobile,1
assessment,1
yoga,1
treatment,1
trauma,1
effect,1
ptsd,1
b,1
clinical,1
service,1
concurrent,2
longitudinal,1
association,1
maternal,2
factor,2
influence,1
major,2
mdd,1
alcohol,2
use,1
hypothesize,1
patient,5
acquire,1
disease,1
material,1
self,3
report,3
differ,1
drug,1
condition,1
study,2
run,1
great,1
develop,1
57.4,1
female,1
suffer,1
primarily,1
male,2
doctor,1
show,1
significantly,1
high,7
score,6
norm,1
296,1
306,1
comorbid,2
reassess,1
n,1
=,1
47,1
low,8
severe,8
anxiety,8
average,1
6.0,1
sd,1
4.2,1
8.7,1
postsurgical,1
group,1
overwhelming,7
dramatically,1
associate,5
alarming,1
number,1
complication,1
exacerbate,2
inhibition,1
deficit,1
complete,1
standardized,1
measure,2
heighten,1
global,1
mental_health,1
gmh,1
intense,8
indicate,1
drastically,1
intensely,1
elevated,1
severely,1
inhibit,2
subsequent,1
datum,1
mhq,3
sds,1
sas,1
neuroticism,1
somatization,1
music,1
mpa,1
distressing,2
musician,1
individual,2
state,4
perceive,2
crowding,1
subject,1
2,2
hv,1
extreme,4
infer,1
immediate,1
danger,1
basis,1
ex,1
consequentia,1
reasoning,1
critical,3
maintenance,1
distress,3
chronic,1
insomnia,1
deep,1
intake,1
hostility,1
parental,1
demand,1
urgent,1
attention,1
harrowing,1
course,2
utility,1
screen,1
instrument,1
distressed,1
difference,1
scale,3
think,1
feel,1
ipat,2
reveal,2
mother,2
attend,1
preoperative,1
preparation,1
outcome,1
german,1
adolescent,2
vulnerability,2
esteem,1
contingency,1
unique,1
satisfaction,1
involvement,1
consistent,1
conceptualization,1
articulate,1
thought,1
highly,1
anxious,1
trait,3
spielberger,2
inventory,1
strongly,1
related,1
dependent,1
difficulty,1
mark,1
neonate,1
nr3c1,1
