collocate,count
language,1
disorder,3
significant,3
long,4
term,3
consequence,1
early,1
adulthood,1
social,6
cognitive,1
skill,1
adolescent,2
present,2
service,12
risk,2
childhood,1
motor,1
coordination,1
problem,7
measure,3
strength,1
youth,3
refer,2
community,6
fatness,1
fat,1
people,2
implication,1
physical,6
correlate,2
offend,1
behaviour,1
young,2
particularly,2
setting,2
protective,1
role,1
support,5
caregiver,1
multiple,2
perceive,1
psychological,2
behavioural,1
mechanism,1
possibly,1
explain,1
relationship,2
health,6
gender,1
difference,1
provision,1
necessitate,1
collaboration,1
public,1
base,1
provider,1
private,1
care,4
order,1
helpful,1
possible,1
professional,5
enter,2
creative,2
partnership,1
c,1
complete,2
scale,4
mental,2
mental_health,3
ideology,1
cmhi,1
rating,1
importance,3
personal,1
interest,1
range,3
activity,1
commonly,1
find,1
link,2
reflect,1
self,1
report,2
bias,1
co,2
occurring,2
substance,1
use,4
cods,1
common,1
study,1
evaluate,1
liability,1
influence,2
clinician,1
assessment,1
suicide,1
concern,2
encourage,1
member,1
seek,2
article,1
propose,2
maintain,1
understanding,1
gay,1
man,2
heterosexual,1
woman,2
prevalence,1
sexual,1
revictimization,1
finding,1
suggest,1
interplay,1
residential,1
treatment,3
highlight,1
process,1
serve,1
tool,1
meet,1
individual,1
need,4
postmaterialism,1
insignificantly,1
relate,1
experience,1
parental,1
monitoring,1
bad,1
functioning,4
compare,1
child,10
percentage,1
poor,1
status,1
significantly,2
high,2
patient,2
anemia,1
give,1
heightened,1
focus,3
profession,1
complementary,1
alternative,1
practice,3
access,2
difficult,1
newly,1
arrive,1
help,1
intervention,1
boost,1
maternal,1
post,1
disaster,1
school,1
substantial,1
benefit,1
parent,2
attitude,1
crucial,1
strongly,3
affect,2
age,1
sex,1
collaborative,1
comprehensive,1
adult,4
development,2
intensive,2
family,1
centre,1
dramatically,2
reduce,1
suffer,1
deep,1
religiosity,1
profound,3
happiness,2
critical,8
fragile,1
kuwait,1
university,1
publicize,1
promote,1
enhance,2
local,1
religious,1
group,1
79.6,1
urgent,3
asd,1
consider,1
severe,5
challenging,1
condition,1
desperately,1
score,1
nonreferred,1
effectiveness,2
course,1
offer,1
inpatient,1
staff,1
vast,2
old,2
team,2
nhs,2
greater,2
glasgow,2
division,1
logistic,1
regression,1
analysis,1
demonstrate,1
disturb,1
factor,1
overwhelmingly,1
associate,1
frequent,1
symptom,3
intensely,1
strengths,1
difficulties,1
essential,2
mediator,1
instead,1
moderator,1
scrutinize,1
outcome,1
heighten,1
depth,1
potent,1
update,1
work,1
field,1
satisfaction,3
decade,2
thoroughly,1
describe,2
relative,1
indispensable,1
urgently,1
provide,1
detailed,1
guideline,1
future,1
instrument,1
unclear,1
change,1
deeply,2
impactful,2
immense,1
intense,5
life,1
vital,1
current,1
continuity,1
intimate,1
sra,1
training,1
seminar,1
aggressively,1
1987,1
1990,1
constitute,1
controversial,1
program,1
offender,1
delinquent,1
act,1
vulnerable,1
population,1
therapy,1
canada,1
examine,1
salience,1
universally,1
determinant,1
contentious,2
distinction,2
mental_illness,1
subject,2
debate,1
especially,2
shift,1
reduction,3
aggressive,2
improvement,2
positive,1
psychosocial,1
adversity,1
endure,1
outstanding,1
accompany,1
independent,1
