collocate,count
constitute,1
31,1
program,1
fund,1
center,1
health,4
services,2
build,2
system,3
care,7
child,4
challenge,2
family,5
finding,1
suggest,4
treatment,3
setting,3
shape,1
hiv,1
epidemic,1
analysis,1
show,2
condition,1
gender,2
effect,2
experiential,1
avoidance,1
1,1
month,2
follow,1
counselor,2
n,2
=,3
85,1
license,1
therapist,1
49,1
explore,2
index,1
differ,1
girl,1
report,4
great,2
conduct,1
examine,2
percentage,1
distribution,1
group,1
disorder,2
i.e.,3
suicidality,2
dsm,3
iv,2
endorsement,1
past,1
12,1
lifetime,1
theory,1
produce,1
positive,2
attitudinal,1
change,1
new,2
policy,2
practice,2
strategy,1
improve,4
people,1
disability,2
include,3
intervention,5
promote,1
hand,1
serve,1
buffer,1
covert,1
discrimination,1
preventive,2
previously,1
find,1
satisfaction,1
self,2
relationship,5
b,1
c,1
physical,4
woman,2
sex,1
support,3
cohesion,1
important,1
adolescent,3
structure,1
especially,1
extraversion,1
neuroticism,1
useful,1
predict,1
outcome,2
lte,1
old,1
adult,2
protestants,1
intrinsic,1
religiousness,1
significantly,1
associate,2
variable,1
gbmi,1
promise,1
functioning,1
research,1
need,5
determine,1
study,3
zhongyong,1
thinking,1
measure,2
service,8
e.g.,1
depression,1
posttraumatic,1
va,1
level,3
consistent,1
relatively,1
low,1
function,1
score,1
sample,1
sf-12,1
use,5
mother,1
specialty,1
link,2
home,1
placement,1
problem,4
youth,1
document,1
restrict,2
network,2
type,2
bad,1
americans,2
structurally,1
assessment,3
evaluate,1
complex,2
future,1
obesity,1
practical,1
device,1
gather,1
comprehensive,4
information,1
patient,2
poor,1
maternal,1
adverse,1
parenting,1
know,1
risk,2
understand,1
high,2
burden,1
help,1
assist,2
brief,1
college,1
clinic,1
beta=0.35,1
p<0.05,2
persistently,1
take,1
essential,3
medication,1
beta=0.39,1
have,1
dedicated,1
critical,5
facilitator,1
advanced,1
literacy,1
highly,1
favorable,1
view,1
community,3
stigma,1
intense,5
affective,1
cognitive,2
esteem,1
depressive,1
symptom,1
qualitative,1
description,1
status,1
classify,1
drastically,3
severely,1
damage,1
cyberbullye,1
victimisation,1
severe,3
difficulty,1
focus,1
alarming,1
presence,1
define,1
critically,3
base,1
screening,1
author,1
vehemently,1
component,2
reserve,1
cr,1
profoundly,3
powerful,2
combination,1
factor,2
vs.,1
social,2
undermining,1
conflict,2
detailed,1
longitudinal,1
datum,1
1,087,1
recently,1
urgent,4
integrate,1
press,2
special,1
asthma,3
alarmingly,1
short-,1
long,1
functional,1
compare,2
mental_disorder,1
mental_health,1
maker,1
decide,1
mandate,1
rigorous,1
urgently,1
seek,2
pad,1
exceptionally,1
skilled,1
occupational,1
therapy,1
concern,1
vital,1
role,1
supportive,1
intimate,1
facilitate,1
utilization,1
soldier,1
struggle,1
reliant,1
user,1
municipal,1
rio,1
de,1
janeiro,1
district,1
contribute,1
person,1
recovery,1
devastate,1
trauma,2
lack,2
exacerbate,2
ongoing,2
lead,1
tragic,1
suicide,1
relate,2
frequent,1
meet,1
dis,1
ability,1
psychiatrist,1
expertly,1
coordinate,1
primary,2
investigate,1
vulnerable,1
young,1
gap,1
strained,1
desperate,1
professional,1
psychological,1
evaluation,1
secondary,1
tertiary,1
activity,1
less,1
importance,1
public,1
analyze,1
prevention,1
student,3
recommendation,1
subcommittee,1
creation,1
dean,1
alternative,1
conception,1
offer,1
believe,1
derive,1
estimate,1
mexican,1
extreme,1
degree,1
planning,1
tp,1
task,1
expert,1
psychologist,1
worker,1
clinical,1
