collocate,count
childhood,5
ct,1
postulate,1
risk,2
factor,4
develop,2
assault,1
associate,5
participant,1
report,8
fragmented,1
memory,2
developmental,1
term,1
describe,1
impact,3
adverse,1
create,1
variable,1
value,2
range,2
reported,2
single,3
trauma,19
multiple,7
non,4
sexual,6
co,2
occur,2
abuse,3
difference,1
course,1
inpatient,1
treatment,5
adolescent,3
history,9
emotional,5
complex,3
staff,1
orthopedic,1
unit,1
level,2
1,4
center,1
south,2
adelaide,1
australia,1
system,1
facilitate,1
recovery,2
significant,5
psychological,5
ptsd,12
author,2
encourage,2
respond,2
victim,3
holistic,1
model,4
design,1
174,1
seek,2
military,2
survivor,10
evaluate,2
posttraumatic,5
stress,15
disorder,12
va,1
medical,1
consistent,1
prior,1
literature,1
officer,1
discuss,1
experience,8
distress,3
traumatic,2
high,4
self,7
particularly,1
neglect,1
therapy,1
help,1
client,1
cope,2
effect,3
draw,1
express,1
feeling,1
attack,1
clarify,1
elaborate,1
idea,1
colonization,1
intergenerational,2
intense,10
shame,1
anxiety,1
transferencecountertransference,1
discrimination,1
contribute,4
additional,2
10,1
variance,2
relate,3
symptom,10
black,1
student,2
racial,1
climate,1
7,1
asian,1
ninety,1
form,2
group,6
complete,4
growth,2
inventory,3
events,1
scale,1
death,1
instinct,1
manifestation,1
discern,1
24,1
h,1
later,1
expose,2
context,1
degree,2
consequence,1
vary,1
time,2
investigation,1
concurrent,1
validity,1
undertake,1
patient,1
control,2
test,1
post,1
amnesia,1
pta,2
shortly,1
emerge,1
class,1
comprise,1
woman,2
event,1
tes,2
man,2
intermediate,1
publisher,1
online,1
edition,1
journal,1
dissociation,2
follow,2
resource,1
table,1
adversity,1
examine,4
index,1
mean,1
age,3
14.91,1
observe,1
maternal,3
subscale,1
previously,1
regression,1
analyse,1
determine,1
extent,1
type,2
predictive,1
elevated,1
symptomatology,1
association,5
51,1
adult,1
child,6
holocaust,1
exposure,1
increase,1
mdd,1
=,3
1.227.17,1
combine,1
fh,1
great,1
expect,3
additive,1
systematically,1
functional,2
somatic,1
n,1
47,1
diagnose,1
differ,2
measure,7
posit,1
dynamic,1
sexualization,1
agonize,1
betrayal,1
devastating,3
stigmatization,2
overwhelming,3
powerlessness,1
cause,1
severe,19
profoundly,1
distort,1
concept,1
saq,1
maercker,1
mueller,1
perception,1
social,1
acknowledgment,1
show,1
strongly,2
civilian,2
handed,1
head,1
neurological,1
familial,1
sinistrality,1
trial,1
internet,1
drive,1
grief,1
people,2
manifest,2
extremely,1
heightened,1
perceptual,1
processing,1
bias,1
stimulus,1
relentless,3
involuntary,2
triggering,1
intrusive,1
eighty,1
assess,4
experiential,1
avoidance,1
extreme,3
maltreatment,1
manual,1
mental,1
disorders,1
diagnosis,2
fail,1
account,1
emotionally,1
disturb,1
regardless,1
debilitate,2
digestive,1
disease,1
profound,1
link,1
prenatal,1
subsequent,1
disturbance,1
family,1
suffer,1
entry,1
routine,1
stay,1
safe,1
number,1
severely,3
substance,2
finding,1
suggest,1
parental,2
response,2
interact,1
acute,1
physiological,1
detrimental,1
behavior,2
dyad,1
share,1
powerful,1
environmental,1
mechanism,1
influence,1
early,1
especially,2
distressing,1
separation,1
enforcement,1
subject,1
matter,1
human,1
life,1
suicidal,1
thought,1
irrespective,1
severity,1
war,1
lead,1
vital,1
exhaustion,1
year,2
disaster,1
general,1
efficacy,1
style,1
poverty,1
dramatically,1
shape,1
youth,1
mental_health,1
significantly,2
low,1
score,1
available,1
datum,1
accurately,1
screen,1
mentally,1
alarmingly,1
rate,1
unrecognized,1
intensely,1
depressed,1
mood,1
moderate,1
specificity,1
dependent,1
ineffective,1
apply,1
immediately,1
