collocate,count
hopelessness,1
important,1
understand,2
phenomenology,1
double,1
old,1
adult,1
inform,1
diagnostic,1
psychotherapeutic,1
scale,12
show,1
positive,1
correlation,1
beck,4
inventory,4
trait,1
anxiety,13
negative,1
mmpi-2,1
measure,4
somatic,1
complaint,2
postraumatic,1
stress,5
disorder,2
ptsd,1
interaction,1
coaching,1
therapeutic,2
intervention,1
mother,1
infant,1
rate,1
report,2
co,3
morbidity,2
major,4
examine,2
population,1
norm,2
vigor,1
tension,1
anger,1
fatigue,1
confusion,1
say,1
indicate,2
give,1
centralized,1
offsite,1
care,1
team,1
deliver,1
effective,1
cost,1
suggestion,1
good,1
evolutionary,1
reason,1
make,1
sense,1
helpful,1
note,1
therapy,1
affective,1
temperament,1
type,2
male,1
seriously,1
traumatic,2
early,1
life,3
event,2
ltp,1
prevent,1
induction,1
long,3
term,3
ltd,1
impair,1
spatial,1
result,2
occurring,1
clinical,2
associate,4
trauma,1
racial,1
ethnic,1
group,3
york,1
raven,1
press,1
cognitive,1
theory,2
sample,1
child,2
age,1
6,1
14,1
american,1
white,1
complete,1
datum,1
symptom,5
active,1
month,1
prior,2
interview,2
covariate,2
think,1
relate,2
frequency,1
46,1
27,1
8,1
finding,1
implication,1
subclinical,1
pregnancy,1
problem,3
function,1
equal,2
severity,5
breadth,1
episode,1
man,1
incident,1
mortality,1
control,1
variable,2
psychological,2
people,2
mental_illness,1
meet,1
criterion,1
medication,1
refractory,1
residual,1
paykel,1
e.s.,1
scott,1
j.,1
teasdale,1
disease,1
like,1
time,1
prevalence,1
20,1
approximately,1
18.4,1
million,1
europe,1
suffer,1
assess,5
hamilton,5
depression,4
rating,6
hdrs,1
health,1
sensitivity,1
romantic,1
relationship,2
adjustment,1
posttreatment,1
reduction,2
=,2
2.028,1
p,1
psychopathology,3
poor,1
functioning,1
high,2
low,1
self,1
esteem,1
great,1
vary,1
greatly,1
adolescent,3
accord,1
gender,3
ed,1
emotional,1
development,1
program,1
preschool,1
object,1
severe,22
overwhelming,2
vitro,1
fertilisation,1
ivf,1
treatment,3
determine,1
specifically,1
alcohol,1
dependence,1
intense,8
dsm,1
iii,1
r,1
compare,1
10,1
age-,1
sex,1
match,2
consistent,1
interpretation,1
similar,1
distressing,1
represent,1
prodromal,1
organization,1
include,1
chronic,1
physical,1
illness,1
critical,1
concern,1
thoroughly,1
hamd,1
comprehensive,1
quick,1
depressive,2
effect,4
tdcs,1
item,3
factor,1
assist,1
gps,1
subtype,1
crucial,1
assistance,1
decision,1
making,1
toronto,1
alexithymia,1
extreme,3
21,2
essay,1
question,1
adequacy,1
challenge,1
reliance,1
rigid,1
homeostatic,1
model,2
propose,1
moderate,1
participant,3
divide,2
133,2
severely,1
depressed,1
mood,1
cbt,1
substantial,1
hads,1
initially,1
provide,1
buffering,1
initial,1
diagnosis,1
complicated,1
heighten,1
risk,1
youth,1
pronounce,1
hostility,1
strongly,1
intercorrelate,1
dimension,1
internalize,1
issue,1
externalize,1
conduct,2
validity,1
specialized,1
subscale,1
endogenomorphic,1
derive,2
questionnaire,1
rosenberg,1
selfesteem,1
scales,1
germane,1
process,1
strong,1
working,1
alliance,1
engagement,1
inconsistent,1
social,1
support,1
parental,1
parent,2
290,1
predominantly,1
rural,1
family,1
find,1
depend,1
test,1
dst,1
nonsuppressor,1
state,1
follow,1
difference,1
identify,1
mean,1
urinary,1
fall,1
year,2
patient,3
recover,2
lose,1
circannual,1
pattern,1
cortisol,1
excretion,1
reflect,1
ufc,1
level,1
nonaggressive,1
frequently,1
relative,1
use,1
trial,1
psoc,1
carer,1
final,1
