collocate,count
result,2
discuss,3
regard,1
relevant,2
theory,1
compete,1
model,1
replace,1
mental,2
pain,3
mediator,1
find,5
major,3
vulnerability,2
panic,2
disorder,3
avoidant,2
cope,1
strategy,1
anxiety,9
significant,3
negative,2
correlation,1
remission,1
maintain,1
general,1
suppression,1
limbic,1
responsiveness,1
affect,1
order,1
distinguish,1
obesity,2
severe,20
family,1
history,1
bipolar,1
alcoholism,1
drug,1
abuse,1
cost,1
utility,1
ratio,1
compare,1
favorably,1
intervention,1
enjoyment,1
sample,1
woman,1
seasonal,1
nonseasonal,2
control,1
information,1
suicidal,1
ideation,1
behavior,2
friendship,1
problem,1
deviant,1
friend,1
collect,1
active,1
testosterone,1
symptom,7
mood,3
measure,1
r,1
=,2
0.60,1
p,1
<,1
aspect,1
difference,1
reflect,1
continuum,1
severity,4
sensitivity,1
show,3
unique,1
specific,2
relation,5
group,2
differ,1
level,4
posttraumatic,1
stress,1
indirect,1
na,1
social,1
cognitive,1
examine,1
structural,1
equation,1
non,1
participant,2
change,3
quality,1
life,2
slightly,1
improve,1
impact,1
pubertal,1
timing,1
girl,1
incidence,1
depressive,1
hemoglobin,1
person,2
high,1
.001,1
diabete,1
independently,1
associate,3
blt,1
expand,1
involve,1
type,1
comorbid,1
appear,1
protective,1
research,3
direct,1
276,1
stroke,1
case,1
diagnose,1
dsm,1
iv,2
2,1
week,1
possible,1
mechanism,1
rsa,1
pattern,2
increase,2
risk,1
genetic,1
contributor,1
activity,2
agitation,1
resistiveness,1
care,1
comorbiditie,1
moderate,1
severely,1
cognitively,1
impair,1
nursing,1
self,2
esteem,1
score,1
hamilton,1
rating,1
scale,3
montgomery,2
depression,4
criterion,3
intense,8
deeply,4
incorporate,1
profound,4
correlate,1
interpersonal,1
dependency,1
refugee,1
consequent,1
comorbidity,2
ptsd,2
long,1
last,1
psychosocial,1
dysfunction,1
beck,1
inventory,1
drastically,1
fall,1
alarming,1
16,1
overwhelming,4
destabilizing,1
personality,1
trait,1
assessment,1
area,1
agreement,1
occur,1
interest,1
clinical,2
apply,1
topic,1
intuition,1
screen,1
time,1
hiv,1
diagnosis,1
critical,1
acceptance,1
treatment,4
adolescent,1
cluster,1
report,3
intensely,1
distressing,1
intrusion,1
subscale,1
attentional,1
process,1
fundamental,1
mania,1
conceptualization,1
respect,1
catastrophizing,1
significantly,3
mediate,1
link,1
extreme,1
abdominal,1
brief,1
behavioural,1
activation,1
engage,1
concurrently,1
suggest,1
uniquely,1
momentary,1
therapy,2
cbt,1
randomize,1
effectiveness,1
trial,1
southam,1
gerow,1
tension,1
anger,1
confusion,1
man,1
people,1
dissatisfaction,1
teenage,1
onset,2
likely,1
meet,1
strict,1
pd,1
adult,1
dramatic,1
improvement,1
knowledge,1
modification,2
dysfunctional,2
belief,2
aggressive,1
patient,1
resistant,1
receive,1
8,1
session,1
metacognitive,1
indicative,1
atypical,1
lead,2
exaggerated,2
clinically,1
nondepresse,1
study,1
investigate,1
attitude,1
ccbt,1
122,1
university,1
student,1
