collocate,count
depressed,2
parent,1
mediator,1
effect,2
parental,2
diagnostic,2
accuracy,1
low,1
scale,11
cohen,1
kappa,1
=,1
0.20,1
associate,7
melancholia,1
age,4
onset,2
severity,3
patient,9
score,5
probable,1
case,1
anxiety,17
provide,1
mbi,1
show,2
decrease,1
symptom,5
stress,1
increase,2
perceive,2
social,1
support,1
disturbance,3
pittsburgh,1
sleep,3
quality,1
inventory,5
hospital,3
depression,8
body,2
awareness,2
receptor,1
dependent,1
form,1
long,1
term,1
ltd,1
negative,2
exposure,1
violence,1
trajectory,1
young,1
adulthood,1
suggestion,1
relationship,2
represent,1
neurodevelopmental,1
marker,1
study,3
examine,1
neural,2
correlate,3
emotion,2
elevate,1
center,2
epidemiological,2
studies,3
woman,2
meet,2
criterion,3
subjectively,1
report,2
residual,1
evidence,1
early,2
eclectic,1
intervention,1
episode,1
effective,1
conventional,1
treatment,3
work,1
hopelessness,1
impulsivity,1
contribute,1
development,2
suicidal,1
ideation,1
ct,1
scan,1
23,1
endogenous,1
icd,2
9,3
296.1,2
28,2
neurotic,1
300.4,1
compare,1
56,1
close,1
friend,1
suffer,1
lower,2
mood,1
measure,5
rate,3
screen,1
adolescent,1
postpartum,2
perimenopausal,2
elevated,2
assessment,2
aggressive,2
practice,2
hypothetical,2
life,1
stage,1
affect,3
i.e.,1
similarly,1
balanced,1
positive,1
diabetes,1
high,4
middleage,1
adult,1
adversely,1
esteem,1
mastery,1
compromise,1
validity,1
context,1
coronary,1
co,1
morbid,1
and/or,1
alpha,1
methyltryptamine,1
dangerous,1
individual,2
prone,1
desirability,1
bias,1
underestimate,1
extent,1
stigma,1
locate,1
efficacious,1
control,1
condition,2
prevent,1
key,1
outcome,1
igd,1
time,1
spend,1
gaming,1
eating,1
behavior,1
questionnaire,2
debq,1
beck,2
bdi,2
survey,1
assess,2
sociodemographic,1
anger,1
positively,1
medical,1
psychological,1
relate,5
intense,8
excruciating,1
pain,2
lifestyle,1
factor,1
appear,3
longitudinal,1
datum,1
bereavement,3
differ,1
significantly,4
non,2
severe,18
major,2
premature,1
risky,1
alter,1
current,1
cause,1
consultation,1
satisfaction,2
miss,1
profound,3
hmrd,1
ii,2
ids,1
sr,1
montgomery,1
sberg,1
rating,2
madrs,1
comprehensive,2
address,1
overlap,1
smoking,1
overwhelming,3
influence,1
child,1
self,1
general,1
health,1
sexual,2
dysfunction,1
intermittent,1
cyclothymia,1
group,1
characterize,1
extremely,1
late,1
respect,1
presence,3
epsilon4,1
allele,1
considerably,1
boy,2
girl,2
prevalence,2
dramatically,1
fall,1
relation,1
childhood,1
maltreatment,1
incarcerated,1
youth,1
maternal,1
prenatal,1
postnatal,1
period,1
relevant,1
difference,2
ward,1
immense,1
ibq,1
adjust,1
significant,2
subsensitivity,1
severely,1
profoundly,1
exhibit,1
demonstrate,1
denial,1
strong,2
association,2
crippling,1
focus,1
venting,1
account,2
proportion,1
variance,2
level,2
satiety,1
ratio,1
hunger,1
auditory,1
sensitivity,1
possibly,1
attributable,1
attentional,1
alexithymia,1
tas-20,1
hads,1
education,1
determine,1
ptsd,1
discuss,1
clinical,1
interview,1
hamilton,1
meticulously,1
administer,1
stringent,1
research,1
rigorous,1
cognitive,2
investigation,1
gain,1
understanding,1
phobia,1
suggest,1
interpretation,1
functional,1
impairment,1
