collocate,count
100,1
participant,3
major,4
receive,1
weekly,1
cognitive,1
behavioral,1
therapy,1
trial,2
effect,3
guide,1
self,2
help,1
anxiety,8
compare,5
directly,2
face,4
psychotherapy,2
disorder,2
questionnaire,1
acq,1
hamilton,1
rating,1
scale,1
unassociate,1
tooth,1
grind,1
induce,1
similar,3
h,1
wave,1
conclude,1
unilateral,1
spread,1
paradigm,1
degree,1
transfer,1
obtain,1
dissociable,1
strongly,1
co,1
morbid,1
12,2
month,2
clinician,1
identify,1
meet,1
mde,1
criterion,1
thirty,1
adult,3
patient,4
assess,2
baseline,1
masculinity,1
ideal,1
man,1
subjective,1
perspective,1
weakness,1
randomize,1
control,4
treatment,2
combine,1
case,1
report,5
paper,1
focus,2
subject,2
ds,1
exclude,1
support,5
take,1
interview,1
associate,3
risk,3
mental_health,1
mh,1
outcome,2
e.g.,1
symptom,4
distress,1
lung,2
cancer,1
lc,1
association,1
negative,1
stressful,1
event,1
conduct,3
disorderwere,1
modify,1
adolescent,3
impact,1
psychological,1
describe,2
mainly,1
frustration,1
sadness,1
coping,1
strong,1
predictor,1
internalise,1
difficulty,1
inverse,1
relationship,3
social,3
robust,1
wide,1
variety,2
conceptual,1
replication,1
follow,1
primary,3
care,3
subthreshold,1
investigate,1
usual,1
development,1
organize,1
service,1
long,1
term,2
course,1
factor,5
poor,1
stroke,1
problem,1
sepsis,1
impaired,1
functioning,1
maladjustment,1
work,1
measure,5
anxious,1
arousal,1
general,1
internalizing,1
significant,1
change,1
state,1
tension,1
anger,1
confusion,1
composite,1
mood,2
speed,1
accuracy,1
hostility,1
rate,2
population,1
require,1
high,2
reading,1
level,3
relative,1
common,2
psychiatric,2
diagnosis,1
current,2
12.8,1
generalize,1
10.8,1
evidence,1
base,2
review,1
old,2
setting,1
unmarried,2
nester,1
relatively,1
severe,1
child,1
cause,1
substantial,1
morbidity,1
emotional,2
sexual,1
abuse,1
posttraumatic,1
stress,1
experience,5
episode,1
adolescence,1
phase,1
lead,2
great,1
resilience,3
half,2
woman,1
transformative,1
shortly,1
miscarriage,1
partner,1
icd,1
constructive,2
relation,1
goal,1
comparison,1
response,1
reinforcement,1
weaken,2
positive,3
executive,1
swim,1
test,2
animal,1
model,1
holeboard,1
exploration,1
locomotor,1
activity,1
1,098,1
likelihood,1
find,1
way,1
complete,1
standardized,1
optimism,1
hopefulness,1
research,1
corticosteroid,1
receptor,1
hypothesis,2
innovative,1
concept,1
brain,1
group,1
growth,2
beck,1
inventory,1
nondepresse,1
variation,1
character,1
have,1
schizophrenia,1
trouble,1
condition,1
early,1
study,3
agitated,2
retarded,2
propose,2
substantive,2
issue,2
depression,2
future,1
elucidation,1
focused,1
large,1
meta,1
analysis,2
prevention,1
program,1
pathway,1
include,1
sequelae,1
ptsd,1
psychosocial,1
life,1
process,1
short,1
psychodynamic,1
ci,1
1.974,1
3.789,1
unique,1
rc,1
internet,1
addiction,1
respondent,1
marital,2
low,1
show,2
indicate,1
fatigue,1
hand,2
stability,1
uniquely,1
distinct,1
correlation,1
supportive,1
confirm,1
distinction,1
complexity,1
