collocate,count
sexual,10
associate,3
history,6
mood,2
anxiety,2
disorder,3
emotional,4
eat,1
psychopathology,1
depression,4
entitlement,1
insufficient,1
selfcontrol,1
mistrust,1
subjugation,1
negatively,1
abandonment,1
link,2
anger,1
high,2
rate,1
ctq,2
subscale,1
patient,2
r,1
psychiatric,2
control,1
participant,1
likewise,1
relationship,3
svt,1
failure,1
report,5
frequently,1
describe,1
demographic,1
characteristic,4
pnes,1
low,2
income,1
drug,6
alcohol,4
attempt,2
provide,2
construct,1
validity,1
child,12
potential,1
cap,1
inventory,4
176,2
ss,2
give,1
lie,1
scale,2
abbreviate,1
mmpi,1
ego,1
youth,2
participate,1
longitudinal,1
studies,1
neglect,5
longscan,1
consortium,1
272,1
datum,3
recent,1
year,1
dramatic,1
increase,5
synthetic,1
cathinone,1
3,4,1
methylenedioxypyrovalerone,1
mdpv,1
examine,2
desistance,2
pattern,2
distinct,1
breakup,2
reconcile,1
form,1
new,2
partnershipsthat,1
separate,1
association,5
versus,1
partnership,1
strong,2
predictor,2
physical,3
iv,1
nicotine,1
dependence,2
nd,1
criterion,2
role,2
hazardous,1
use,5
friend,1
well,1
recognize,1
symptom,1
substance,9
contact,1
mental_illness,1
age,2
race,1
ethnicity,1
past,2
criminal,1
affect,1
n=29,1
emotion,2
focus,2
therapy,1
trauma,1
eftt,1
identify,2
progression,1
inhalant,1
style,1
mediate,1
effect,4
csa,1
cope,2
psychological,3
distress,1
overview,1
exist,1
hiv,1
connection,1
research,3
illustrative,1
case,1
social,2
learning,1
model,2
submissive,1
forceful,1
collaborative,1
effort,1
puerto,1
rican,1
program,2
hispanic,1
component,1
guidance,1
28,1
cent,1
problematic,2
discharge,1
previously,1
study,1
treatment,4
unit,1
particular,2
problem,1
dual,1
suggest,1
caution,1
generalize,1
survey,1
sample,1
parent,1
method,1
worthy,1
appear,2
distinguish,1
victim,1
severely,1
traumatize,1
b,1
display,1
neurotic,1
tendency,1
c,1
contain,1
adolescent,4
highlight,1
factor,2
sebes,1
1983,1
family,1
prescription,1
find,1
specific,1
motivation,1
ptsd,2
extraversion,1
conscientiousness,1
chronic,1
pain,2
frequent,1
impulsivity,1
substrate,1
definition,1
phenomenon,1
taxonomy,1
group,2
strategy,2
propose,1
base,1
review,1
scientific,1
aim,1
investigate,1
experimental,1
daily,1
smoking,1
korean,1
buprenorphine,1
common,1
worldwide,1
self,2
abuse,4
gender,2
sociodemographic,1
consensual,1
non,1
recreational,1
transition,1
individualized,1
childhood,5
show,1
significant,1
bulimia,1
long,3
deal,1
extensively,1
nature,1
parameter,1
adjustment,1
modernity,1
filial,1
piety,1
experience,3
proclivity,2
eld,2
veteran,1
batter,1
woman,3
resident,1
item,1
possess,1
adequate,1
excellent,1
maternal,1
aud,2
risk,2
daughter,1
son,1
paternal,1
analysis,1
correlation,1
aspect,1
include,1
perceive,1
severe,2
impact,2
duration,2
frequency,1
type,1
force,1
onset,1
score,1
incidence,1
respectively,1
adolescence,2
last,1
devastating,1
personal,1
male,1
female,2
bp,1
complain,1
withdrawal,1
likeability,1
outcome,2
adulthood,1
mechanism,2
variable,1
decade,1
professional,1
begin,1
implement,1
evidence,1
support,1
indicate,1
term,1
behavior,1
clear,1
push,1
prostitution,1
note,1
match,1
need,1
substantiation,1
status,1
explain,1
service,1
clinician,1
consider,1
importance,1
development,1
future,1
seek,2
dysregulation,1
efficacy,1
important,1
cognitive,1
wellbeing,1
predict,1
mother,1
proportion,1
dissociative,1
suicide,1
mutilation,1
nondissociative,1
