collocate,count
parental,1
associate,3
disorder,6
or,1
indicate,1
resilience,4
positive,6
association,3
poverty,1
contribute,3
significant,4
advancement,1
understand,5
research,1
contact,1
understanding,5
people,6
generally,2
focus,2
broad,2
label,2
experience,6
interchangeable,1
present,2
study,5
draw,1
population,3
estimate,1
indicator,1
newly,1
commit,1
offender,3
robust,1
familial,1
strength,1
youth,1
context,4
show,3
degree,2
incontinence,2
influence,5
overall,1
acknowledgment,1
14.6,1
substance,7
use,4
service,3
increasingly,2
integrate,2
mental_health,2
professional,3
mental_illness,4
opportunity,1
support,7
great,1
investigate,2
possible,1
pathway,1
improve,3
combine,1
effect,2
trait,1
emotional,1
intelligence,1
ei,1
mindfulness,1
irrational,1
belief,2
relate,2
include,3
empirical,1
awareness,1
homeless,1
child,4
united,1
states,1
1990,1
direct,1
patient,2
interaction,1
attitude,7
fulton,1
county,1
accountability,1
court,2
defendant,1
able,1
receive,5
tailored,1
expectation,1
require,1
psychotropic,2
medication,3
supportive,5
measure,2
function,2
derive,2
behavioral,2
intervention,2
smoking,2
cessation,1
treatment,2
adult,5
manage,5
epidemiological,1
evidence,4
significance,1
social,6
factor,4
outline,1
role,2
stress,2
processing,2
review,3
late,2
experimental,2
neural,3
correlate,2
environmental,1
schizophrenia,1
care,4
severe,2
group,4
gender,1
method,1
recognize,1
identification,1
attention,1
deficit,1
hyperactivity,1
diagnose,3
treat,1
major,1
insider,1
expertise,1
offer,1
valuable,1
complexity,1
inexplicable,1
journey,1
wellness,2
contributor,1
psychosomatic,1
symptom,1
common,1
datum,1
school,1
base,1
survey,2
n,1
religious,1
perception,1
misuse,1
warrant,1
exploration,2
ian,1
hacking,1
call,1
fleeting,1
involve,4
lifestyle,1
mobility,1
difference,1
individual,4
general,1
previous,3
intriguing,1
consideration,1
adaptability,1
explore,1
empower,2
perspective,2
work,1
compare,1
young,2
old,3
key,1
relationship,1
caring,1
management,2
financial,1
impact,1
concept,1
reflective,2
ego,2
orientation,3
growth,1
task,1
health,3
anxiety,1
effectively,1
efficiently,1
adapt,1
smoker,1
represent,2
important,1
number,3
admission,2
independence,4
year,2
education,2
age,3
constructive,1
behaviour,2
parricide,2
law,2
criminological,2
theory,2
discuss,2
suggest,1
family,4
healthy,1
challenge,2
episode,2
find,1
solution,1
minimize,1
disruption,1
mmpi-2,1
instruction,1
feign,1
medical,3
literature,1
surprising,1
interest,1
problem,1
learn,1
chronic,2
art,1
therapy,1
person,2
make,1
transition,1
long,1
term,1
inpatient,1
network,1
outcome,2
client,1
institutional,1
community,1
setting,1
field,1
employment,1
n=174,1
provide,1
innovative,1
approach,1
cognitive,1
180,1
socioeconomic,1
ethnic,1
interview,1
collaborate,1
order,1
examine,2
insight,1
prisoner,1
4171,1
month,1
non,1
psychotic,1
accord,1
bedford,1
college,1
criteria,1
reduction,1
smi,1
improved,1
analysis,1
determine,1
effectiveness,1
begin,1
frequent,1
occurrence,1
concurrent,1
mica,1
clinical,1
sectional,1
290,1
attend,1
follow,1
outpatient,1
primary,1
1993,1
extent,1
personal,1
positively,2
mentally,1
ill,2
give,1
movement,1
retarded,1
large,1
intensive,1
information,1
need,1
beneficial,1
provider,1
protective,1
history,1
recovery,1
abuse,1
rehabilitation,1
effort,1
majority,1
52.2,1
type,1
condition,2
