collocate,count
subclinical,1
common,1
prospective,1
study,3
obesity,2
positively,1
associate,3
ipt,1
show,5
efficacious,1
research,2
setting,1
eat,1
disorder,5
group,3
individual,1
format,1
daily,1
self,2
esteem,2
measure,3
implicit,1
grade,1
point,1
severity,3
use,2
tricyclic,1
significant,3
examine,4
prevalence,1
symptom,6
anxiety,11
patient,4
cystic,1
fibrosis,1
cf,1
catastrophizing,1
mediator,2
moderator,1
life,1
stress,3
sample,1
worker,1
compensation,1
chronic,1
student,1
complete,2
social,5
deliver,1
3,1
minute,1
speech,1
randomly,1
mini,2
mental,2
status,2
examination,2
mmse,2
geriatric,2
depression,2
scale,5
shorter,2
version,2
parental,2
relatedness,1
maladaptive,1
coping,1
strategy,1
low,1
academic,1
aspiration,1
strongly,1
predict,3
neurological,1
condition,1
carry,1
high,2
risk,1
major,4
odd,1
ratio,2
95,1
confidence,1
interval,1
participant,2
questionnaire,1
consist,1
gambling,1
belief,1
support,1
hierarchical,1
order,1
effect,2
bind,1
presence,2
intimate,2
relationship,5
strong,2
reduce,1
belong,1
community,1
participation,1
weak,1
bonding,1
publish,2
association,3
dietary,2
folate,1
worldwide,1
internet,1
addiction,1
prevalent,1
comorbid,2
hostility,1
adolescent,2
compare,1
control,3
pure,1
negative,1
correlation,1
find,1
score,3
total,1
sense,1
coherence,1
hypothesis,1
exposure,1
humor,1
relieve,1
38,1
female,1
undergraduate,1
depressive,2
alcohol,1
consumption,1
family,2
dysfunction,1
intercorrelate,1
regression,2
functioning,1
moderate,1
environmental,1
stressor,1
geneenvironment,1
interaction,1
single,1
polymorphism,1
tragesser,1
bruns,1
disorbio,1
2010,1
potential,1
link,1
bpd,1
pain,2
sibling,1
substantial,1
additive,1
impact,1
maternal,2
clinician,1
advocate,1
improvement,1
pessimistic,1
likelihood,1
adherence,1
recommendation,1
ethnicity,1
have,1
drug,2
partner,1
activity,1
level,2
downtime,1
decrease,1
mainly,1
focus,1
post,2
stroke,1
psd,1
client,2
reach,1
feighner,1
criterion,2
differ,1
disengagement,1
type,1
chinese,1
icbt,1
program,2
brighten,1
mood,2
father,1
conflict,1
distress,1
longitudinal,1
panel,1
elder,1
physical,1
illness,1
illuminate,1
model,1
understand,1
respondent,2
autism,1
retardation,1
recently,1
obsessive,1
compulsive,1
separation,1
article,1
summarize,1
datum,1
population,1
brood,1
prospectively,1
baseline,1
pretreatment,1
beck,2
inventory,4
bdi,1
intervention,2
outcome,1
report,3
classification,1
issue,1
utilize,1
children,1
cdi,1
child,1
behavior,1
checklist,1
cbcl,1
t,1
peer,1
nomination,1
pnid,1
quit,1
smoking,1
positive,1
base,1
rate,2
phq,1
3.8,1
typical,1
1:2,1
male,1
recent,1
clinical,1
faulty,1
inhibitory,1
mechanism,1
selective,1
rest,1
source,1
subsequent,1
somatic,1
preoccupation,1
despite,1
ischaemic,1
structured,1
interview,1
interrelationship,1
suicide,1
delinquency,1
injury,1
diagnosis,4
234,1
72.2,1
ask,1
receive,1
previous,1
difference,1
adds,1
atypical,1
posttraumatic,1
ptsd,1
integrate,1
important,1
approach,1
management,1
treatment,1
ad,1
american,1
psychiatric,1
dit,1
brief,1
manualise,1
psychodynamic,1
depressed,1
2,1
hamilton,1
ham,1
d,1
rating,1
item,1
pka,1
response,1
fibroblast,1
reflect,1
reduction,1
isoproterenol,1
stimulate,1
